run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,HLT_IsoTkMu24,HLT_Mu50,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
279975,94,68118300,60.4693,1.11373,0,0,0,60.4693,9,0,0,0,177.947,28.956,28.1941,0,0,0,0,1,0,0,0.808298,26,1895,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68070977,54.7354,-2.02882,0,0,0,54.7354,12,0,0,0,167.777,25.1684,20.0203,0,0,0,0,4,0,0,0.724356,45,2596,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68090077,70.5338,-2.40583,74.2233,-2.15261,1,-3.68949,2,1,1,74.2233,102.659,74.2233,28.4359,0,0,0,0,1,0,0,0.761888,29,2127,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67863040,72.7013,2.8391,117.318,-2.85872,0.378373,-44.6171,12,4,3,310.06,437.066,133.339,92.1325,0,2,2,51.0892,7,0,0,0.8242,40,2579,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67531262,66.2894,2.3173,72.1898,2.80132,0.253923,-5.90038,15,3,2,284.298,484.87,150.688,103.476,0,0,0,0,3,0,0,0.744542,44,2437,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68090652,57.834,1.31748,0,0,0,57.834,7,0,0,0,105.584,22.9098,17.899,1,0,1,205.897,1,0,0,0.552406,30,1974,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67575134,203.417,-3.07791,222.908,-3.074,0.999994,-19.4906,5,2,2,222.909,262.035,164.238,58.6709,0,0,0,0,2,0,0,0.643912,30,1928,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67337819,169.294,0.71406,169.587,0.379617,1,-0.293137,8,1,1,169.587,285.146,169.587,19.689,0,0,0,0,1,0,0,0.567614,42,2309,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68580827,47.6707,-2.62219,97.166,-2.86155,0.594454,-49.4953,18,2,1,163.454,435.78,129.647,33.8074,0,0,0,0,6,0,0,0.769367,54,2829,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67580890,78.8469,-0.944612,64.3304,-1.11955,0.15099,14.5165,8,3,2,426.057,519.185,243.632,148.217,1,1,2,58.8981,2,1,0,0.886598,37,2133,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68464477,111.213,-0.349486,98.7861,-1.26034,0.800401,12.4271,9,2,1,123.421,236.597,79.0969,44.3238,0,0,0,0,4,0,0,0.791253,51,2742,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67444380,43.9883,-2.77408,149.199,-0.0169966,0.704608,-105.211,6,2,1,211.748,262.041,177.466,34.2817,0,1,1,86.9631,1,0,0,0.557159,22,1832,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68405146,132.74,-1.72864,102.829,-1.25251,0.471168,29.9111,5,2,2,218.242,273.441,159.627,58.615,0,0,0,0,3,0,0,0.814736,37,2187,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68417820,31.0197,-0.291037,0,0,0,31.0197,8,0,0,0,101.689,15.7337,13.8409,0,0,0,0,3,0,0,0.781504,28,2054,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68631516,55.1048,-0.463551,0,0,0,55.1048,2,0,0,0,23.8781,13.4879,10.3902,0,0,0,0,0,0,0,0.529807,27,1679,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68389035,50.1549,-2.22882,55.6456,-2.31493,0.43074,-5.49073,8,3,0,129.186,208.265,46.0554,44.7047,2,0,2,29.5869,1,0,0,0.555947,22,1987,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67152927,97.057,-0.15285,204.553,2.05823,0.198653,-107.496,10,2,2,1029.7,1174.81,536.206,493.495,0,0,0,0,1,0,0,0.793252,34,2016,5,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67886177,58.5008,1.9495,138.226,1.78221,0.998836,-79.725,12,2,1,138.387,286.898,107.891,30.4963,0,0,0,0,0,0,0,0.535205,30,2109,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67374689,70.7075,-2.6923,150.001,-1.67709,0.500873,-79.2938,15,4,2,299.48,478.662,152.408,69.224,0,0,0,0,5,0,0,0.799229,46,2987,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67962209,61.5497,-1.81571,48.1484,0.441108,0.310082,13.4013,26,4,0,155.277,534.421,45.061,38.5435,1,0,1,13.0107,12,0,0,0.738678,73,3435,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68259424,79.3576,-0.556193,108.242,-2.43741,0.506291,-28.8841,17,2,2,213.794,445.117,143.116,70.6778,2,0,2,35.0322,1,0,0,0.768728,41,2658,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67298095,17.6315,-1.64859,0,0,0,17.6315,8,0,0,0,113.329,18.0987,15.7579,0,0,0,0,3,0,0,0.795922,30,2008,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67336112,242.774,-2.7657,284.476,-2.81087,0.780928,-41.7022,6,3,2,364.28,423.173,240.716,82.3471,3,1,4,77.415,1,1,1,0.991302,26,1475,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68440298,110.526,-0.906133,168.088,-1.41021,0.448934,-57.5621,7,5,3,374.415,415.483,140.281,70.5252,0,1,1,26.4371,0,0,0,0.245631,28,1583,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67685164,112.37,3.0184,39.7995,2.79026,0.181274,72.5701,8,3,2,219.554,320.098,98.8142,75.6933,2,1,3,147.234,4,1,1,0.962915,36,2073,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
279975,94,67321707,62.6039,3.05117,0,0,0,62.6039,8,0,0,0,114.364,20.691,17.7351,0,0,0,0,0,0,0,0.530527,34,2369,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68406321,43.9759,-0.553054,77.1921,-1.57498,1,-33.2162,10,1,1,77.1921,217.795,77.1921,27.2816,1,0,1,11.3067,4,0,0,0.603532,40,2627,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67163868,86.9507,0.409123,36.7183,-0.928336,0.428993,50.2324,14,2,1,85.592,271.242,50.058,35.534,0,0,0,0,5,0,0,0.781586,51,3009,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68579695,142.775,-1.59841,130.506,-1.78932,0.31465,12.2692,9,5,3,414.766,460.361,148.594,95.4826,1,1,2,48.2435,2,2,2,0.997346,33,2073,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
279975,94,67900576,51.4797,-1.73107,0,0,0,51.4797,16,0,0,0,264.953,25.5113,22.5446,0,0,0,0,6,0,0,0.59641,60,2952,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68582577,16.324,0.0685352,346.416,2.02545,0.860969,-330.092,6,2,1,402.356,449.236,361.78,40.5758,0,1,1,92.7662,0,0,0,0.534156,27,1850,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67402353,57.1268,2.94572,374.239,2.08258,1,-317.112,6,1,1,374.239,466.842,374.239,28.7039,0,0,0,0,1,0,0,0.552392,15,1510,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68575089,219.122,-0.0160523,192.204,0.0302893,1,26.9187,5,1,1,192.204,261.67,192.204,29.3318,1,0,1,13.703,2,0,0,0.827084,29,1759,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1,1,0
279975,94,67200750,29.2342,-1.10146,0,0,0,29.2342,2,0,0,0,24.5397,13.6985,10.8413,0,0,0,0,1,1,0,0.899743,25,1699,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67809005,162.848,1.30565,149.043,1.41557,1,13.8054,4,1,1,149.043,188.01,149.043,17.5938,1,1,2,25.623,0,0,0,0.536471,25,1735,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68700653,90.8794,2.88632,118,2.99023,0.533471,-27.1209,6,2,2,221.194,271.383,169.597,51.5969,0,1,1,13.0141,2,0,0,0.82279,25,1971,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67440131,138.933,1.71182,166.921,-0.707802,0.637055,-27.9887,7,4,2,262.02,303.409,107.102,67.1323,0,1,1,44.8955,0,0,0,0.531058,18,1241,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67366641,45.3106,2.56505,0,0,0,45.3106,9,0,0,0,130.773,27.011,15.4441,0,0,0,0,1,0,0,0.553965,29,2054,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68278447,185.478,-0.170644,208.56,-0.127044,1,-23.082,9,1,1,208.56,321.633,208.56,18.0623,0,0,0,0,1,0,0,0.618165,33,2174,6,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0
279975,94,68127536,96.509,2.45772,68.1019,2.17212,0.715865,28.4071,15,2,1,95.1324,312.903,61.4926,33.6397,0,0,0,0,2,0,0,0.633729,31,2271,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68456773,118.32,1.05633,110.104,1.05142,0.157934,8.21632,4,3,3,697.152,720.813,388.556,242.21,2,0,2,78.4033,1,1,1,0.987238,29,1589,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279975,94,68163014,119.432,1.87886,132.056,1.92241,1,-12.624,4,1,1,132.056,170.57,132.056,16.9231,0,0,0,0,2,0,0,0.557304,35,1915,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67955081,140.205,2.75884,153.684,2.87364,0.612246,-13.4796,9,3,1,251.017,353.714,183.035,34.2155,0,0,0,0,1,0,0,0.551998,32,1992,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68444674,22.7404,1.69231,0,0,0,22.7404,3,0,0,0,53.571,22.4916,15.5428,0,0,0,0,0,0,0,0.526655,32,1931,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67548651,89.8763,-1.66835,31.4344,0.509704,1,58.4419,28,1,0,31.4344,494.587,31.4344,27.3835,0,0,0,0,3,0,0,0.821778,69,3519,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68366920,68.843,0.940812,86.6352,2.67631,0.301385,-17.7921,10,2,2,287.457,413.582,185.303,102.154,1,0,1,28.7372,5,2,2,0.998627,30,1989,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67471235,74.8655,1.86747,0,0,0,74.8655,3,0,0,0,58.7861,28.1511,18.2525,0,0,0,0,0,0,0,0.52589,21,1504,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68389960,30.7138,1.60525,41.5581,2.55877,0.187549,-10.8443,7,3,2,221.586,267.844,99.2831,91.186,0,0,0,0,1,1,1,0.995707,30,2149,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68273605,48.5203,-1.58559,18.0545,-1.20576,0.0717337,30.4657,8,4,4,251.688,308.754,77.2176,64.3159,4,1,5,90.5149,1,0,0,0.701064,36,2057,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67428036,72.5989,-0.737755,0,0,0,72.5989,11,0,0,0,145.985,18.5634,15.5678,0,0,0,0,5,0,0,0.768646,41,2616,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67914755,73.6003,2.31792,0,0,0,73.6003,1,0,0,0,18.1094,18.1094,0,1,0,1,10.0961,0,0,0,0.141437,26,1759,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68557570,40.5826,-1.41953,34.4488,0.606227,1,6.13379,8,1,0,34.4488,155.713,34.4488,28.5313,1,0,1,13.9554,4,0,0,0.842314,37,2202,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67349122,125.164,-0.189,110.028,-0.222974,1,15.1368,4,1,1,110.028,145.892,110.028,13.207,0,0,0,0,2,0,0,0.645976,20,1441,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0
279975,94,67710854,45.2016,1.86795,0,0,0,45.2016,6,0,0,0,92.3443,23.9433,15.1514,0,0,0,0,0,0,0,0.527672,32,2029,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67200517,63.746,0.30841,90.9215,-0.630248,0.595038,-27.1754,10,2,1,152.799,275.023,118.594,34.2058,0,0,0,0,4,1,1,0.974684,24,1690,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67521728,71.0568,2.18456,23.6239,1.86907,0.218456,47.4329,7,2,1,108.14,168.073,64.4426,43.6975,2,0,2,25.668,4,2,1,0.984063,23,1831,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68130181,91.1164,-2.57455,85.9841,-1.15249,0.304533,5.13234,21,3,2,282.348,621.284,143.358,104.908,0,0,0,0,8,0,0,0.775784,57,3055,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67086844,99.9915,0.183289,32.0755,0.140197,1,67.916,20,1,0,32.0755,352.42,32.0755,25.8216,1,0,1,27.3869,6,0,0,0.762495,35,2599,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67488317,48.5088,-1.62308,46.7589,-2.79835,0.436705,1.7499,11,2,1,107.072,256.815,76.818,30.2542,0,0,0,0,4,1,1,0.995103,36,2488,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68019587,10.2122,-1.75767,27.0584,-3.03945,0.368255,-16.8462,18,2,0,73.4775,318.013,40.2683,33.2092,0,0,0,0,6,0,0,0.810192,55,3000,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67153664,47.401,2.68472,68.6561,2.1262,0.310348,-21.2551,14,5,1,221.222,387.882,54.8658,49.7668,1,0,1,10.2027,1,0,0,0.556406,29,1871,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67945661,25.6954,-0.376864,110.416,2.95971,0.65724,-84.721,7,2,1,168,232.272,125.756,42.2436,0,1,1,11.1718,1,0,0,0.727509,26,1651,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67706620,52.1088,2.96272,0,0,0,52.1088,8,0,0,0,130.985,21.3757,18.4029,0,0,0,0,3,0,0,0.843485,35,2250,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68509762,38.5883,-1.1291,21.655,-0.942754,0.275339,16.9333,14,2,0,78.6485,282.565,44.7433,33.9052,0,0,0,0,3,0,0,0.555602,52,3077,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67407675,98.0708,0.214493,289.631,2.8328,0.957651,-191.561,5,2,2,302.439,340.985,213.925,88.5144,0,0,0,0,0,0,0,0.384881,26,1773,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67209534,58.4016,0.359531,0,0,0,58.4016,3,0,0,0,38.5765,17.1357,10.7919,0,0,0,0,0,0,0,0.526533,23,1448,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68513594,35.6173,1.62823,38.9512,-0.651932,0.246833,-3.33389,9,2,2,157.804,249.998,96.5159,61.2878,2,0,2,32.369,2,0,0,0.731062,28,1743,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67058622,11.7252,1.9701,0,0,0,11.7252,6,0,0,0,102.122,21.6608,20.5759,0,0,0,0,2,0,0,0.611984,34,1854,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0
279975,94,68605183,59.961,-1.92008,72.9928,-2.07878,0.317894,-13.0318,10,3,2,229.614,322.365,109.875,79.9744,0,0,0,0,0,0,0,0.529239,31,2003,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68680060,22.1153,0.729373,129.566,-0.176194,0.852067,-107.451,8,2,2,152.061,265.475,91.5753,60.4853,0,0,0,0,3,0,0,0.636406,40,2238,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67118526,54.46,-1.46175,62.5529,-0.362608,0.506075,-8.09285,7,2,1,123.604,207.004,90.8013,32.8025,1,0,1,10.0898,0,0,0,0.526805,30,1936,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68201407,200.988,-2.30385,171.251,-2.24493,0.944353,29.737,11,3,2,181.342,309.224,91.6236,57.4889,0,0,0,0,3,0,0,0.784179,35,2481,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67370815,16.005,-3.00967,0,0,0,16.005,3,0,0,0,37.9671,14.6691,12.8035,0,0,0,0,1,0,0,0.558875,29,1647,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67366783,32.2975,-1.24808,262.852,-0.701405,0.846427,-230.555,24,3,2,310.543,666.524,186.07,92.4121,0,1,1,11.2711,8,0,0,0.831721,73,3333,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68339070,58.4105,-1.6029,66.1235,-1.46587,0.281373,-7.71297,16,4,2,235.003,431.006,111.426,62.0732,0,0,0,0,0,0,0,0.535633,33,2163,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67923197,77.2795,-0.719891,39.7208,-1.54659,1,37.5587,24,1,0,39.7208,418.803,39.7208,25.9512,1,0,1,14.7345,10,0,0,0.778404,67,3493,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68418557,15.2891,0.89203,0,0,0,15.2891,14,0,0,0,182.366,16.8765,16.8638,0,0,0,0,2,0,0,0.553802,40,2246,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67184763,91.0638,-0.910576,61.3417,-0.06898,0.401045,29.722,8,2,1,152.955,245.474,107.04,45.9142,0,0,0,0,1,0,0,0.554161,25,1927,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67836281,70.5676,0.546623,0,0,0,70.5676,6,0,0,0,79.2074,17.5818,13.1102,0,0,0,0,3,0,0,0.55317,33,2024,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67331701,21.6562,2.50356,44.1447,-2.62393,1,-22.4884,8,1,0,44.1447,169.748,44.1447,26.7232,0,0,0,0,1,0,0,0.756989,34,2005,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67434748,28.3184,-2.35924,0,0,0,28.3184,8,0,0,0,124.478,25.5866,18.032,0,0,0,0,2,0,0,0.760673,41,2213,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68072436,117.152,-0.966718,164.367,2.20148,0.8492,-47.2143,7,2,2,193.555,266.542,102.246,91.3087,0,1,1,13.4343,1,0,0,0.543314,23,1519,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67700914,54.8111,1.16354,0,0,0,54.8111,4,0,0,0,73.1674,28.422,21.0054,0,0,0,0,0,0,0,0.527308,32,1746,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67965301,281.117,1.53038,142.615,-1.78142,0.999414,138.502,5,2,1,142.699,184.988,110.616,32.0829,0,0,0,0,1,0,0,0.696915,25,1530,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68144384,66.794,-1.8086,53.2637,-1.39348,1,13.5303,9,1,1,53.2637,160.346,53.2637,17.7323,0,0,0,0,4,1,1,0.964913,41,2464,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68167474,17.1981,0.175278,0,0,0,17.1981,6,0,0,0,105.788,26.1775,19.8119,0,0,0,0,3,0,0,0.64782,24,1723,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,67268916,26.9994,-2.17421,30.659,-1.51089,1,-3.65957,11,1,0,30.659,200.143,30.659,29.7977,0,0,0,0,3,0,0,0.747849,43,2385,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0
279975,94,68656503,66.401,-1.1545,29.9031,-0.58979,0.0381068,36.4979,5,2,2,784.717,821.139,404.156,380.561,3,1,4,430.502,2,0,0,0.651077,28,1774,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
279975,94,67856435,63.5088,1.8073,195.493,1.65504,1,-131.984,6,1,1,195.493,262.606,195.493,16.7098,0,0,0,0,2,0,0,0.736843,31,1985,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68270584,22.6127,-0.398692,41.4201,1.10877,0.419174,-18.8074,13,2,1,98.8137,266.689,61.3895,37.4242,0,0,0,0,2,1,0,0.867778,27,2013,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,67732600,46.0997,-0.835282,143.068,-0.800166,0.517177,-96.9684,6,2,2,276.633,357.469,169.932,106.7,2,0,2,182.92,0,0,0,0.526857,25,1840,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68399030,62.2203,2.30322,40.1665,2.44204,0.171743,22.0538,11,4,3,233.875,323.78,84.0039,55.9278,0,0,0,0,3,1,1,0.991933,40,2576,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
279975,94,68102386,308.918,0.513687,305.123,0.439562,0.405167,3.79524,6,3,3,753.078,793.831,527.951,142.514,1,0,1,119.257,0,0,0,0.538868,31,1996,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
