run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,HLT_IsoTkMu24,HLT_Mu50,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
279975,94,68161686,35.5222,0.364343,31.7695,-3.01384,0.11055,3.7527,8,2,2,287.376,376.94699999999995,148.52100000000002,138.85399999999998,1,0,1,23.2146,1,0,0,0.734942,33,2240,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.10967087807218441,3,1.3862943611198906,0,0,-0.04173885691674595,-0.01670434292616824
279975,94,67668055,21.7699,2.13008,48.2078,2.69311,1.0,-26.438000000000002,5,1,0,48.2078,118.54899999999999,48.2078,25.0848,1,0,1,11.0503,2,1,1,0.960643,28,1997,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3067146441769739,2,1.3862943611198906,0,0,-1.2837328194138387,-0.29281571742810775
279975,94,67454935,116.61200000000001,-1.24502,130.696,2.40078,0.434879,-14.084000000000001,14,4,2,300.535,442.535,172.02200000000002,50.7102,0,1,1,20.3023,3,1,0,0.9483600000000001,40,2368,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2788780022336642,5,1.9459101490553132,0,0,5.891138042815495,1.302251179403683
279975,94,68593685,27.7128,-2.70111,0.0,0.0,0.0,27.7128,3,0,0,0.0,36.893,13.292,12.2087,0,0,0,0.0,0,0,0,0.36088899999999996,33,1933,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9651723273243988,0,0.0,0,0,-4.761336603495538,-1.0659321654866802
279975,94,67133527,65.0084,-1.24424,0.0,0.0,0.0,65.0084,15,0,0,0.0,228.192,23.3765,23.1507,0,0,0,0.0,1,0,0,0.5549649999999999,46,3020,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9848504129777422,0,0.0,0,0,-4.035227477482935,-0.9045086844750233
279975,94,68314323,63.1688,2.12533,117.721,-3.0830900000000003,0.7917069999999999,-54.5521,13,3,1,148.69299999999998,274.572,83.4267,34.6636,0,0,0,0.0,5,0,0,0.766842,42,2866,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2967596816338112,3,1.3862943611198906,0,0,-0.818755181486093,-0.1894451547703239
279975,94,68632276,29.9897,2.2641299999999998,68.0846,2.63895,0.44116400000000006,-38.0949,5,2,1,154.33,208.43900000000002,109.02799999999999,45.3014,1,0,1,19.189,1,0,0,0.75095,19,1551,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.16182683222560795,3,1.3862943611198906,0,0,-1.4303948541408964,-0.3254205908965115
279975,94,68301652,61.7718,2.57437,34.3347,2.39338,1.0,27.4371,7,1,0,34.3347,132.188,34.3347,28.979,0,1,1,11.9586,1,0,0,0.764151,29,1699,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.6361242553279132,2,1.0986122886681096,0,0,-1.8092864181181154,-0.40965310222579615
279975,94,68318356,32.2338,1.28482,58.1094,0.7554890000000001,1.0,-25.8757,7,1,1,58.1094,154.99200000000002,58.1094,26.2915,0,0,0,0.0,2,0,0,0.63927,35,2000,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1,1,0,0.35288669545187823,1,0.6931471805599453,0,0,-3.886695224944291,-0.8714880373183669
279975,94,68304530,40.1684,-0.7604390000000001,32.5542,-0.642818,1.0,7.61425,8,1,0,32.5542,117.406,32.5542,14.8091,1,0,1,12.0525,2,0,0,0.5449039999999999,32,2064,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.5448587000458475,2,1.0986122886681096,0,0,-2.491295605154226,-0.5612725945435227
279975,94,68186457,69.9442,-0.40013200000000004,5.37098,-1.99158,0.029304200000000002,64.5732,10,2,2,183.28400000000002,313.061,93.6833,89.6006,1,0,1,22.3271,1,0,0,0.682543,26,1899,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2751236880881035,3,1.3862943611198906,0,0,0.6101130431483818,0.12821079316420114
279975,94,68222169,66.9017,2.08767,70.1739,-2.83953,0.212042,-3.27219,16,5,4,330.944,507.155,75.3655,75.2851,0,0,0,0.0,6,0,0,0.788561,33,2483,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.16773830080153804,5,1.791759469228055,0,0,4.059353667132761,0.8950217426807805
279975,94,67123155,92.0959,3.0507,26.6337,3.0154799999999997,0.233017,65.4622,9,2,2,114.29899999999999,245.80700000000002,59.3752,54.9242,0,1,1,13.9247,5,2,0,0.874469,38,2367,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.44406058201045445,3,1.791759469228055,0,0,5.410688000797061,1.195440900540081
279975,94,67045977,88.9461,1.0018799999999999,53.6317,-2.9961599999999997,1.0,35.3144,13,1,1,53.6317,228.024,53.6317,20.2846,1,0,1,12.8829,2,1,0,0.915493,34,2458,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.619497582495344,2,1.3862943611198906,0,0,1.7637882484203407,0.384687761873454
279975,94,67715928,86.1795,-1.7718,0.0,0.0,0.0,86.1795,11,0,0,0.0,184.549,29.4166,26.5528,1,0,1,16.4452,3,1,1,0.958535,39,2234,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9885294134515569,1,1.0986122886681096,0,0,0.7457075824986205,0.1583552187938381
279975,94,68326489,55.8098,2.15984,23.7811,2.05253,0.143523,32.0287,6,2,2,165.696,213.304,87.2786,78.417,3,0,3,79.4363,1,1,1,0.957274,34,1872,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.25082402346365806,5,1.9459101490553132,0,0,4.8521496549091845,1.0712705784194514
279975,94,68578777,49.1585,1.3857899999999999,0.0,0.0,0.0,49.1585,11,0,0,0.0,166.34400000000002,22.4763,18.8105,0,0,0,0.0,2,0,0,0.640333,36,2359,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.980063199657087,0,0.0,0,0,-4.332477911956439,-0.9705913133058137
279975,94,67157785,30.5316,2.68254,0.0,0.0,0.0,30.5316,6,0,0,0.0,118.102,25.0245,24.5158,0,0,0,0.0,0,0,0,0.5271710000000001,21,1527,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,0.9682857831508709,0,0.0,0,0,-4.7013036022857415,-1.0525860503041338
279975,94,67650260,49.8071,-0.24153000000000002,30.0214,-0.788185,1.0,19.7857,12,1,0,30.0214,213.28599999999997,30.0214,28.0571,0,0,0,0.0,1,0,0,0.552187,38,2223,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.6162071546546083,1,0.6931471805599453,0,0,-3.705778372124043,-0.8312678732828427
279975,94,67131221,81.5639,1.37519,99.7949,-0.416267,0.750153,-18.230999999999998,12,2,2,133.033,305.796,73.7184,59.3143,0,0,0,0.0,4,0,0,0.56926,57,2948,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3783166641078791,2,1.0986122886681096,0,0,-0.5234319103364393,-0.12379095935411166
279975,94,68200916,38.8499,1.75342,31.4772,-2.4755700000000003,0.439459,7.3727,10,2,0,71.6272,186.636,37.1793,34.4479,2,0,2,28.4521,6,1,1,0.997187,45,2595,7,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.34850117198958347,4,1.791759469228055,0,0,1.506888295675803,0.327575568735926
279975,94,67442904,28.0524,2.76781,61.4159,-2.33771,0.539107,-33.3635,11,2,1,113.92200000000001,255.604,80.1492,33.7724,0,0,0,0.0,4,1,0,0.9314370000000001,55,3029,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.19620575431685672,2,1.3862943611198906,0,0,-0.7606531792150674,-0.17652832570932492
279975,94,68114521,48.1209,-0.764979,46.5715,-1.14014,0.21453000000000003,1.54939,9,2,2,217.08599999999998,319.785,129.23,87.8566,0,0,0,0.0,2,0,0,0.8136899999999999,39,2200,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.18076503651858764,2,1.0986122886681096,0,0,-1.352976664774942,-0.30820952278929825
279975,94,67459028,149.821,2.0856,208.737,-0.952081,0.9292469999999999,-58.9153,3,2,2,224.63,239.357,154.404,70.2257,1,0,1,10.7863,0,0,0,0.224027,29,1746,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3990427512511619,3,1.3862943611198906,0,0,2.617081275168597,0.5743858744107223
279975,94,67297175,97.3579,-2.60543,87.5517,-2.40426,0.219448,9.80616,8,3,2,398.963,484.49199999999996,240.857,118.40100000000001,1,1,2,231.024,1,1,0,0.923108,34,2089,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.19576474666558352,5,1.9459101490553132,0,0,6.123984257552158,1.354015914450585
279975,94,67107097,57.0982,-1.34095,40.5397,-1.3846399999999999,0.31638499999999997,16.5585,8,3,1,128.134,194.08700000000002,52.994,45.1225,0,0,0,0.0,3,2,0,0.9028450000000001,35,2362,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3065968183804949,3,1.791759469228055,0,0,3.201014589349234,0.7042018275186795
279975,94,68487189,98.5883,-0.733664,44.4181,-0.08809299999999999,1.0,54.1702,16,1,0,44.4181,281.15,44.4181,27.5969,0,1,1,17.7693,0,0,0,0.539574,26,2488,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.684610545086885,2,1.0986122886681096,0,0,-0.953412884085936,-0.21938130943355807
279975,94,67778133,23.3533,-1.34289,0.0,0.0,0.0,23.3533,9,0,0,0.0,131.785,22.4215,20.9082,0,0,0,0.0,2,0,0,0.776137,28,2037,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9589378030903409,0,0.0,0,0,-4.858680534613254,-1.0875729845501605
279975,94,67737811,53.5769,0.89723,0.0,0.0,0.0,53.5769,5,0,0,0.0,64.9076,14.3443,13.4455,0,0,0,0.0,0,0,0,0.528025,26,1710,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9816772297437194,0,0.0,0,0,-4.248728986616274,-0.9519728404412264
279975,94,67081177,121.595,-3.0355,51.3922,-3.0471,0.446507,70.2033,21,3,0,115.098,401.524,44.8983,39.6438,1,0,1,111.55799999999999,7,0,0,0.5665180000000001,56,3160,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.5115632349290893,4,1.6094379124341003,0,0,1.2513974905404448,0.2707766473976139
279975,94,67234388,32.3895,-0.33176,33.3337,-0.694444,0.197899,-0.9441200000000001,9,3,1,168.438,249.521,98.2236,36.7727,1,0,1,11.6874,2,1,1,0.9956149999999999,23,1674,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.160481103912995,4,1.791759469228055,0,0,1.7024569062983996,0.3710530086583171
279975,94,67117463,27.8328,-1.16173,8.60087,0.45778599999999997,0.127183,19.2319,15,2,0,67.6259,312.825,37.2518,30.3741,0,0,0,0.0,4,0,0,0.795461,49,2702,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2885462897592441,2,1.0986122886681096,0,0,-3.739891348658661,-0.8388516306308964
279975,94,67676180,76.355,1.37416,36.9013,-1.56955,1.0,39.4537,8,1,0,36.9013,162.785,36.9013,29.622,0,0,0,0.0,3,0,0,0.690228,26,1785,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.6682782481141083,1,0.6931471805599453,0,0,-3.0362223902064356,-0.6824168900610147
279975,94,67992980,156.05200000000002,-1.5035399999999999,156.65200000000002,-1.3693600000000001,1.0,-0.6002350000000001,7,1,1,156.65200000000002,232.90099999999998,156.65200000000002,16.0522,0,0,0,0.0,1,0,0,0.555606,31,2077,3,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4974498253130339,1,0.6931471805599453,0,0,-0.7657261507522701,-0.17765611311106885
279975,94,67305814,36.8467,-3.1125,63.2869,-2.18356,0.517392,-26.4401,11,2,1,122.319,261.19,90.6628,31.6562,0,0,0,0.0,1,0,0,0.545207,51,2697,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.23005362571387003,2,1.0986122886681096,0,0,-2.674510974568659,-0.6020037486444576
279975,94,68264850,111.331,-2.93318,73.8706,-2.5512099999999998,1.0,37.4607,5,1,1,73.8706,132.34799999999998,73.8706,25.2425,0,1,1,16.9239,2,1,0,0.9165110000000001,29,1862,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.5979057107994776,2,1.3862943611198906,0,0,2.1880611072803617,0.47900912394205747
279975,94,67212504,77.6852,2.84007,137.75,-3.1008400000000003,0.555765,-60.0645,9,2,2,247.856,358.249,191.514,56.3416,0,0,0,0.0,3,1,1,0.972282,23,1940,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.23790321098838368,2,1.3862943611198906,0,0,1.7144287773942368,0.37371451095498337
279975,94,67023001,45.1602,-0.358292,53.6449,1.55138,0.471793,-8.48467,22,3,0,113.704,435.645,48.091,35.4458,0,0,0,0.0,3,0,0,0.761921,47,2904,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.28249101424834333,3,1.3862943611198906,0,0,-2.182980083620808,-0.49273005327406505
279975,94,67304853,1.98463,1.0803,0.0,0.0,0.0,1.98463,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,-999.0,1,359,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,1,1,1,1,0,0.6649500943165484,0,0.0,0,0,-6.170680345509339,-1.379247567576687
279975,94,67765464,127.29700000000001,2.8839799999999998,125.178,2.81688,0.25061100000000003,2.1192900000000003,19,6,2,499.48900000000003,683.0939999999999,251.34599999999998,114.256,0,0,0,0.0,5,0,0,0.757976,50,2730,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.20277132653483831,6,1.9459101490553132,0,1,6.223307791829087,1.376096824984526
279975,94,68466648,105.102,2.27887,15.2976,0.677549,0.0752076,89.8044,8,3,2,203.40599999999998,290.085,100.374,69.2761,1,0,1,31.7336,1,0,0,0.569091,28,1868,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.33957765227393155,4,1.6094379124341003,0,0,2.4952574474176776,0.5473028566641907
279975,94,67698837,78.9872,1.97773,22.6988,-1.01892,0.09837939999999999,56.2885,18,3,2,230.727,472.08,123.538,73.7364,1,1,2,39.9012,3,0,0,0.670659,37,2297,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2542117482882984,5,1.791759469228055,0,0,3.170955227032346,0.6975192412126392
279975,94,67332499,115.296,-2.88358,53.7987,3.00054,0.286709,61.497,9,3,2,187.642,301.375,85.4823,60.2863,1,0,1,10.5919,1,0,0,0.552158,46,2504,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.379340523396219,4,1.6094379124341003,0,0,2.729229475958545,0.5993178747288032
279975,94,68319768,100.008,-2.20174,14.7198,2.49591,0.050388,85.2884,18,4,3,292.129,528.837,142.72,60.7595,2,1,3,96.9341,6,1,1,0.9798319999999999,45,2725,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2543846038403915,7,2.1972245773362196,0,0,8.72081498430139,1.931325082580522
279975,94,68420376,87.4819,-2.47308,35.1569,2.41934,1.0,52.325,15,1,0,35.1569,249.43599999999998,35.1569,20.1847,0,0,0,0.0,5,0,0,0.7953600000000001,61,3118,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.7075602480774643,1,0.6931471805599453,0,0,-2.721835470584878,-0.6125245982115346
279975,94,68614098,95.1547,-1.7533599999999998,124.206,1.8329900000000001,0.872469,-29.0518,6,2,1,142.362,204.243,109.693,32.6693,0,0,0,0.0,2,0,0,0.593701,24,1721,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.39894355405722115,2,1.0986122886681096,0,0,-1.0081580708244195,-0.23155187484221512
279975,94,67460951,33.413000000000004,3.13758,0.0,0.0,0.0,33.413000000000004,12,0,0,0.0,170.71400000000003,19.8525,19.3482,0,0,0,0.0,4,0,0,0.582448,36,2602,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9709412140760759,0,0.0,0,0,-4.641608085915596,-1.0393149623807876
279975,94,67517206,85.9987,-2.82166,32.5016,-2.2170400000000003,1.0,53.4971,16,1,0,32.5016,271.626,32.5016,23.7051,0,0,0,0.0,5,0,0,0.824839,70,3728,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.7196525866462259,1,0.6931471805599453,0,0,-2.722283452103528,-0.6126241903163281
279975,94,68578386,17.3382,-1.55532,82.74799999999999,-0.959133,0.586581,-65.4098,10,3,2,141.06799999999998,248.982,55.0574,51.9361,1,0,1,10.3243,3,0,0,0.841205,39,2562,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.10876741306172534,4,1.6094379124341003,0,0,-0.08866360926668415,-0.027136324288988177
279975,94,68078419,35.9464,-2.02027,113.191,-1.7151900000000002,0.428836,-77.2448,11,4,2,263.95,362.356,119.988,65.8903,0,0,0,0.0,5,2,1,0.986374,39,2399,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.11946437378446535,4,1.9459101490553132,0,0,4.563411628494479,1.0070803683607383
279975,94,68109525,151.56,-1.51587,114.65700000000001,-1.35206,0.39879699999999996,36.9034,12,3,2,287.506,427.486,197.824,56.3138,2,0,2,34.7381,3,2,1,0.989648,32,2088,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3444028850217922,5,2.0794415416798357,0,0,9.038267575876821,2.0018989130868037
279975,94,67915413,97.2276,-2.22763,0.0,0.0,0.0,97.2276,17,0,0,0.0,288.796,27.0424,24.3625,0,0,0,0.0,7,0,0,0.809013,60,3128,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9898195619153883,0,0.0,0,0,-3.446077925510888,-0.7735330940179285
279975,94,67422361,91.9644,-1.93501,122.00399999999999,-1.94868,0.345109,-30.0394,13,4,2,353.522,493.289,193.169,75.8671,1,0,1,11.1333,0,0,0,0.532312,32,2337,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.20597357500698787,5,1.791759469228055,0,0,3.4410967742343166,0.7575752126265834
279975,94,68468948,37.381,-1.54863,69.5166,-1.55481,0.979405,-32.1356,11,2,0,70.9784,217.02200000000002,36.6271,34.3514,0,1,1,26.3595,2,0,0,0.821824,39,2456,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.34181789585531747,3,1.3862943611198906,0,0,-1.952320250860971,-0.4414513793120286
279975,94,68408469,60.4814,2.89865,34.0993,-2.91241,1.0,26.3821,6,1,0,34.0993,112.029,34.0993,21.9402,0,0,0,0.0,1,0,0,0.7319829999999999,27,1838,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.6327783747137236,1,0.6931471805599453,0,0,-3.444287270787592,-0.7731350082366468
279975,94,68157911,34.7628,-2.46295,69.6273,-2.90961,0.193195,-34.8645,9,4,4,360.399,443.61699999999996,168.05,85.9394,0,0,0,0.0,3,1,1,0.9905639999999999,26,1970,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.08774899548618771,4,1.791759469228055,0,0,4.534934390873341,1.0007495089048823
279975,94,67156818,141.826,-1.32771,202.38,-1.3372600000000001,1.0,-60.5536,2,1,1,202.38,212.653,202.38,10.2736,0,0,0,0.0,0,0,0,0.527884,30,1821,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.41084453920267894,1,0.6931471805599453,0,0,-1.0802653800645547,-0.2475822653812325
279975,94,67195415,117.14299999999999,-1.37554,36.5007,2.83318,0.163396,80.6418,11,5,1,223.388,336.974,76.9189,45.6599,0,0,0,0.0,2,0,0,0.55777,39,2431,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.34299375459328724,5,1.791759469228055,0,0,2.5013218360305904,0.5486510489469122
279975,94,68021975,11.872,-0.07628650000000001,0.0,0.0,0.0,11.872,16,0,0,0.0,262.932,28.2115,27.4505,0,0,0,0.0,5,0,0,0.768119,56,2864,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9223119950279677,0,0.0,0,0,-5.179086185706396,-1.1588033185073785
279975,94,67050261,115.678,3.04684,105.325,2.8822200000000002,0.977608,10.3537,6,2,1,107.73700000000001,152.906,75.8541,31.8831,0,0,0,0.0,0,0,0,0.448317,27,1677,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.5154646525410511,2,1.0986122886681096,0,0,-0.434993719111266,-0.1041300018333901
279975,94,68406163,11.7077,-0.422196,0.0,0.0,0.0,11.7077,0,0,0,0.0,0.0,0.0,0.0,1,0,1,10.6333,0,0,0,-999.0,25,1433,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9213075536879215,1,0.6931471805599453,0,0,-3.176613724578144,-0.7136277054691649
279975,94,68161365,221.687,0.797639,201.429,0.744336,0.569705,20.2576,11,4,4,353.56800000000004,444.926,155.005,80.0431,2,0,2,42.9142,1,0,0,0.554856,40,2351,3,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.38470295268587684,6,1.9459101490553132,0,0,9.230990140192484,2.044743639983663
279975,94,68637715,62.0984,2.4428400000000003,38.3822,-3.12121,0.163142,23.7162,11,3,3,235.268,352.08,100.375,68.1895,1,0,1,49.0745,1,0,0,0.6562560000000001,27,2079,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.20812799296435522,4,1.6094379124341003,0,0,2.2972727846159025,0.5032882969906535
279975,94,68497746,45.6154,2.66223,0.0,0.0,0.0,45.6154,5,0,0,0.0,79.0605,21.1397,20.6185,0,0,0,0.0,0,0,0,0.541451,34,2203,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9785478618653921,0,0.0,0,0,-4.400336449973285,-0.9856771468680419
279975,94,68000353,85.6316,3.04363,0.0,0.0,0.0,85.6316,10,0,0,0.0,146.936,19.5531,19.0202,0,0,0,0.0,1,0,0,0.5538930000000001,32,2034,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9884568679327174,0,0.0,0,0,-3.656769230379248,-0.8203725051096278
279975,94,67448274,55.9631,0.746205,0.0,0.0,0.0,55.9631,8,0,0,0.0,116.32,19.1542,17.6626,0,0,0,0.0,5,0,0,0.805826,29,2328,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9824447756530105,0,0.0,0,0,-4.203829560874386,-0.9419911154648706
279975,94,68098272,81.8731,-0.662335,50.0914,-1.03714,0.148575,31.7817,16,4,3,337.14599999999996,535.24,137.486,86.1504,0,1,1,20.2306,0,0,0,0.53561,28,2100,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.19492708783957682,5,1.791759469228055,0,0,3.9856238430969277,0.8786306460482413
279975,94,68583570,63.019,3.09415,76.907,-2.3837200000000003,0.381463,-13.888,18,2,2,201.611,428.389,138.722,62.8891,1,1,2,85.1558,5,0,0,0.776195,46,2725,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.23724353423935549,4,1.6094379124341003,0,0,1.7938321320316697,0.39136690706239025
