event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status,N_PF_muon_proxy,N_PF_electron_proxy,N_PF_photon_proxy,N_PF_charged_hadron_proxy,N_PF_neutral_hadron_proxy,N_isolated_charged_hadron,packed_pt_word_sum,N_primary_vertices,N_good_primary_vertices,leading_pv_ndof,pv_abs_z_max,S_reco_proxy,B_event_reco,B_event_reco_z,enhanced_reco_proxy_available
559,0438B51F-9A50-8642-9963-CDB942DD12D9.root,559,uproot_edm_partial_jets,0,1,,,2,2,2,194.59362030029297,137.18740844726562,57.406211853027344,-1.6729265451431274,37.711371421813965,,,,,,,0,1798,1.0,1,1,1,,2.0,194.59362030029297,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6137326663188977,-0.17570430435193296,-0.6399513939654653,-0.24917409380088412,partial_jet_level_real_miniaod,3,0,157,777,84,0,26626670,26,25,106.2874984741211,4.546268939971924,3.8282065193350356,-0.4130995755268941,-0.09209042291353235,1
560,0438B51F-9A50-8642-9963-CDB942DD12D9.root,560,uproot_edm_partial_jets,0,1,,,1,1,1,117.03292083740234,117.03292083740234,29.47888946533203,-1.6806584596633911,22.691102981567383,,,,,,,0,1932,1.0,1,1,1,,1.0,117.03292083740234,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2520738287502953,-0.9310297481946241,-2.542156086374663,-0.989824297745014,partial_jet_level_real_miniaod,1,0,187,889,90,0,28473847,27,26,163.8853302001953,9.52341079711914,3.856933039110186,-0.946661138563935,-0.21103489272523474,1
561,0438B51F-9A50-8642-9963-CDB942DD12D9.root,561,uproot_edm_partial_jets,0,1,,,3,3,2,359.1669692993164,191.58338928222656,124.41444396972656,1.4887052774429321,45.880374908447266,,,,,,,0,1628,1.0,1,1,1,,3.0,359.1669692993164,1,1.3862943611198906,0,0,0.35268570320841036,0.9826557699767897,0.28132256592558863,0.9564370423302221,0.37240224108816056,partial_jet_level_real_miniaod,3,0,154,650,93,4,23689214,22,21,120.91444396972656,7.278792381286621,3.8128654338949275,0.8999218747814891,0.200615519713525,1
562,0438B51F-9A50-8642-9963-CDB942DD12D9.root,562,uproot_edm_partial_jets,0,1,,,2,2,2,255.1737823486328,169.51657104492188,85.65721130371094,-1.6918195486068726,53.34601593017578,,,,,,,0,1828,1.0,1,1,1,,2.0,255.1737823486328,1,1.0986122886681098,0,0,-0.30980026450517295,-0.583698936501313,-0.1671060075782842,-0.6099176641478807,-0.23748003784393892,partial_jet_level_real_miniaod,5,0,191,784,88,2,27018020,23,18,47.95022964477539,8.391104698181152,3.720378121173307,-1.2288512540073468,-0.27394226085810297,1
563,0438B51F-9A50-8642-9963-CDB942DD12D9.root,563,uproot_edm_partial_jets,0,1,,,1,1,1,87.21662139892578,87.21662139892578,50.8248176574707,1.3508580923080444,16.646263122558594,,,,,,,0,1929,1.0,1,1,1,,1.0,87.21662139892578,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2668558077219076,-0.9352616515536716,-2.5569380653462748,-0.9955798695736987,partial_jet_level_real_miniaod,5,0,200,880,71,4,28418492,24,22,97.57941436767578,8.641552925109863,3.8562988566557843,0.3593554225654512,0.08010948158954959,1
564,0438B51F-9A50-8642-9963-CDB942DD12D9.root,564,uproot_edm_partial_jets,0,1,,,3,3,1,237.18766593933105,157.64918518066406,48.26772689819336,0.768200159072876,32.14002847671509,,,,,,,0,1599,1.0,1,1,1,,3.0,237.18766593933105,1,1.3862943611198906,0,0,0.35268570320841036,0.18604581628302524,0.05326268670635072,0.8959635586586578,0.3488560379937772,partial_jet_level_real_miniaod,2,0,140,638,99,3,23387707,16,15,73.45550537109375,6.970834732055664,3.6373229671995344,-2.774957784619555,-0.6186088078809305,1
565,0438B51F-9A50-8642-9963-CDB942DD12D9.root,565,uproot_edm_partial_jets,0,1,,,3,3,2,440.50622177124023,261.1084899902344,133.44778442382812,1.8151013851165771,94.20333671569824,,,,,,,0,1528,1.0,1,1,1,,3.0,440.50622177124023,1,1.3862943611198906,0,0,0.35268570320841036,1.0229812007730419,0.292867253302659,0.9967624731264741,0.3881035158576763,partial_jet_level_real_miniaod,1,1,121,579,111,2,22193431,25,20,142.2627716064453,10.31765079498291,3.720378121173307,-1.2671983369267215,-0.28249080288708295,1
566,0438B51F-9A50-8642-9963-CDB942DD12D9.root,566,uproot_edm_partial_jets,0,1,,,5,5,1,278.41356658935547,119.96449279785156,44.142906188964844,-1.677837610244751,50.675668716430664,,,,,,,0,1749,1.0,1,1,1,,5.0,278.41356658935547,1,1.791759469228055,0,0,1.677657638635577,2.7327228314497036,0.7823457841447657,3.4426405738253365,1.3404406230754728,partial_jet_level_real_miniaod,2,1,158,759,81,2,25685207,18,15,174.48316955566406,7.913666248321533,3.7010550300440697,-1.0025033377488857,-0.22348354201954743,1
567,0438B51F-9A50-8642-9963-CDB942DD12D9.root,567,uproot_edm_partial_jets,0,1,,,2,2,1,158.67895126342773,119.18204498291016,39.49690628051758,-1.6709221601486206,28.81225061416626,,,,,,,0,1710,1.0,1,1,1,,2.0,158.67895126342773,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3676744942316972,-0.3915488107064491,-0.6577567518560645,-0.2561068608188585,partial_jet_level_real_miniaod,2,0,168,706,81,2,25072209,32,26,102.52487182617188,5.875750541687012,3.8732821771117156,0.017395207516032296,0.0038778350589595036,1
568,0438B51F-9A50-8642-9963-CDB942DD12D9.root,568,uproot_edm_partial_jets,0,1,,,6,6,5,577.8741226196289,135.82411193847656,132.66357421875,1.0306038856506348,83.7380485534668,,,,,,,0,1765,1.0,1,1,1,,6.0,577.8741226196289,1,1.9459101490553132,0,1,3.3401436063491605,6.944918117261064,1.9882467946401379,4.710289979547896,1.8340177836327543,partial_jet_level_real_miniaod,4,1,157,798,69,2,25950885,17,17,187.65493774414062,4.774056911468506,3.776203282285611,3.6537951013265664,0.8145240422757221,1
569,0438B51F-9A50-8642-9963-CDB942DD12D9.root,569,uproot_edm_partial_jets,0,1,,,2,2,2,200.01296997070312,132.85374450683594,67.15922546386719,-1.6736019849777222,37.29589557647705,,,,,,,0,1467,1.0,1,1,1,,2.0,200.01296997070312,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6110459240210108,-0.17493512224328853,-0.6372646516675784,-0.24812797282409538,partial_jet_level_real_miniaod,0,0,128,516,94,0,21339005,24,21,106.67729187011719,6.556550025939941,3.6550641056192057,-3.5382013670227668,-0.7887552530809797,1
570,0438B51F-9A50-8642-9963-CDB942DD12D9.root,570,uproot_edm_partial_jets,0,1,,,3,3,1,173.79097366333008,108.94462585449219,32.98453903198242,0.46560391783714294,31.465855598449707,,,,,,,0,1613,1.0,1,1,1,,3.0,173.79097366333008,1,1.3862943611198906,0,0,0.35268570320841036,0.15461573978988802,0.04426463262023292,0.8645334821655206,0.3366182947805909,partial_jet_level_real_miniaod,3,0,155,635,97,8,23650659,20,19,207.13888549804688,6.955493927001953,3.8529097409356394,1.9842392389907402,0.4423374931993444,1
571,0438B51F-9A50-8642-9963-CDB942DD12D9.root,571,uproot_edm_partial_jets,0,1,,,4,4,3,336.99936294555664,129.7131805419922,98.19102478027344,0.4710358679294586,44.641815185546875,,,,,,,0,1823,1.0,1,1,1,,4.0,336.99936294555664,1,1.6094379124341003,0,0,1.0151716709219938,3.0313929147663012,0.8678514482552192,2.2690377170975333,0.883481811726965,partial_jet_level_real_miniaod,1,1,164,849,80,6,26735881,29,25,183.73533630371094,8.312121391296387,3.993234260852969,5.987881207011921,1.3348513176426926,1
572,0438B51F-9A50-8642-9963-CDB942DD12D9.root,572,uproot_edm_partial_jets,0,1,,,2,2,2,256.0615768432617,148.47377014160156,107.58780670166016,-1.743219256401062,57.73085021972656,,,,,,,0,1583,1.0,1,1,1,,2.0,256.0615768432617,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5832587960480083,-0.1669800006433285,-0.609477523694576,-0.23730866295573413,partial_jet_level_real_miniaod,1,1,175,572,92,2,23054655,22,18,91.45354461669922,6.260849952697754,3.659193143743576,-2.5581449568327987,-0.5702757032571979,1
573,0438B51F-9A50-8642-9963-CDB942DD12D9.root,573,uproot_edm_partial_jets,0,1,,,2,2,2,214.97196197509766,152.1968536376953,62.775108337402344,-1.7172454595565796,43.14037227630615,,,,,,,0,1892,1.0,1,1,1,,2.0,214.97196197509766,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6036297285370025,-0.17281195438867322,-0.6298484561835701,-0.24524037259913561,partial_jet_level_real_miniaod,2,1,200,822,89,2,28130197,25,23,95.3719253540039,6.880712985992432,3.848444023785275,0.756867065994778,0.16872495719193542,1
574,0438B51F-9A50-8642-9963-CDB942DD12D9.root,574,uproot_edm_partial_jets,0,1,,,3,3,2,237.5206069946289,149.44677734375,54.50017547607422,-1.6571810245513916,46.04590320587158,,,,,,,0,1492,1.0,1,1,1,,3.0,237.5206069946289,1,1.3862943611198906,0,0,0.35268570320841036,0.9223473479584449,0.26405698773687586,0.8961286203118772,0.3489203070746012,partial_jet_level_real_miniaod,2,0,143,535,66,2,21678426,23,21,84.8218994140625,9.725743293762207,3.735763040012787,-1.2203518552945885,-0.27204752828431533,1
575,0438B51F-9A50-8642-9963-CDB942DD12D9.root,575,uproot_edm_partial_jets,0,1,,,2,2,2,373.13279724121094,250.55152893066406,122.58126831054688,1.5914791822433472,46.15989875793457,,,,,,,0,1726,1.0,1,1,1,,2.0,373.13279724121094,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5252185847979747,-0.15036378400409953,-0.5514373124445424,-0.21470988876973798,partial_jet_level_real_miniaod,2,0,173,735,82,4,25357980,22,20,97.40476989746094,8.46888542175293,3.790081334622904,0.302406391143794,0.06741409118289701,1
576,0438B51F-9A50-8642-9963-CDB942DD12D9.root,576,uproot_edm_partial_jets,0,1,,,4,4,3,417.4446105957031,177.2167205810547,139.5484619140625,0.2661515474319458,52.84039068222046,,,,,,,0,1330,1.0,1,1,1,,4.0,417.4446105957031,1,1.6094379124341003,0,0,1.0151716709219938,3.0712751262253146,0.8792692472497762,2.3089199285565467,0.899010512801427,partial_jet_level_real_miniaod,0,1,92,478,66,2,19212945,18,16,143.41871643066406,7.357028961181641,3.591817741270805,-2.2208773421007115,-0.4950901569246922,1
577,0438B51F-9A50-8642-9963-CDB942DD12D9.root,577,uproot_edm_partial_jets,0,1,,,3,3,3,382.88538360595703,192.23268127441406,105.14591217041016,0.5473905205726624,59.5928840637207,,,,,,,0,1441,1.0,1,1,1,,3.0,382.88538360595703,1,1.3862943611198906,0,0,0.35268570320841036,1.7305510802348212,0.49543602676699094,0.968195882566053,0.37698071124627175,partial_jet_level_real_miniaod,2,0,132,538,80,3,20989538,13,13,110.69593811035156,4.239667892456055,3.538347219809389,-2.835363068623008,-0.6320746850680345,1
578,0438B51F-9A50-8642-9963-CDB942DD12D9.root,578,uproot_edm_partial_jets,0,1,,,3,3,2,219.33978271484375,93.28081512451172,81.56114959716797,1.2283729314804077,34.25480127334595,,,,,,,0,1930,1.0,1,1,1,,3.0,219.33978271484375,1,1.3862943611198906,0,0,0.35268570320841036,0.9133338698524547,0.26147653701734147,0.8871151422058869,0.34541078235095407,partial_jet_level_real_miniaod,2,1,219,840,94,3,28591231,27,24,169.5291290283203,8.811423301696777,3.9180050771056933,2.7124043641795064,0.604664056338483,1
579,0438B51F-9A50-8642-9963-CDB942DD12D9.root,579,uproot_edm_partial_jets,0,1,,,5,5,2,494.9540100097656,265.1251220703125,117.86093139648438,0.4964188039302826,45.94495153427124,,,,,,,0,1604,1.0,1,1,1,,5.0,494.9540100097656,1,1.791759469228055,0,0,1.677657638635577,3.5762132099523587,1.0238269669393445,3.5499944823057907,1.382240380234911,partial_jet_level_real_miniaod,2,2,132,658,80,1,23518749,20,18,169.9873046875,5.414088249206543,3.714547200862514,-0.5889097729631321,-0.13128299631127602,1
580,0438B51F-9A50-8642-9963-CDB942DD12D9.root,580,uproot_edm_partial_jets,0,1,,,3,3,2,275.2425422668457,125.72842407226562,112.81991577148438,-1.7881416082382202,63.57365894317627,,,,,,,0,2013,1.0,1,1,1,,3.0,275.2425422668457,1,1.3862943611198906,0,0,0.35268570320841036,0.9410486913331647,0.2694109581354377,0.9148299636865971,0.3562019386675569,partial_jet_level_real_miniaod,3,0,213,942,84,1,29744887,42,38,82.36210632324219,9.085016250610352,4.145196092379535,6.1443398437988535,1.3697299350118968,1
581,0438B51F-9A50-8642-9963-CDB942DD12D9.root,581,uproot_edm_partial_jets,0,1,,,2,2,2,289.48973846435547,220.9698486328125,68.51988983154297,0.7738298773765564,33.13478755950928,,,,,,,0,1140,1.0,1,1,1,,2.0,289.48973846435547,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5666861699525985,-0.16223545648073104,-0.5929048975991661,-0.23085587743457706,partial_jet_level_real_miniaod,2,0,61,327,84,0,16306580,14,11,60.84670639038086,7.982769012451172,3.2347491740244907,-9.240508629905671,-2.059944860942483,1
582,0438B51F-9A50-8642-9963-CDB942DD12D9.root,582,uproot_edm_partial_jets,0,1,,,2,2,1,156.3661346435547,113.36236572265625,43.00376892089844,0.35077038407325745,31.773962020874023,,,,,,,0,2038,1.0,1,1,1,,2.0,156.3661346435547,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3688211156194618,-0.39187707466297045,-0.6589033732438294,-0.256553314015028,partial_jet_level_real_miniaod,5,0,215,971,74,3,30122590,30,24,242.47592163085938,14.757216453552246,3.919594270924464,1.7234466310274033,0.3842001747829936,1
583,0438B51F-9A50-8642-9963-CDB942DD12D9.root,583,uproot_edm_partial_jets,0,1,,,2,2,1,281.38836669921875,243.2112274169922,38.17713928222656,2.3042893409729004,23.12000799179077,,,,,,,0,1770,1.0,1,1,1,,2.0,281.38836669921875,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3068390440668143,-0.3741323506779008,-0.5969213016911817,-0.232419720969263,partial_jet_level_real_miniaod,4,0,133,804,84,2,26065985,29,27,81.14588165283203,8.085174560546875,3.906004933102583,0.7087622351272017,0.15800116447651402,1
584,0438B51F-9A50-8642-9963-CDB942DD12D9.root,584,uproot_edm_partial_jets,0,1,,,3,3,3,492.3489074707031,167.28076171875,166.35037231445312,0.7845467329025269,88.35995483398438,,,,,,,0,2314,1.0,1,1,1,,3.0,492.3489074707031,1,1.3862943611198906,0,0,0.35268570320841036,1.7848196359711226,0.5109724636508579,1.0224644383023547,0.39811093820567345,partial_jet_level_real_miniaod,4,2,259,1168,99,3,34407161,39,33,116.68588256835938,6.534043788909912,4.145354483129846,8.250592669894434,1.8392673662004073,1
585,0438B51F-9A50-8642-9963-CDB942DD12D9.root,585,uproot_edm_partial_jets,0,1,,,2,2,1,177.00270462036133,132.524169921875,44.47853469848633,-1.6570875644683838,33.5088005065918,,,,,,,0,1422,1.0,1,1,1,,2.0,177.00270462036133,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3585901564062706,-0.3889480736987742,-0.6486724140306379,-0.2525697458648532,partial_jet_level_real_miniaod,1,0,139,481,74,0,20581900,19,17,63.22904968261719,9.357524871826172,3.5328102684640474,-5.978815440196836,-1.332830327185439,1
586,0438B51F-9A50-8642-9963-CDB942DD12D9.root,586,uproot_edm_partial_jets,0,1,,,2,2,2,325.33106231689453,215.8727569580078,109.45830535888672,1.7420822381973267,46.98204231262207,,,,,,,0,1839,1.0,1,1,1,,2.0,325.33106231689453,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5489171742864468,-0.15714840605325478,-0.5751359019330144,-0.22393726856112858,partial_jet_level_real_miniaod,3,1,181,815,72,1,27211832,19,18,128.52952575683594,4.733593463897705,3.6985822295753215,-1.812301970793543,-0.40400829442764263,1
587,0438B51F-9A50-8642-9963-CDB942DD12D9.root,587,uproot_edm_partial_jets,0,1,,,2,2,2,193.69070053100586,133.68438720703125,60.00631332397461,-1.64864981174469,38.285837173461914,,,,,,,0,1280,1.0,1,1,1,,2.0,193.69070053100586,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6141803054053709,-0.17583245805566405,-0.6403990330519387,-0.24934838838758813,partial_jet_level_real_miniaod,0,0,104,348,118,0,18399503,21,17,30.912094116210938,8.85318660736084,3.490428515390098,-6.044714238517152,-1.3475208487118069,1
588,0438B51F-9A50-8642-9963-CDB942DD12D9.root,588,uproot_edm_partial_jets,0,1,,,5,5,3,323.09105682373047,120.50553894042969,76.62833404541016,-2.2309107780456543,53.66762733459473,,,,,,,0,1720,1.0,1,1,1,,5.0,323.09105682373047,1,1.791759469228055,0,0,1.677657638635577,4.227145459201382,1.2101810658999348,3.464790261532614,1.3490649161303472,partial_jet_level_real_miniaod,1,0,177,718,85,3,25199665,23,19,69.60432434082031,6.080989837646484,3.8110970868381857,2.356690344865149,0.5253663363319939,1
589,0438B51F-9A50-8642-9963-CDB942DD12D9.root,589,uproot_edm_partial_jets,0,1,,,3,3,2,242.33063888549805,159.6131591796875,105.53562927246094,2.6228151321411133,39.61018753051758,,,,,,,0,1369,1.0,1,1,1,,3.0,242.33063888549805,1,1.3862943611198906,0,0,0.35268570320841036,0.9247320097576169,0.26473968782036866,0.8985132821110493,0.34984880875212443,partial_jet_level_real_miniaod,2,1,111,486,71,3,19830434,16,13,193.2299041748047,7.038582801818848,3.5172010574184616,-4.050078571169084,-0.9028657266865409,1
590,0438B51F-9A50-8642-9963-CDB942DD12D9.root,590,uproot_edm_partial_jets,0,1,,,3,3,2,317.48094177246094,196.8000946044922,75.68448638916016,0.13211403787136078,51.45462417602539,,,,,,,0,1688,1.0,1,1,1,,3.0,317.48094177246094,1,1.3862943611198906,0,0,0.35268570320841036,0.9619891549401552,0.2754059618117801,0.9357704272935876,0.364355403277908,partial_jet_level_real_miniaod,5,0,142,715,77,2,24701269,21,21,125.94094848632812,6.432516098022461,3.7814586354070294,-0.13553911552725365,-0.03021512296232965,1
591,0438B51F-9A50-8642-9963-CDB942DD12D9.root,591,uproot_edm_partial_jets,0,1,,,2,2,2,254.69403076171875,165.541259765625,89.15277099609375,-1.6833550930023193,52.816123962402344,,,,,,,0,1690,1.0,1,1,1,,2.0,254.69403076171875,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5839367821764275,-0.16717409994354768,-0.6101555098229952,-0.23757264640940176,partial_jet_level_real_miniaod,2,0,177,681,76,2,24776913,24,22,151.9741668701172,6.391573905944824,3.7819143200811256,-0.6151993962527638,-0.1371436233135954,1
592,0438B51F-9A50-8642-9963-CDB942DD12D9.root,592,uproot_edm_partial_jets,0,1,,,5,5,4,1317.7852325439453,642.5055541992188,413.1833801269531,1.032961368560791,164.23730325698853,,,,,,,0,1825,1.0,1,1,1,,5.0,1317.7852325439453,1,1.791759469228055,0,0,1.677657638635577,5.456419866043028,1.562107590859449,3.95792819835206,1.5410751214123664,partial_jet_level_real_miniaod,0,0,179,818,83,3,26884917,18,18,133.4678497314453,6.856024742126465,3.8122026701459353,3.8087384605511825,0.8490648656605893,1
593,0438B51F-9A50-8642-9963-CDB942DD12D9.root,593,uproot_edm_partial_jets,0,1,,,2,2,2,284.4397964477539,176.33718872070312,108.10260772705078,-1.6915680170059204,57.09663200378418,,,,,,,0,1555,1.0,1,1,1,,2.0,284.4397964477539,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5691897716101848,-0.16295220761972287,-0.5954084992567525,-0.23183069002214235,partial_jet_level_real_miniaod,3,0,156,577,78,1,22708238,27,23,64.35943603515625,6.941549301147461,3.750679855019383,-1.6530750860030086,-0.36851256403174015,1
594,0438B51F-9A50-8642-9963-CDB942DD12D9.root,594,uproot_edm_partial_jets,0,1,,,2,2,2,210.36326217651367,281.757080078125,153.978515625,3.1302826404571533,27.64466953277588,,,,,,,0,1516,1.0,1,1,1,,2.0,210.36326217651367,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6059145762475546,-0.17346607889526106,-0.6321333038941223,-0.24613001025461761,partial_jet_level_real_miniaod,0,1,138,587,71,3,21922339,20,17,41.08000564575195,4.984674453735352,3.6417878465800855,-2.6141891751211226,-0.5827693877579557,1
595,0438B51F-9A50-8642-9963-CDB942DD12D9.root,595,uproot_edm_partial_jets,0,1,,,2,2,2,254.79650115966797,174.5233917236328,80.27310943603516,-1.9767087697982788,45.829153060913086,,,,,,,0,1588,1.0,1,1,1,,2.0,254.79650115966797,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5838859805915151,-0.1671595560588453,-0.6101047082380828,-0.2375528660963912,partial_jet_level_real_miniaod,2,1,131,615,92,3,23142992,21,21,66.84765625,9.18680191040039,3.7584055167625467,-0.8234040701318075,-0.18355775105904176,1
596,0438B51F-9A50-8642-9963-CDB942DD12D9.root,596,uproot_edm_partial_jets,0,1,,,3,3,3,485.62803649902344,267.8196716308594,160.54502868652344,0.4849072992801666,48.037378787994385,,,,,,,0,1436,1.0,1,1,1,,3.0,485.62803649902344,1,1.3862943611198906,0,0,0.35268570320841036,1.7814876405442832,0.5100185533073072,1.0191324428755149,0.39681357882985135,partial_jet_level_real_miniaod,0,0,131,509,94,0,20893585,21,18,75.55270385742188,5.991206645965576,3.5934692693092782,-3.0845256856298437,-0.6876193821187044,1
597,0438B51F-9A50-8642-9963-CDB942DD12D9.root,597,uproot_edm_partial_jets,0,1,,,2,2,2,202.75733947753906,147.36203002929688,55.39530944824219,-1.6712201833724976,39.22259521484375,,,,,,,0,1471,1.0,1,1,1,,2.0,202.75733947753906,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6096853523503348,-0.17454560688581064,-0.6359040799969025,-0.24759821507016488,partial_jet_level_real_miniaod,1,0,147,499,103,1,21498451,26,20,37.801334381103516,8.483848571777344,3.6560979645895566,-3.1808253174543943,-0.7090870241752935,1
598,0438B51F-9A50-8642-9963-CDB942DD12D9.root,598,uproot_edm_partial_jets,0,1,,,2,2,2,203.9330940246582,143.5478973388672,60.385196685791016,-1.6616666316986084,40.81057929992676,,,,,,,0,1788,1.0,1,1,1,,2.0,203.9330940246582,1,1.0986122886681098,0,0,-0.30980026450517295,-0.60910245040346,-0.17437872904680735,-0.6353211780500276,-0.24737125398256213,partial_jet_level_real_miniaod,1,0,190,780,76,3,26225666,25,19,102.72606658935547,10.999348640441895,3.7584055167625463,-0.4557099277508396,-0.1015893563166779,1
599,0438B51F-9A50-8642-9963-CDB942DD12D9.root,599,uproot_edm_partial_jets,0,1,,,2,2,2,232.16129302978516,133.4490509033203,98.71224212646484,-1.7488640546798706,53.15573501586914,,,,,,,0,1658,1.0,1,1,1,,2.0,232.16129302978516,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5951078014376732,-0.17037222882916142,-0.6213265290842409,-0.24192224018714945,partial_jet_level_real_miniaod,2,0,158,664,90,0,24340500,26,22,99.5565414428711,9.21078109741211,3.727619282429867,-2.139993473392425,-0.4770590813257203,1
600,0438B51F-9A50-8642-9963-CDB942DD12D9.root,600,uproot_edm_partial_jets,0,1,,,1,1,0,35.800872802734375,92.14701080322266,60.536643981933594,-2.8309788703918457,6.1271843910217285,,,,,,,0,1671,1.0,1,1,1,,1.0,35.800872802734375,1,0.6931471805599453,0,0,-0.9722862322187562,-4.028482580996758,-1.1533062656308557,-2.582428368598925,-1.0055048783690255,partial_jet_level_real_miniaod,5,0,163,672,89,4,24389169,21,18,53.889129638671875,7.735079765319824,3.7064737625148876,-3.104738050975545,-0.6921252334510238,1
601,0438B51F-9A50-8642-9963-CDB942DD12D9.root,601,uproot_edm_partial_jets,0,1,,,3,3,1,197.8200569152832,100.34357452392578,58.57200241088867,-1.4263639450073242,36.35818338394165,,,,,,,0,1598,1.0,1,1,1,,3.0,197.8200569152832,1,1.3862943611198906,0,0,0.35268570320841036,0.16652859987067725,0.047675141638583565,0.8764463422463098,0.3412567347358722,partial_jet_level_real_miniaod,0,0,140,617,105,1,23511729,26,23,9.28065299987793,9.914777755737305,3.7837349851266153,-1.4085507313713197,-0.3140018538670805,1
602,0438B51F-9A50-8642-9963-CDB942DD12D9.root,602,uproot_edm_partial_jets,0,1,,,2,2,2,243.4839096069336,135.08262634277344,108.40128326416016,-1.7663161754608154,55.38561820983887,,,,,,,0,1522,1.0,1,1,1,,2.0,243.4839096069336,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5894944059694532,-0.16876518100537263,-0.6157131336160209,-0.239736585554424,partial_jet_level_real_miniaod,3,0,162,531,81,1,22304812,27,25,61.046905517578125,9.270322799682617,3.7891771754293,-1.178264455013463,-0.26266517419625707,1
603,0438B51F-9A50-8642-9963-CDB942DD12D9.root,603,uproot_edm_partial_jets,0,1,,,3,3,3,425.6506118774414,233.93206787109375,122.95897674560547,0.06311491876840591,50.54227161407471,,,,,,,0,1795,1.0,1,1,1,,3.0,425.6506118774414,1,1.3862943611198906,0,0,0.35268570320841036,1.7517527288944632,0.5015058045925709,0.9893975312256953,0.3852358719376417,partial_jet_level_real_miniaod,1,0,157,817,92,3,26133723,26,24,187.0256805419922,11.041495323181152,3.8907993689765195,2.8553661428445705,0.6365338800751555,1
604,0438B51F-9A50-8642-9963-CDB942DD12D9.root,604,uproot_edm_partial_jets,0,1,,,1,1,1,98.7668228149414,98.7668228149414,28.81412124633789,-1.757167100906372,16.635711669921875,,,,,,,0,1391,1.0,1,1,1,,1.0,98.7668228149414,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2611295828829823,-0.9336223020337564,-2.55121184050735,-0.9933502832354334,partial_jet_level_real_miniaod,3,0,108,519,71,1,20117074,19,17,101.7828140258789,6.419778347015381,3.523709956137547,-6.31866163072974,-1.4085907037769902,1
605,0438B51F-9A50-8642-9963-CDB942DD12D9.root,605,uproot_edm_partial_jets,0,1,,,2,2,2,174.38385009765625,120.76172637939453,53.62212371826172,-1.666974425315857,32.117984771728516,,,,,,,0,1957,1.0,1,1,1,,2.0,174.38385009765625,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6237520316922872,-0.17857272853658362,-0.6499707593388548,-0.2530752749076308,partial_jet_level_real_miniaod,4,0,183,910,87,1,28906516,34,31,80.52139282226562,8.079882621765137,3.9994842811981406,2.9504860008429596,0.6577385204802542,1
606,0438B51F-9A50-8642-9963-CDB942DD12D9.root,606,uproot_edm_partial_jets,0,1,,,2,2,1,171.9509506225586,125.70868682861328,46.24226379394531,-1.6826635599136353,33.59395885467529,,,,,,,0,1391,1.0,1,1,1,,2.0,171.9509506225586,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3610946563868722,-0.38966508201687533,-0.6511769140112396,-0.25354490822714415,partial_jet_level_real_miniaod,0,0,119,488,74,3,20201418,23,19,16.80358123779297,7.704699516296387,3.661251286996462,-3.3510209354197755,-0.7470279647256942,1
607,0438B51F-9A50-8642-9963-CDB942DD12D9.root,607,uproot_edm_partial_jets,0,1,,,2,2,1,141.4595947265625,98.93597412109375,42.52362060546875,0.7411518692970276,16.59442949295044,,,,,,,0,1504,1.0,1,1,1,,2.0,141.4595947265625,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3762113070161892,-0.39399279785915914,-0.6662935646405566,-0.2594307891821404,partial_jet_level_real_miniaod,3,0,118,592,78,1,21795185,22,18,55.692386627197266,4.810403823852539,3.6119984097779785,-4.4745328335992856,-0.9974873986763815,1
