event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags
752,0438B51F-9A50-8642-9963-CDB942DD12D9.root,752,uproot_edm_partial_jets,0,1,,,2,2,1,222.1379909515381,190.46742248535156,31.670568466186523,-1.7275409698486328,61.45090579986572,,,,,,,0,,1.0,1,1,1
753,0438B51F-9A50-8642-9963-CDB942DD12D9.root,753,uproot_edm_partial_jets,0,1,,,2,2,2,541.3521575927734,359.2125549316406,182.1396026611328,0.5376397371292114,61.31370735168457,,,,,,,0,,1.0,1,1,1
754,0438B51F-9A50-8642-9963-CDB942DD12D9.root,754,uproot_edm_partial_jets,0,1,,,2,2,1,198.48270416259766,162.03443908691406,36.448265075683594,-1.6107585430145264,26.120439529418945,,,,,,,0,,1.0,1,1,1
755,0438B51F-9A50-8642-9963-CDB942DD12D9.root,755,uproot_edm_partial_jets,0,1,,,4,4,3,315.96863555908203,150.84249877929688,68.0877914428711,1.8869109153747559,45.92272901535034,,,,,,,0,,1.0,1,1,1
756,0438B51F-9A50-8642-9963-CDB942DD12D9.root,756,uproot_edm_partial_jets,0,1,,,2,2,2,288.27915954589844,215.62181091308594,72.6573486328125,0.22607260942459106,35.57488250732422,,,,,,,0,,1.0,1,1,1
757,0438B51F-9A50-8642-9963-CDB942DD12D9.root,757,uproot_edm_partial_jets,0,1,,,2,2,2,189.89223861694336,134.859619140625,55.03261947631836,-1.6726092100143433,35.63253211975098,,,,,,,0,,1.0,1,1,1
758,0438B51F-9A50-8642-9963-CDB942DD12D9.root,758,uproot_edm_partial_jets,0,1,,,2,2,2,239.43719482421875,150.8134002685547,88.62379455566406,-1.67185640335083,46.29333305358887,,,,,,,0,,1.0,1,1,1
759,0438B51F-9A50-8642-9963-CDB942DD12D9.root,759,uproot_edm_partial_jets,0,1,,,2,2,2,159.40065002441406,102.53949737548828,56.86115264892578,1.892492651939392,28.30761432647705,,,,,,,0,,1.0,1,1,1
760,0438B51F-9A50-8642-9963-CDB942DD12D9.root,760,uproot_edm_partial_jets,0,1,,,2,2,2,197.19719696044922,134.88543701171875,62.31175994873047,-1.6832329034805298,37.58462429046631,,,,,,,0,,1.0,1,1,1
761,0438B51F-9A50-8642-9963-CDB942DD12D9.root,761,uproot_edm_partial_jets,0,1,,,3,3,2,220.3590431213379,131.40711975097656,56.965721130371094,-1.6748300790786743,40.096014976501465,,,,,,,0,,1.0,1,1,1
762,0438B51F-9A50-8642-9963-CDB942DD12D9.root,762,uproot_edm_partial_jets,0,1,,,2,2,2,211.70282745361328,145.8592987060547,65.8435287475586,-1.679622769355774,41.82595348358154,,,,,,,0,,1.0,1,1,1
763,0438B51F-9A50-8642-9963-CDB942DD12D9.root,763,uproot_edm_partial_jets,0,1,,,2,2,2,242.7750244140625,166.83929443359375,75.93572998046875,-1.6587120294570923,47.62371253967285,,,,,,,0,,1.0,1,1,1
764,0438B51F-9A50-8642-9963-CDB942DD12D9.root,764,uproot_edm_partial_jets,0,1,,,2,2,2,275.0753936767578,209.36277770996094,65.71261596679688,0.4760865271091461,36.03835964202881,,,,,,,0,,1.0,1,1,1
765,0438B51F-9A50-8642-9963-CDB942DD12D9.root,765,uproot_edm_partial_jets,0,1,,,2,2,1,153.32264709472656,115.58068084716797,37.741966247558594,-1.6903184652328491,28.98882007598877,,,,,,,0,,1.0,1,1,1
766,0438B51F-9A50-8642-9963-CDB942DD12D9.root,766,uproot_edm_partial_jets,0,1,,,2,2,1,156.4679718017578,119.46599578857422,37.001976013183594,-1.661812663078308,30.645500659942627,,,,,,,0,,1.0,1,1,1
767,0438B51F-9A50-8642-9963-CDB942DD12D9.root,767,uproot_edm_partial_jets,0,1,,,3,3,2,389.13803482055664,285.5812683105469,58.14142990112305,1.6441320180892944,42.79137372970581,,,,,,,0,,1.0,1,1,1
768,0438B51F-9A50-8642-9963-CDB942DD12D9.root,768,uproot_edm_partial_jets,0,1,,,5,5,2,357.7342109680176,142.61851501464844,111.81120300292969,-1.6670476198196411,71.73640298843384,,,,,,,0,,1.0,1,1,1
769,0438B51F-9A50-8642-9963-CDB942DD12D9.root,769,uproot_edm_partial_jets,0,1,,,2,2,2,221.29683685302734,153.657470703125,67.63936614990234,-1.6801613569259644,43.1866340637207,,,,,,,0,,1.0,1,1,1
770,0438B51F-9A50-8642-9963-CDB942DD12D9.root,770,uproot_edm_partial_jets,0,1,,,3,3,2,244.37661361694336,114.04619598388672,99.95894622802734,-1.2031617164611816,41.18484687805176,,,,,,,0,,1.0,1,1,1
771,0438B51F-9A50-8642-9963-CDB942DD12D9.root,771,uproot_edm_partial_jets,0,1,,,1,1,1,162.10032653808594,162.10032653808594,23.646379470825195,-1.7332290410995483,49.067691802978516,,,,,,,0,,1.0,1,1,1
772,0438B51F-9A50-8642-9963-CDB942DD12D9.root,772,uproot_edm_partial_jets,0,1,,,2,2,2,237.91352081298828,155.5265350341797,82.3869857788086,-1.6843959093093872,49.967129707336426,,,,,,,0,,1.0,1,1,1
773,0438B51F-9A50-8642-9963-CDB942DD12D9.root,773,uproot_edm_partial_jets,0,1,,,2,2,1,184.6625747680664,138.36460876464844,46.29796600341797,-1.6658073663711548,35.10856628417969,,,,,,,0,,1.0,1,1,1
774,0438B51F-9A50-8642-9963-CDB942DD12D9.root,774,uproot_edm_partial_jets,0,1,,,3,3,2,320.70892333984375,214.21087646484375,67.6975326538086,1.2707760334014893,60.91748332977295,,,,,,,0,,1.0,1,1,1
775,0438B51F-9A50-8642-9963-CDB942DD12D9.root,775,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,14.06261920928955,11.460746765136719,-3.6964681148529053,0.0,,,,,,,0,,1.0,1,1,1
776,0438B51F-9A50-8642-9963-CDB942DD12D9.root,776,uproot_edm_partial_jets,0,1,,,6,6,3,373.0640392303467,155.6394500732422,63.886993408203125,0.4407027065753937,65.59649658203125,,,,,,,0,,1.0,1,1,1
777,0438B51F-9A50-8642-9963-CDB942DD12D9.root,777,uproot_edm_partial_jets,0,1,,,4,4,3,464.10057067871094,277.4369812011719,89.11849212646484,1.9966509342193604,47.822543144226074,,,,,,,0,,1.0,1,1,1
778,0438B51F-9A50-8642-9963-CDB942DD12D9.root,778,uproot_edm_partial_jets,0,1,,,1,1,1,107.04794311523438,107.04794311523438,27.000545501708984,0.24524618685245514,14.424156188964844,,,,,,,0,,1.0,1,1,1
779,0438B51F-9A50-8642-9963-CDB942DD12D9.root,779,uproot_edm_partial_jets,0,1,,,4,4,3,299.9474334716797,128.24627685546875,77.04168701171875,0.47071948647499084,52.33688449859619,,,,,,,0,,1.0,1,1,1
780,0438B51F-9A50-8642-9963-CDB942DD12D9.root,780,uproot_edm_partial_jets,0,1,,,2,2,2,344.73707580566406,224.26113891601562,120.47593688964844,1.5675132274627686,36.878520011901855,,,,,,,0,,1.0,1,1,1
781,0438B51F-9A50-8642-9963-CDB942DD12D9.root,781,uproot_edm_partial_jets,0,1,,,3,3,2,227.27683448791504,140.69757080078125,55.31393051147461,-1.671902060508728,47.73836612701416,,,,,,,0,,1.0,1,1,1
782,0438B51F-9A50-8642-9963-CDB942DD12D9.root,782,uproot_edm_partial_jets,0,1,,,2,2,2,221.07493591308594,169.736572265625,51.33836364746094,-1.7552142143249512,60.83264636993408,,,,,,,0,,1.0,1,1,1
783,0438B51F-9A50-8642-9963-CDB942DD12D9.root,783,uproot_edm_partial_jets,0,1,,,5,5,2,321.6609916687012,155.9892120361328,65.78937530517578,0.675500750541687,47.76715278625488,,,,,,,0,,1.0,1,1,1
784,0438B51F-9A50-8642-9963-CDB942DD12D9.root,784,uproot_edm_partial_jets,0,1,,,2,2,1,128.76240921020508,96.02485656738281,32.737552642822266,0.1525089293718338,12.037310600280762,,,,,,,0,,1.0,1,1,1
785,0438B51F-9A50-8642-9963-CDB942DD12D9.root,785,uproot_edm_partial_jets,0,1,,,2,2,1,170.10737228393555,124.5614013671875,45.54597091674805,-1.661889910697937,34.5907621383667,,,,,,,0,,1.0,1,1,1
786,0438B51F-9A50-8642-9963-CDB942DD12D9.root,786,uproot_edm_partial_jets,0,1,,,2,2,2,210.1365737915039,145.98980712890625,64.14676666259766,-1.6962205171585083,43.44363880157471,,,,,,,0,,1.0,1,1,1
787,0438B51F-9A50-8642-9963-CDB942DD12D9.root,787,uproot_edm_partial_jets,0,1,,,5,5,3,389.5711898803711,169.24156188964844,84.83229064941406,0.25880277156829834,48.41921091079712,,,,,,,0,,1.0,1,1,1
788,0438B51F-9A50-8642-9963-CDB942DD12D9.root,788,uproot_edm_partial_jets,0,1,,,2,2,2,212.34967041015625,144.8544464111328,67.49522399902344,-1.655434012413025,40.40386199951172,,,,,,,0,,1.0,1,1,1
789,0438B51F-9A50-8642-9963-CDB942DD12D9.root,789,uproot_edm_partial_jets,0,1,,,2,2,2,200.62802124023438,138.18911743164062,62.43890380859375,-1.664645791053772,36.99226379394531,,,,,,,0,,1.0,1,1,1
790,0438B51F-9A50-8642-9963-CDB942DD12D9.root,790,uproot_edm_partial_jets,0,1,,,2,2,2,210.59402465820312,145.09414672851562,65.4998779296875,-1.6966205835342407,42.94217872619629,,,,,,,0,,1.0,1,1,1
791,0438B51F-9A50-8642-9963-CDB942DD12D9.root,791,uproot_edm_partial_jets,0,1,,,2,2,2,532.9589080810547,395.55810546875,137.4008026123047,-1.7838270664215088,41.33081817626953,,,,,,,0,,1.0,1,1,1
792,0438B51F-9A50-8642-9963-CDB942DD12D9.root,792,uproot_edm_partial_jets,0,1,,,2,2,2,412.0569763183594,289.0325927734375,123.02438354492188,0.1499825119972229,58.579498291015625,,,,,,,0,,1.0,1,1,1
793,0438B51F-9A50-8642-9963-CDB942DD12D9.root,793,uproot_edm_partial_jets,0,1,,,1,1,1,108.57376861572266,108.57376861572266,23.17943572998047,1.7807766199111938,13.719408988952637,,,,,,,0,,1.0,1,1,1
794,0438B51F-9A50-8642-9963-CDB942DD12D9.root,794,uproot_edm_partial_jets,0,1,,,5,5,4,525.8402786254883,158.86996459960938,137.06857299804688,2.0598230361938477,78.49608898162842,,,,,,,0,,1.0,1,1,1
795,0438B51F-9A50-8642-9963-CDB942DD12D9.root,795,uproot_edm_partial_jets,0,1,,,2,2,2,191.95155715942383,136.53106689453125,55.42049026489258,-1.656846046447754,36.39183330535889,,,,,,,0,,1.0,1,1,1
796,0438B51F-9A50-8642-9963-CDB942DD12D9.root,796,uproot_edm_partial_jets,0,1,,,2,2,2,205.7316131591797,146.0130615234375,79.69392395019531,0.46908897161483765,42.98640155792236,,,,,,,0,,1.0,1,1,1
797,0438B51F-9A50-8642-9963-CDB942DD12D9.root,797,uproot_edm_partial_jets,0,1,,,2,2,1,277.5790596008301,228.57492065429688,49.0041389465332,0.3394908308982849,25.04623031616211,,,,,,,0,,1.0,1,1,1
798,0438B51F-9A50-8642-9963-CDB942DD12D9.root,798,uproot_edm_partial_jets,0,1,,,4,4,1,304.463809967041,181.00315856933594,48.74472427368164,0.7091957330703735,47.80999422073364,,,,,,,0,,1.0,1,1,1
799,0438B51F-9A50-8642-9963-CDB942DD12D9.root,799,uproot_edm_partial_jets,0,1,,,1,1,1,149.16397094726562,149.16397094726562,17.576705932617188,0.5142881870269775,16.710071563720703,,,,,,,0,,1.0,1,1,1
800,0438B51F-9A50-8642-9963-CDB942DD12D9.root,800,uproot_edm_partial_jets,0,1,,,2,2,2,221.61224365234375,122.8363265991211,98.77591705322266,1.0330536365509033,27.294395446777344,,,,,,,0,,1.0,1,1,1
801,0438B51F-9A50-8642-9963-CDB942DD12D9.root,801,uproot_edm_partial_jets,0,1,,,2,2,2,302.057861328125,233.41249084472656,68.64537048339844,-1.621904969215393,32.7917423248291,,,,,,,0,,1.0,1,1,1
802,0438B51F-9A50-8642-9963-CDB942DD12D9.root,802,uproot_edm_partial_jets,0,1,,,4,4,3,364.5779724121094,178.5260772705078,76.33969116210938,-2.2386457920074463,43.979286193847656,,,,,,,0,,1.0,1,1,1
803,0438B51F-9A50-8642-9963-CDB942DD12D9.root,803,uproot_edm_partial_jets,0,1,,,2,2,2,261.93917083740234,169.35794067382812,92.58123016357422,-1.6890320777893066,52.22612953186035,,,,,,,0,,1.0,1,1,1
804,0438B51F-9A50-8642-9963-CDB942DD12D9.root,804,uproot_edm_partial_jets,0,1,,,3,3,1,164.57371520996094,94.25482940673828,38.9256706237793,-1.8543970584869385,23.66707420349121,,,,,,,0,,1.0,1,1,1
805,0438B51F-9A50-8642-9963-CDB942DD12D9.root,805,uproot_edm_partial_jets,0,1,,,3,3,2,404.6840400695801,246.19268798828125,120.57437133789062,2.2804155349731445,47.74191331863403,,,,,,,0,,1.0,1,1,1
806,0438B51F-9A50-8642-9963-CDB942DD12D9.root,806,uproot_edm_partial_jets,0,1,,,1,1,0,36.4350471496582,210.36920166015625,36.4350471496582,-2.521752119064331,7.236410617828369,,,,,,,0,,1.0,1,1,1
807,0438B51F-9A50-8642-9963-CDB942DD12D9.root,807,uproot_edm_partial_jets,0,1,,,2,2,2,232.39297103881836,169.81564331054688,62.577327728271484,1.4270447492599487,43.755643367767334,,,,,,,0,,1.0,1,1,1
808,0438B51F-9A50-8642-9963-CDB942DD12D9.root,808,uproot_edm_partial_jets,0,1,,,2,2,2,227.28253173828125,131.96804809570312,95.31448364257812,-1.7733665704727173,49.02815341949463,,,,,,,0,,1.0,1,1,1
809,0438B51F-9A50-8642-9963-CDB942DD12D9.root,809,uproot_edm_partial_jets,0,1,,,2,2,2,270.5697326660156,172.5252227783203,98.04450988769531,-1.655320405960083,52.844247817993164,,,,,,,0,,1.0,1,1,1
810,0438B51F-9A50-8642-9963-CDB942DD12D9.root,810,uproot_edm_partial_jets,0,1,,,2,2,2,216.3155288696289,140.5509796142578,75.7645492553711,-1.6832441091537476,39.90089416503906,,,,,,,0,,1.0,1,1,1
811,0438B51F-9A50-8642-9963-CDB942DD12D9.root,811,uproot_edm_partial_jets,0,1,,,2,2,2,237.00980377197266,158.87220764160156,78.1375961303711,-1.6823612451553345,47.48965072631836,,,,,,,0,,1.0,1,1,1
812,0438B51F-9A50-8642-9963-CDB942DD12D9.root,812,uproot_edm_partial_jets,0,1,,,2,2,2,210.30044555664062,141.5937957763672,68.70664978027344,-1.6675245761871338,43.42966938018799,,,,,,,0,,1.0,1,1,1
813,0438B51F-9A50-8642-9963-CDB942DD12D9.root,813,uproot_edm_partial_jets,0,1,,,1,1,1,112.86833953857422,258.51495361328125,112.86833953857422,-2.647935628890991,23.033126831054688,,,,,,,0,,1.0,1,1,1
814,0438B51F-9A50-8642-9963-CDB942DD12D9.root,814,uproot_edm_partial_jets,0,1,,,1,1,1,163.71925354003906,318.0496826171875,163.71925354003906,-3.164048194885254,17.989185333251953,,,,,,,0,,1.0,1,1,1
815,0438B51F-9A50-8642-9963-CDB942DD12D9.root,815,uproot_edm_partial_jets,0,1,,,3,3,3,580.2101287841797,290.0341491699219,158.5990447998047,-2.0920348167419434,62.868553161621094,,,,,,,0,,1.0,1,1,1
816,0438B51F-9A50-8642-9963-CDB942DD12D9.root,816,uproot_edm_partial_jets,0,1,,,4,4,3,392.2724189758301,199.24571228027344,95.85787963867188,1.1980575323104858,55.121623039245605,,,,,,,0,,1.0,1,1,1
817,0438B51F-9A50-8642-9963-CDB942DD12D9.root,817,uproot_edm_partial_jets,0,1,,,2,2,2,194.4857292175293,132.0905303955078,62.395198822021484,-1.6852878332138062,36.65458011627197,,,,,,,0,,1.0,1,1,1
818,0438B51F-9A50-8642-9963-CDB942DD12D9.root,818,uproot_edm_partial_jets,0,1,,,2,2,2,221.91908264160156,143.5270538330078,78.39202880859375,-1.6762425899505615,46.18314170837402,,,,,,,0,,1.0,1,1,1
819,0438B51F-9A50-8642-9963-CDB942DD12D9.root,819,uproot_edm_partial_jets,0,1,,,2,2,2,188.83114624023438,123.74469757080078,65.0864486694336,-1.6591876745224,34.01205635070801,,,,,,,0,,1.0,1,1,1
820,0438B51F-9A50-8642-9963-CDB942DD12D9.root,820,uproot_edm_partial_jets,0,1,,,5,5,4,613.2208709716797,235.72372436523438,205.7676544189453,-0.7205106019973755,101.36845970153809,,,,,,,0,,1.0,1,1,1
821,0438B51F-9A50-8642-9963-CDB942DD12D9.root,821,uproot_edm_partial_jets,0,1,,,3,3,2,439.8193664550781,266.7830810546875,131.0176544189453,0.43574172258377075,66.88656616210938,,,,,,,0,,1.0,1,1,1
822,0438B51F-9A50-8642-9963-CDB942DD12D9.root,822,uproot_edm_partial_jets,0,1,,,2,2,2,250.34363555908203,149.49229431152344,100.8513412475586,-1.7337623834609985,56.82897186279297,,,,,,,0,,1.0,1,1,1
823,0438B51F-9A50-8642-9963-CDB942DD12D9.root,823,uproot_edm_partial_jets,0,1,,,2,2,1,223.04672241210938,178.74147033691406,44.30525207519531,-1.7489584684371948,60.93118715286255,,,,,,,0,,1.0,1,1,1
824,0438B51F-9A50-8642-9963-CDB942DD12D9.root,824,uproot_edm_partial_jets,0,1,,,2,2,1,249.25293350219727,204.6498260498047,44.60310745239258,1.5238604545593262,40.40955066680908,,,,,,,0,,1.0,1,1,1
825,0438B51F-9A50-8642-9963-CDB942DD12D9.root,825,uproot_edm_partial_jets,0,1,,,2,2,2,189.9922103881836,130.2893829345703,59.70282745361328,-2.292423725128174,18.18960666656494,,,,,,,0,,1.0,1,1,1
826,0438B51F-9A50-8642-9963-CDB942DD12D9.root,826,uproot_edm_partial_jets,0,1,,,2,2,2,250.67173767089844,160.21163940429688,90.46009826660156,-1.6858909130096436,48.64045715332031,,,,,,,0,,1.0,1,1,1
827,0438B51F-9A50-8642-9963-CDB942DD12D9.root,827,uproot_edm_partial_jets,0,1,,,2,2,1,164.72915649414062,119.34061431884766,45.38854217529297,-1.6871212720870972,32.292863845825195,,,,,,,0,,1.0,1,1,1
828,0438B51F-9A50-8642-9963-CDB942DD12D9.root,828,uproot_edm_partial_jets,0,1,,,2,2,2,214.3645248413086,146.5724639892578,67.79206085205078,-1.6727806329727173,40.50280952453613,,,,,,,0,,1.0,1,1,1
829,0438B51F-9A50-8642-9963-CDB942DD12D9.root,829,uproot_edm_partial_jets,0,1,,,2,2,1,162.17856979370117,128.23866271972656,33.93990707397461,-1.676440954208374,31.418731689453125,,,,,,,0,,1.0,1,1,1
830,0438B51F-9A50-8642-9963-CDB942DD12D9.root,830,uproot_edm_partial_jets,0,1,,,2,2,2,368.6012725830078,236.9967803955078,131.6044921875,1.3197780847549438,44.304182052612305,,,,,,,0,,1.0,1,1,1
831,0438B51F-9A50-8642-9963-CDB942DD12D9.root,831,uproot_edm_partial_jets,0,1,,,2,2,1,135.6303825378418,95.5606689453125,40.0697135925293,-1.6594070196151733,25.230573177337646,,,,,,,0,,1.0,1,1,1
832,0438B51F-9A50-8642-9963-CDB942DD12D9.root,832,uproot_edm_partial_jets,0,1,,,2,2,2,171.208251953125,93.9289321899414,77.2793197631836,1.7599139213562012,30.92328929901123,,,,,,,0,,1.0,1,1,1
833,0438B51F-9A50-8642-9963-CDB942DD12D9.root,833,uproot_edm_partial_jets,0,1,,,2,2,2,200.7683982849121,147.95751953125,52.81087875366211,-1.6807117462158203,40.594722747802734,,,,,,,0,,1.0,1,1,1
834,0438B51F-9A50-8642-9963-CDB942DD12D9.root,834,uproot_edm_partial_jets,0,1,,,2,2,2,247.4443016052246,370.5396728515625,192.18798828125,-2.442823886871338,52.64716720581055,,,,,,,0,,1.0,1,1,1
835,0438B51F-9A50-8642-9963-CDB942DD12D9.root,835,uproot_edm_partial_jets,0,1,,,2,2,1,184.56723022460938,146.23434448242188,38.3328857421875,0.5792420506477356,26.235415935516357,,,,,,,0,,1.0,1,1,1
836,0438B51F-9A50-8642-9963-CDB942DD12D9.root,836,uproot_edm_partial_jets,0,1,,,5,5,4,1562.6529846191406,923.8876342773438,397.5315246582031,1.6478012800216675,125.23878717422485,,,,,,,0,,1.0,1,1,1
837,0438B51F-9A50-8642-9963-CDB942DD12D9.root,837,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,14.976041793823242,14.690140724182129,2.6165125370025635,0.0,,,,,,,0,,1.0,1,1,1
838,0438B51F-9A50-8642-9963-CDB942DD12D9.root,838,uproot_edm_partial_jets,0,1,,,3,3,3,548.6366424560547,213.68214416503906,200.00665283203125,-1.862160325050354,69.35129356384277,,,,,,,0,,1.0,1,1,1
839,0438B51F-9A50-8642-9963-CDB942DD12D9.root,839,uproot_edm_partial_jets,0,1,,,1,1,0,38.82072830200195,38.82072830200195,14.040059089660645,0.35576480627059937,5.679930686950684,,,,,,,0,,1.0,1,1,1
840,0438B51F-9A50-8642-9963-CDB942DD12D9.root,840,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,21.629955291748047,15.333991050720215,2.7737903594970703,0.0,,,,,,,0,,1.0,1,1,1
841,0438B51F-9A50-8642-9963-CDB942DD12D9.root,841,uproot_edm_partial_jets,0,1,,,2,2,2,305.2272644042969,219.5959930419922,85.63127136230469,2.0227832794189453,53.84798622131348,,,,,,,0,,1.0,1,1,1
842,0438B51F-9A50-8642-9963-CDB942DD12D9.root,842,uproot_edm_partial_jets,0,1,,,2,2,2,252.51599884033203,187.6799774169922,64.83602142333984,0.4928252398967743,30.41762638092041,,,,,,,0,,1.0,1,1,1
843,0438B51F-9A50-8642-9963-CDB942DD12D9.root,843,uproot_edm_partial_jets,0,1,,,2,2,2,146.00286865234375,78.41338348388672,67.58948516845703,0.011968383565545082,23.35893154144287,,,,,,,0,,1.0,1,1,1
844,0438B51F-9A50-8642-9963-CDB942DD12D9.root,844,uproot_edm_partial_jets,0,1,,,2,2,1,97.20783233642578,59.352378845214844,58.38416290283203,4.755555152893066,14.996182441711426,,,,,,,0,,1.0,1,1,1
845,0438B51F-9A50-8642-9963-CDB942DD12D9.root,845,uproot_edm_partial_jets,0,1,,,2,2,2,193.5870361328125,139.9291534423828,53.65788269042969,-1.6893895864486694,35.53906726837158,,,,,,,0,,1.0,1,1,1
846,0438B51F-9A50-8642-9963-CDB942DD12D9.root,846,uproot_edm_partial_jets,0,1,,,4,4,2,342.1741485595703,176.4725341796875,86.06010437011719,0.4176982045173645,47.28083276748657,,,,,,,0,,1.0,1,1,1
847,0438B51F-9A50-8642-9963-CDB942DD12D9.root,847,uproot_edm_partial_jets,0,1,,,3,3,2,239.3356819152832,121.22523498535156,72.53629302978516,0.32269608974456787,32.81204271316528,,,,,,,0,,1.0,1,1,1
848,0438B51F-9A50-8642-9963-CDB942DD12D9.root,848,uproot_edm_partial_jets,0,1,,,4,4,3,822.3653831481934,409.41937255859375,233.2487030029297,-1.5420459508895874,80.42026090621948,,,,,,,0,,1.0,1,1,1
849,0438B51F-9A50-8642-9963-CDB942DD12D9.root,849,uproot_edm_partial_jets,0,1,,,2,2,2,210.75849151611328,141.9152374267578,68.84325408935547,-1.6810753345489502,40.953941345214844,,,,,,,0,,1.0,1,1,1
850,0438B51F-9A50-8642-9963-CDB942DD12D9.root,850,uproot_edm_partial_jets,0,1,,,3,3,3,584.1874847412109,278.1645202636719,164.99554443359375,0.3186073899269104,63.1148738861084,,,,,,,0,,1.0,1,1,1
851,0438B51F-9A50-8642-9963-CDB942DD12D9.root,851,uproot_edm_partial_jets,0,1,,,1,1,1,198.8509979248047,211.95579528808594,198.8509979248047,2.707899808883667,28.57787322998047,,,,,,,0,,1.0,1,1,1
852,0438B51F-9A50-8642-9963-CDB942DD12D9.root,852,uproot_edm_partial_jets,0,1,,,2,2,2,465.4328308105469,281.7410583496094,183.6917724609375,-2.09871768951416,51.383066177368164,,,,,,,0,,1.0,1,1,1
853,0438B51F-9A50-8642-9963-CDB942DD12D9.root,853,uproot_edm_partial_jets,0,1,,,2,2,2,217.4280776977539,143.22735595703125,74.20072174072266,-1.6779372692108154,39.8242301940918,,,,,,,0,,1.0,1,1,1
854,0438B51F-9A50-8642-9963-CDB942DD12D9.root,854,uproot_edm_partial_jets,0,1,,,3,3,3,230.40192794799805,103.3780517578125,75.93016052246094,0.3267439305782318,32.812363147735596,,,,,,,0,,1.0,1,1,1
855,0438B51F-9A50-8642-9963-CDB942DD12D9.root,855,uproot_edm_partial_jets,0,1,,,2,2,1,157.9764175415039,115.92633819580078,42.050079345703125,-1.6781136989593506,31.24679946899414,,,,,,,0,,1.0,1,1,1
856,0438B51F-9A50-8642-9963-CDB942DD12D9.root,856,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,16.39079475402832,15.205238342285156,-3.2643685340881348,0.0,,,,,,,0,,1.0,1,1,1
857,0438B51F-9A50-8642-9963-CDB942DD12D9.root,857,uproot_edm_partial_jets,0,1,,,3,3,1,258.7036933898926,175.49365234375,64.63886260986328,-1.7595703601837158,37.182647705078125,,,,,,,0,,1.0,1,1,1
858,0438B51F-9A50-8642-9963-CDB942DD12D9.root,858,uproot_edm_partial_jets,0,1,,,2,2,2,221.2637481689453,142.009765625,79.25398254394531,-1.6879805326461792,41.888648986816406,,,,,,,0,,1.0,1,1,1
859,0438B51F-9A50-8642-9963-CDB942DD12D9.root,859,uproot_edm_partial_jets,0,1,,,5,5,4,1443.9389724731445,695.3548583984375,457.7300109863281,1.2102327346801758,244.13332986831665,,,,,,,0,,1.0,1,1,1
860,0438B51F-9A50-8642-9963-CDB942DD12D9.root,860,uproot_edm_partial_jets,0,1,,,2,2,2,210.95721435546875,142.04092407226562,68.91629028320312,-1.679430603981018,40.29916858673096,,,,,,,0,,1.0,1,1,1
861,0438B51F-9A50-8642-9963-CDB942DD12D9.root,861,uproot_edm_partial_jets,0,1,,,4,4,1,299.7643699645996,327.4994201660156,172.76025390625,-2.530287742614746,50.22241735458374,,,,,,,0,,1.0,1,1,1
862,0438B51F-9A50-8642-9963-CDB942DD12D9.root,862,uproot_edm_partial_jets,0,1,,,2,2,1,170.6089096069336,121.35045623779297,49.258453369140625,-1.6763049364089966,31.427285194396973,,,,,,,0,,1.0,1,1,1
863,0438B51F-9A50-8642-9963-CDB942DD12D9.root,863,uproot_edm_partial_jets,0,1,,,4,4,2,253.56228637695312,99.13216400146484,75.90008544921875,0.9260179996490479,42.096622467041016,,,,,,,0,,1.0,1,1,1
864,0438B51F-9A50-8642-9963-CDB942DD12D9.root,864,uproot_edm_partial_jets,0,1,,,1,1,1,75.23666381835938,75.23666381835938,27.113126754760742,0.3619225323200226,10.414389610290527,,,,,,,0,,1.0,1,1,1
865,0438B51F-9A50-8642-9963-CDB942DD12D9.root,865,uproot_edm_partial_jets,0,1,,,2,2,2,338.2339096069336,229.3236083984375,108.9103012084961,1.1496384143829346,40.730812072753906,,,,,,,0,,1.0,1,1,1
866,0438B51F-9A50-8642-9963-CDB942DD12D9.root,866,uproot_edm_partial_jets,0,1,,,2,2,2,316.7114944458008,237.69802856445312,79.01346588134766,0.10939383506774902,23.549354553222656,,,,,,,0,,1.0,1,1,1
867,0438B51F-9A50-8642-9963-CDB942DD12D9.root,867,uproot_edm_partial_jets,0,1,,,4,4,2,262.14906120300293,136.64401245117188,63.09259033203125,-1.6753005981445312,53.33042860031128,,,,,,,0,,1.0,1,1,1
868,0438B51F-9A50-8642-9963-CDB942DD12D9.root,868,uproot_edm_partial_jets,0,1,,,3,3,2,555.1598854064941,301.2663269042969,206.1862335205078,1.4693055152893066,65.9017276763916,,,,,,,0,,1.0,1,1,1
