event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status
472,0438B51F-9A50-8642-9963-CDB942DD12D9.root,472,uproot_edm_partial_jets,0,1,,,1,1,1,104.59944152832031,104.59944152832031,26.13981819152832,-1.668190598487854,20.52295684814453,,,,,,,0,,1.0,1,1,1,,1.0,104.59944152832031,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2582379548542093,-0.9327944635967257,-2.5483202124785764,-0.9922243871119573,partial_jet_level_real_miniaod
473,0438B51F-9A50-8642-9963-CDB942DD12D9.root,473,uproot_edm_partial_jets,0,1,,,2,2,1,175.19150924682617,140.99281311035156,34.19869613647461,-1.6855342388153076,35.747692584991455,,,,,,,0,,1.0,1,1,1,,2.0,175.19150924682617,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3594880898329293,-0.38920514127354044,-0.6495703474572968,-0.25291936889871336,partial_jet_level_real_miniaod
474,0438B51F-9A50-8642-9963-CDB942DD12D9.root,474,uproot_edm_partial_jets,0,1,,,2,2,1,171.55902862548828,128.47314453125,43.08588409423828,-1.6687910556793213,32.04277849197388,,,,,,,0,,1.0,1,1,1,,2.0,171.55902862548828,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3612889589270367,-0.38972070850463947,-0.6513712165514043,-0.2536205626593796,partial_jet_level_real_miniaod
475,0438B51F-9A50-8642-9963-CDB942DD12D9.root,475,uproot_edm_partial_jets,0,1,,,4,4,3,440.14575958251953,240.09793090820312,119.44137573242188,0.17737504839897156,59.85665988922119,,,,,,,0,,1.0,1,1,1,,4.0,440.14575958251953,1,1.6094379124341003,0,0,1.0151716709219938,3.0825296384643996,0.8824912791739515,2.3201744407956317,0.903392615746727,partial_jet_level_real_miniaod
476,0438B51F-9A50-8642-9963-CDB942DD12D9.root,476,uproot_edm_partial_jets,0,1,,,2,2,2,321.99517822265625,240.4368896484375,81.55828857421875,1.4212726354599,35.62351036071777,,,,,,,0,,1.0,1,1,1,,2.0,321.99517822265625,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5505710001958127,-0.15762187658345686,-0.5767897278423804,-0.2245812089855992,partial_jet_level_real_miniaod
477,0438B51F-9A50-8642-9963-CDB942DD12D9.root,477,uproot_edm_partial_jets,0,1,,,2,2,2,289.20003509521484,188.59646606445312,100.60356903076172,-2.3500471115112305,36.039236068725586,,,,,,,0,,1.0,1,1,1,,2.0,289.20003509521484,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5668297957274695,-0.16227657481815325,-0.5930485233740372,-0.23091180015407956,partial_jet_level_real_miniaod
478,0438B51F-9A50-8642-9963-CDB942DD12D9.root,478,uproot_edm_partial_jets,0,1,,,5,5,5,656.8723907470703,263.1553955078125,116.50936889648438,1.6188915967941284,96.53769588470459,,,,,,,0,,1.0,1,1,1,,5.0,656.8723907470703,1,1.791759469228055,0,0,1.677657638635577,5.864896636052205,1.6790495929022318,3.630268498339036,1.4134961996447222,partial_jet_level_real_miniaod
479,0438B51F-9A50-8642-9963-CDB942DD12D9.root,479,uproot_edm_partial_jets,0,1,,,8,8,6,837.9182949066162,279.98675537109375,169.2521514892578,0.11214018613100052,123.40470218658447,,,,,,,0,,1.0,1,1,1,,8.0,837.9182949066162,1,2.1972245773362196,0,1,4.665115541776327,9.87951442793745,2.828386535634836,6.908749820202081,2.690019104542769,partial_jet_level_real_miniaod
480,0438B51F-9A50-8642-9963-CDB942DD12D9.root,480,uproot_edm_partial_jets,0,1,,,2,2,2,189.22105407714844,136.19129943847656,53.029754638671875,-1.6711199283599854,35.10898780822754,,,,,,,0,,1.0,1,1,1,,2.0,189.22105407714844,1,1.0986122886681098,0,0,-0.30980026450517295,-0.616396214862136,-0.17646684636669047,-0.6426149425087038,-0.25021118396244085,partial_jet_level_real_miniaod
481,0438B51F-9A50-8642-9963-CDB942DD12D9.root,481,uproot_edm_partial_jets,0,1,,,3,3,3,636.6906051635742,391.9331970214844,194.3443145751953,0.13364997506141663,71.72307586669922,,,,,,,0,,1.0,1,1,1,,3.0,636.6906051635742,1,1.3862943611198906,0,0,0.35268570320841036,1.8563796880300787,0.5314592486248776,1.0940244903613103,0.4259738529399394,partial_jet_level_real_miniaod
482,0438B51F-9A50-8642-9963-CDB942DD12D9.root,482,uproot_edm_partial_jets,0,1,,,1,1,1,135.90306091308594,135.90306091308594,34.712013244628906,1.357992172241211,22.43198585510254,,,,,,,0,,1.0,1,1,1,,1.0,135.90306091308594,1,0.6931471805599453,0,0,-0.9722862322187562,-3.242718609657272,-0.9283514611276206,-2.53280086728164,-0.9861817113520566,partial_jet_level_real_miniaod
483,0438B51F-9A50-8642-9963-CDB942DD12D9.root,483,uproot_edm_partial_jets,0,1,,,2,2,2,297.0018615722656,225.85504150390625,71.14682006835938,0.5633656978607178,43.063018798828125,,,,,,,0,,1.0,1,1,1,,2.0,297.0018615722656,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5629618967227021,-0.1611692417051671,-0.5891806243692699,-0.2294057791679322,partial_jet_level_real_miniaod
484,0438B51F-9A50-8642-9963-CDB942DD12D9.root,484,uproot_edm_partial_jets,0,1,,,2,2,2,264.46543884277344,154.47508239746094,109.9903564453125,-1.7599668502807617,57.857078552246094,,,,,,,0,,1.0,1,1,1,,2.0,264.46543884277344,1,1.0986122886681098,0,0,-0.30980026450517295,-0.579092426857444,-0.1657872190944952,-0.6053111545040117,-0.23568642839653448,partial_jet_level_real_miniaod
485,0438B51F-9A50-8642-9963-CDB942DD12D9.root,485,uproot_edm_partial_jets,0,1,,,2,2,2,188.70314025878906,131.92355346679688,56.77958679199219,-1.6715785264968872,36.179880142211914,,,,,,,0,,1.0,1,1,1,,2.0,188.70314025878906,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6166529801655531,-0.17654035519471034,-0.6428717078121209,-0.25031115915180957,partial_jet_level_real_miniaod
486,0438B51F-9A50-8642-9963-CDB942DD12D9.root,486,uproot_edm_partial_jets,0,1,,,2,2,2,294.80479431152344,170.65016174316406,124.15463256835938,1.4267009496688843,52.555959701538086,,,,,,,0,,1.0,1,1,1,,2.0,294.80479431152344,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5640511332362581,-0.16148107706018736,-0.5902698608828258,-0.22982988875462806,partial_jet_level_real_miniaod
487,0438B51F-9A50-8642-9963-CDB942DD12D9.root,487,uproot_edm_partial_jets,0,1,,,4,4,1,269.96931076049805,153.9767608642578,42.445430755615234,0.5197744965553284,44.97723150253296,,,,,,,0,,1.0,1,1,1,,4.0,269.96931076049805,1,1.6094379124341003,0,0,1.0151716709219938,1.5258885932115929,0.43684361042220426,2.2358063355872257,0.8705427050203247,partial_jet_level_real_miniaod
488,0438B51F-9A50-8642-9963-CDB942DD12D9.root,488,uproot_edm_partial_jets,0,1,,,2,2,2,306.6686477661133,242.8975372314453,63.77111053466797,0.2739320695400238,27.349373817443848,,,,,,,0,,1.0,1,1,1,,2.0,306.6686477661133,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5581694096290111,-0.1597972101071699,-0.5843881372755788,-0.22753975677953914,partial_jet_level_real_miniaod
489,0438B51F-9A50-8642-9963-CDB942DD12D9.root,489,uproot_edm_partial_jets,0,1,,,2,2,2,214.8682403564453,144.564697265625,70.30354309082031,-1.6901723146438599,40.77869701385498,,,,,,,0,,1.0,1,1,1,,2.0,214.8682403564453,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6036811504375968,-0.1728266758623184,-0.6298998780841645,-0.24526039444079883,partial_jet_level_real_miniaod
490,0438B51F-9A50-8642-9963-CDB942DD12D9.root,490,uproot_edm_partial_jets,0,1,,,4,4,3,425.5602378845215,172.9019775390625,119.38591766357422,1.4394007921218872,62.29940605163574,,,,,,,0,,1.0,1,1,1,,4.0,425.5602378845215,1,1.6094379124341003,0,0,1.0151716709219938,3.075298597755452,0.8804211189116232,2.3129434000866835,0.9005771081427437,partial_jet_level_real_miniaod
491,0438B51F-9A50-8642-9963-CDB942DD12D9.root,491,uproot_edm_partial_jets,0,1,,,2,2,1,110.23838424682617,78.13788604736328,51.75331115722656,-2.088531255722046,17.628756523132324,,,,,,,0,,1.0,1,1,1,,2.0,110.23838424682617,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3916897964823962,-0.39842410382237387,-0.6817720541067637,-0.2654575571875193,partial_jet_level_real_miniaod
492,0438B51F-9A50-8642-9963-CDB942DD12D9.root,492,uproot_edm_partial_jets,0,1,,,3,3,3,513.0272064208984,208.18096923828125,158.94566345214844,1.0459471940994263,41.72181034088135,,,,,,,0,,1.0,1,1,1,,3.0,513.0272064208984,1,1.3862943611198906,0,0,0.35268570320841036,1.795071283090552,0.5139073873145837,1.0327160854217838,0.40210256148368767,partial_jet_level_real_miniaod
493,0438B51F-9A50-8642-9963-CDB942DD12D9.root,493,uproot_edm_partial_jets,0,1,,,2,2,2,394.24412536621094,266.2799987792969,127.96412658691406,1.81228506565094,54.58988380432129,,,,,,,0,,1.0,1,1,1,,2.0,394.24412536621094,1,1.0986122886681098,0,0,-0.30980026450517295,-0.514752255498778,-0.14736739940612203,-0.5409709831453458,-0.21063467595960741,partial_jet_level_real_miniaod
494,0438B51F-9A50-8642-9963-CDB942DD12D9.root,494,uproot_edm_partial_jets,0,1,,,3,3,2,241.78014373779297,145.21847534179688,66.45951080322266,1.513208270072937,34.328436851501465,,,,,,,0,,1.0,1,1,1,,3.0,241.78014373779297,1,1.3862943611198906,0,0,0.35268570320841036,0.924459091660784,0.26466155464124896,0.8982403640142163,0.34974254424500484,partial_jet_level_real_miniaod
495,0438B51F-9A50-8642-9963-CDB942DD12D9.root,495,uproot_edm_partial_jets,0,1,,,2,2,2,231.14022064208984,162.20396423339844,68.9362564086914,0.19606778025627136,34.44816970825195,,,,,,,0,,1.0,1,1,1,,2.0,231.14022064208984,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5956140168583544,-0.17051715223510702,-0.6218327445049221,-0.2421193422950684,partial_jet_level_real_miniaod
496,0438B51F-9A50-8642-9963-CDB942DD12D9.root,496,uproot_edm_partial_jets,0,1,,,2,2,2,206.03003311157227,153.65621948242188,52.37381362915039,-1.6754707098007202,40.80693340301514,,,,,,,0,,1.0,1,1,1,,2.0,206.03003311157227,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6080628542741189,-0.17408110513865133,-0.6342815819206866,-0.24696647257902096,partial_jet_level_real_miniaod
497,0438B51F-9A50-8642-9963-CDB942DD12D9.root,497,uproot_edm_partial_jets,0,1,,,2,2,2,250.03699493408203,155.73277282714844,94.3042221069336,0.03178102895617485,50.105544090270996,,,,,,,0,,1.0,1,1,1,,2.0,250.03699493408203,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5862455933626116,-0.1678350849059118,-0.6124643210091794,-0.23847161458182806,partial_jet_level_real_miniaod
498,0438B51F-9A50-8642-9963-CDB942DD12D9.root,498,uproot_edm_partial_jets,0,1,,,2,2,2,174.1717071533203,123.97461700439453,50.19709014892578,-1.6698873043060303,32.13109111785889,,,,,,,0,,1.0,1,1,1,,2.0,174.1717071533203,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6238572054596966,-0.17860283852526904,-0.6500759331062642,-0.25311622579614046,partial_jet_level_real_miniaod
499,0438B51F-9A50-8642-9963-CDB942DD12D9.root,499,uproot_edm_partial_jets,0,1,,,2,2,2,193.67438888549805,134.7790985107422,58.89529037475586,-1.6464561223983765,36.14005088806152,,,,,,,0,,1.0,1,1,1,,2.0,193.67438888549805,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6141883922037139,-0.17583477320907734,-0.6404071198502815,-0.2493515370964867,partial_jet_level_real_miniaod
500,0438B51F-9A50-8642-9963-CDB942DD12D9.root,500,uproot_edm_partial_jets,0,1,,,1,1,1,67.1918716430664,215.2462921142578,67.1918716430664,-2.5562632083892822,11.271439552307129,,,,,,,0,,1.0,1,1,1,,1.0,67.1918716430664,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2767834458050196,-0.9381038153148303,-2.5668657034293876,-0.9994453353673028,partial_jet_level_real_miniaod
501,0438B51F-9A50-8642-9963-CDB942DD12D9.root,501,uproot_edm_partial_jets,0,1,,,2,2,2,213.2771987915039,144.54039001464844,68.73680877685547,-1.6798442602157593,40.03827953338623,,,,,,,0,,1.0,1,1,1,,2.0,213.2771987915039,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6044699385635162,-0.17305249644602136,-0.6306886662100839,-0.2455675202136782,partial_jet_level_real_miniaod
502,0438B51F-9A50-8642-9963-CDB942DD12D9.root,502,uproot_edm_partial_jets,0,1,,,3,3,2,267.65807723999023,150.10116577148438,82.09703826904297,-2.0223121643066406,32.891066551208496,,,,,,,0,,1.0,1,1,1,,3.0,267.65807723999023,1,1.3862943611198906,0,0,0.35268570320841036,0.9372885532660904,0.2683344756869717,0.9110698256195227,0.354737875921129,partial_jet_level_real_miniaod
503,0438B51F-9A50-8642-9963-CDB942DD12D9.root,503,uproot_edm_partial_jets,0,1,,,3,3,2,357.18037605285645,195.3123779296875,131.12632751464844,-1.683142066001892,69.05608987808228,,,,,,,0,,1.0,1,1,1,,3.0,357.18037605285645,1,1.3862943611198906,0,0,0.35268570320841036,0.9816708798278659,0.28104060368375844,0.9554521521812982,0.37201876022904273,partial_jet_level_real_miniaod
504,0438B51F-9A50-8642-9963-CDB942DD12D9.root,504,uproot_edm_partial_jets,0,1,,,4,4,1,264.1465721130371,208.173095703125,130.9791717529297,-3.4083988666534424,45.81666135787964,,,,,,,0,,1.0,1,1,1,,4.0,264.1465721130371,1,1.6094379124341003,0,0,1.0151716709219938,1.5230018634072602,0.4360171742881062,2.2329196057828926,0.869418716089563,partial_jet_level_real_miniaod
505,0438B51F-9A50-8642-9963-CDB942DD12D9.root,505,uproot_edm_partial_jets,0,1,,,2,2,2,285.8943557739258,159.61557006835938,126.2787857055664,1.2482033967971802,36.58129692077637,,,,,,,0,,1.0,1,1,1,,2.0,285.8943557739258,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5684686470649742,-0.16274575830796098,-0.594687374711542,-0.2315499100179658,partial_jet_level_real_miniaod
506,0438B51F-9A50-8642-9963-CDB942DD12D9.root,506,uproot_edm_partial_jets,0,1,,,4,4,4,1212.5390625,683.8048706054688,217.4542236328125,0.1542956531047821,116.47747230529785,,,,,,,0,,1.0,1,1,1,,4.0,1212.5390625,1,1.6094379124341003,0,0,1.0151716709219938,4.201594297985743,1.202866074775696,2.703102630294774,1.0524911027709014,partial_jet_level_real_miniaod
507,0438B51F-9A50-8642-9963-CDB942DD12D9.root,507,uproot_edm_partial_jets,0,1,,,1,1,1,60.05543518066406,164.54644775390625,60.05543518066406,-3.14117431640625,7.476039409637451,,,,,,,0,,1.0,1,1,1,,1.0,60.05543518066406,1,0.6931471805599453,0,0,-0.9722862322187562,-3.280321465468967,-0.9391167079274494,-2.5704037230933348,-1.0008229131832538,partial_jet_level_real_miniaod
508,0438B51F-9A50-8642-9963-CDB942DD12D9.root,508,uproot_edm_partial_jets,0,1,,,2,2,2,207.98769760131836,154.49664306640625,53.49105453491211,1.532508373260498,22.884287357330322,,,,,,,0,,1.0,1,1,1,,2.0,207.98769760131836,1,1.0986122886681098,0,0,-0.30980026450517295,-0.607092306088533,-0.17380324882897955,-0.6333110337351007,-0.2465885759654439,partial_jet_level_real_miniaod
509,0438B51F-9A50-8642-9963-CDB942DD12D9.root,509,uproot_edm_partial_jets,0,1,,,2,2,1,157.17964935302734,121.68118286132812,35.49846649169922,-1.675515055656433,27.091179847717285,,,,,,,0,,1.0,1,1,1,,2.0,157.17964935302734,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3684178007361603,-0.39176161044720637,-0.6585000583605276,-0.25639627768147083,partial_jet_level_real_miniaod
510,0438B51F-9A50-8642-9963-CDB942DD12D9.root,510,uproot_edm_partial_jets,0,1,,,3,3,2,303.9041633605957,163.44100952148438,95.3038558959961,-1.7556359767913818,37.42590284347534,,,,,,,0,,1.0,1,1,1,,3.0,303.9041633605957,1,1.3862943611198906,0,0,0.35268570320841036,0.955258217272973,0.27347897505459495,0.9290394896264054,0.3617346178409739,partial_jet_level_real_miniaod
511,0438B51F-9A50-8642-9963-CDB942DD12D9.root,511,uproot_edm_partial_jets,0,1,,,2,2,2,210.95889282226562,144.91372680664062,66.045166015625,-1.675365686416626,41.4270076751709,,,,,,,0,,1.0,1,1,1,,2.0,210.95889282226562,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6056192813972154,-0.1733815395198865,-0.6318380090437831,-0.2460150330431744,partial_jet_level_real_miniaod
512,0438B51F-9A50-8642-9963-CDB942DD12D9.root,512,uproot_edm_partial_jets,0,1,,,2,2,2,235.70809173583984,154.16896057128906,81.53913116455078,-1.6976622343063354,46.98621368408203,,,,,,,0,,1.0,1,1,1,,2.0,235.70809173583984,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5933494107293419,-0.16986882265063855,-0.6195681383759095,-0.24123758598461478,partial_jet_level_real_miniaod
513,0438B51F-9A50-8642-9963-CDB942DD12D9.root,513,uproot_edm_partial_jets,0,1,,,2,2,1,96.32232666015625,62.703697204589844,33.618629455566406,0.8650539517402649,16.77748155593872,,,,,,,0,,1.0,1,1,1,,2.0,96.32232666015625,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3985889380421448,-0.40039924533741145,-0.6886711956665121,-0.2681438351804494,partial_jet_level_real_miniaod
514,0438B51F-9A50-8642-9963-CDB942DD12D9.root,514,uproot_edm_partial_jets,0,1,,,2,2,2,274.82125091552734,171.14207458496094,103.6791763305664,-1.6774272918701172,55.48976707458496,,,,,,,0,,1.0,1,1,1,,2.0,274.82125091552734,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5739583425084026,-0.16431739229768635,-0.6001770701549702,-0.23368740030278717,partial_jet_level_real_miniaod
515,0438B51F-9A50-8642-9963-CDB942DD12D9.root,515,uproot_edm_partial_jets,0,1,,,3,3,2,169.7544403076172,65.08892059326172,58.04736328125,1.5061163902282715,32.822134017944336,,,,,,,0,,1.0,1,1,1,,3.0,169.7544403076172,1,1.3862943611198906,0,0,0.35268570320841036,0.8887510241416304,0.2544387630130375,0.8625322964950628,0.3358391049379471,partial_jet_level_real_miniaod
516,0438B51F-9A50-8642-9963-CDB942DD12D9.root,516,uproot_edm_partial_jets,0,1,,,4,4,1,299.757137298584,181.4595184326172,49.975433349609375,0.2540039122104645,55.71637773513794,,,,,,,0,,1.0,1,1,1,,4.0,299.757137298584,1,1.6094379124341003,0,0,1.0151716709219938,1.5406564562190255,0.4410714725499427,2.2505741985946583,0.876292780599426,partial_jet_level_real_miniaod
517,0438B51F-9A50-8642-9963-CDB942DD12D9.root,517,uproot_edm_partial_jets,0,1,,,3,3,3,242.16718292236328,117.85701751708984,64.1423568725586,0.7624925374984741,45.76008319854736,,,,,,,0,,1.0,1,1,1,,3.0,242.16718292236328,1,1.3862943611198906,0,0,0.35268570320841036,1.6607874434790237,0.475463533957118,0.8984322458102558,0.3498172561264007,partial_jet_level_real_miniaod
518,0438B51F-9A50-8642-9963-CDB942DD12D9.root,518,uproot_edm_partial_jets,0,1,,,3,3,2,275.79026794433594,134.76687622070312,94.31731414794922,0.3141922652721405,48.72895622253418,,,,,,,0,,1.0,1,1,1,,3.0,275.79026794433594,1,1.3862943611198906,0,0,0.35268570320841036,0.9413202364141893,0.26948869823659244,0.9151015087676215,0.3563076685716221,partial_jet_level_real_miniaod
519,0438B51F-9A50-8642-9963-CDB942DD12D9.root,519,uproot_edm_partial_jets,0,1,,,2,2,2,154.22599029541016,90.08027648925781,64.14571380615234,0.40364405512809753,14.585687637329102,,,,,,,0,,1.0,1,1,1,,2.0,154.22599029541016,1,1.0986122886681098,0,0,-0.30980026450517295,-0.633745661529697,-0.18143378494582554,-0.6599643891762648,-0.25696643552076404,partial_jet_level_real_miniaod
520,0438B51F-9A50-8642-9963-CDB942DD12D9.root,520,uproot_edm_partial_jets,0,1,,,1,1,1,106.47862243652344,106.47862243652344,21.910737991333008,0.38577887415885925,11.554648399353027,,,,,,,0,,1.0,1,1,1,,1.0,106.47862243652344,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2573063163480214,-0.9325277466617791,-2.5473885739723885,-0.9918616405303913,partial_jet_level_real_miniaod
521,0438B51F-9A50-8642-9963-CDB942DD12D9.root,521,uproot_edm_partial_jets,0,1,,,2,2,2,230.7901382446289,155.61553955078125,75.17459869384766,-1.6787419319152832,45.48405933380127,,,,,,,0,,1.0,1,1,1,,2.0,230.7901382446289,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5957875766472973,-0.17056684032188038,-0.6220063042938649,-0.24218692024479693,partial_jet_level_real_miniaod
522,0438B51F-9A50-8642-9963-CDB942DD12D9.root,522,uproot_edm_partial_jets,0,1,,,2,2,2,471.7780303955078,304.2947082519531,167.4833221435547,0.32835322618484497,53.328535079956055,,,,,,,0,,1.0,1,1,1,,2.0,471.7780303955078,1,1.0986122886681098,0,0,-0.30980026450517295,-0.4763133957034865,-0.1363628146886062,-0.5025321233500543,-0.19566796419595137,partial_jet_level_real_miniaod
523,0438B51F-9A50-8642-9963-CDB942DD12D9.root,523,uproot_edm_partial_jets,0,1,,,2,2,2,254.97254943847656,166.5384063720703,88.43414306640625,-1.682915449142456,48.93120002746582,,,,,,,0,,1.0,1,1,1,,2.0,254.97254943847656,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5837987014185679,-0.16713456907801688,-0.6100174290651356,-0.23751888272041627,partial_jet_level_real_miniaod
524,0438B51F-9A50-8642-9963-CDB942DD12D9.root,524,uproot_edm_partial_jets,0,1,,,4,4,2,579.0401268005371,340.7668762207031,160.5968780517578,0.528049647808075,56.53651666641235,,,,,,,0,,1.0,1,1,1,,4.0,579.0401268005371,1,1.6094379124341003,0,0,1.0151716709219938,2.4152526062047075,0.6914578647943238,2.3890338785581395,0.9302040082460724,partial_jet_level_real_miniaod
525,0438B51F-9A50-8642-9963-CDB942DD12D9.root,525,uproot_edm_partial_jets,0,1,,,3,3,2,723.7541427612305,420.0771179199219,268.8461608886719,1.8640234470367432,117.05060386657715,,,,,,,0,,1.0,1,1,1,,3.0,723.7541427612305,1,1.3862943611198906,0,0,0.35268570320841036,1.1634065684638348,0.33306935251869596,1.1371878408172669,0.4427801117225453,partial_jet_level_real_miniaod
526,0438B51F-9A50-8642-9963-CDB942DD12D9.root,526,uproot_edm_partial_jets,0,1,,,3,3,2,368.86584854125977,222.7709197998047,103.39936065673828,0.8987728953361511,71.82367706298828,,,,,,,0,,1.0,1,1,1,,3.0,368.86584854125977,1,1.3862943611198906,0,0,0.35268570320841036,0.9874641677894841,0.2826991525716836,0.9612454401429165,0.3742744585392205,partial_jet_level_real_miniaod
527,0438B51F-9A50-8642-9963-CDB942DD12D9.root,527,uproot_edm_partial_jets,0,1,,,1,1,1,128.70005798339844,128.70005798339844,29.7763614654541,0.5770341157913208,18.12003517150879,,,,,,,0,,1.0,1,1,1,,1.0,128.70005798339844,1,0.6931471805599453,0,0,-0.9722862322187562,-3.2462896308719875,-0.9293738016885702,-2.5363718884963546,-0.9875721387868757,partial_jet_level_real_miniaod
528,0438B51F-9A50-8642-9963-CDB942DD12D9.root,528,uproot_edm_partial_jets,0,1,,,2,2,2,224.5032196044922,142.73748779296875,81.76573181152344,-1.6612720489501953,42.09047317504883,,,,,,,0,,1.0,1,1,1,,2.0,224.5032196044922,1,1.0986122886681098,0,0,-0.30980026450517295,-0.5989044322224332,-0.17145915870519116,-0.6251231598690008,-0.24340051188748443,partial_jet_level_real_miniaod
529,0438B51F-9A50-8642-9963-CDB942DD12D9.root,529,uproot_edm_partial_jets,0,1,,,2,2,2,216.86939239501953,148.61416625976562,68.2552261352539,-1.665677785873413,42.629024505615234,,,,,,,0,,1.0,1,1,1,,2.0,216.86939239501953,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6026890424996469,-0.17254264725402374,-0.6289077701462147,-0.24487410323380657,partial_jet_level_real_miniaod
530,0438B51F-9A50-8642-9963-CDB942DD12D9.root,530,uproot_edm_partial_jets,0,1,,,2,2,2,182.0326919555664,131.7975311279297,50.23516082763672,-1.6941062211990356,34.14324188232422,,,,,,,0,,1.0,1,1,1,,2.0,182.0326919555664,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6199599776268887,-0.17748710892043698,-0.6461787052734564,-0.251598785217477,partial_jet_level_real_miniaod
531,0438B51F-9A50-8642-9963-CDB942DD12D9.root,531,uproot_edm_partial_jets,0,1,,,3,3,3,296.9137992858887,182.17025756835938,61.02035140991211,0.7777917981147766,32.93715286254883,,,,,,,0,,1.0,1,1,1,,3.0,296.9137992858887,1,1.3862943611198906,0,0,0.35268570320841036,1.6879290857046927,0.48323386072631797,0.9255738880359247,0.36038523702248393,partial_jet_level_real_miniaod
532,0438B51F-9A50-8642-9963-CDB942DD12D9.root,532,uproot_edm_partial_jets,0,1,,,2,2,1,82.71041488647461,50.93488311767578,31.775531768798828,1.9134109020233154,15.266578197479248,,,,,,,0,,1.0,1,1,1,,2.0,82.71041488647461,1,1.0986122886681098,0,0,-0.30980026450517295,-1.4053372937197894,-0.4023312186621682,-0.6954195513441568,-0.27077140256522153,partial_jet_level_real_miniaod
533,0438B51F-9A50-8642-9963-CDB942DD12D9.root,533,uproot_edm_partial_jets,0,1,,,2,2,1,212.38539505004883,169.16552734375,43.21986770629883,-1.7361024618148804,57.717482566833496,,,,,,,0,,1.0,1,1,1,,2.0,212.38539505004883,1,1.0986122886681098,0,0,-0.30980026450517295,-1.3410485366968925,-0.3839261182817214,-0.6311307943212598,-0.24573966902448632,partial_jet_level_real_miniaod
534,0438B51F-9A50-8642-9963-CDB942DD12D9.root,534,uproot_edm_partial_jets,0,1,,,2,2,2,197.5613784790039,129.8181610107422,67.74321746826172,0.3767351508140564,36.24636459350586,,,,,,,0,,1.0,1,1,1,,2.0,197.5613784790039,1,1.0986122886681098,0,0,-0.30980026450517295,-0.6122613456044993,-0.17528308287100297,-0.6384800732510669,-0.24860121434604154,partial_jet_level_real_miniaod
535,0438B51F-9A50-8642-9963-CDB942DD12D9.root,535,uproot_edm_partial_jets,0,1,,,3,3,3,266.9078063964844,125.98663330078125,87.61872863769531,-1.7583057880401611,58.99931526184082,,,,,,,0,,1.0,1,1,1,,3.0,266.9078063964844,1,1.3862943611198906,0,0,0.35268570320841036,1.6730530627150277,0.4789750336923919,0.9106978650462596,0.35459304783004825,partial_jet_level_real_miniaod
536,0438B51F-9A50-8642-9963-CDB942DD12D9.root,536,uproot_edm_partial_jets,0,1,,,3,3,1,256.96475982666016,162.8714599609375,49.80071258544922,-1.4535566568374634,31.577090740203857,,,,,,,0,,1.0,1,1,1,,3.0,256.96475982666016,1,1.3862943611198906,0,0,0.35268570320841036,0.19585067441323434,0.056069700038997146,0.9057684167888669,0.352673697682433,partial_jet_level_real_miniaod
