variant,jet_bin,met_bin,score_band,observed,met_bin_n,sm_fraction,expected_official_shape,midpoint,shape_correction,expected_shape
jets_only_resid,3to4jets,3,q050_080,6727,19426,0.462271002808718,8980.076500562156,0.65,0.8204771298843062,7367.947393322742
jets_only_resid,3to4jets,3,q080_090,5430,19426,0.1577697794923407,3064.83573641821,0.85,1.6578858532663747,5081.147809992983
jets_only_resid,3to4jets,3,q090_095,3580,19426,0.06190657688277088,1202.597162524707,0.925,2.158304321936658,2595.570653425837
jets_only_resid,3to4jets,3,q095_0975,1761,19426,0.015131513470317966,293.9447806743968,0.9625,2.4625877100601863,723.8648043251064
jets_only_resid,3to4jets,3,q0975_099,362,19426,0.0012896825938123507,25.053374067398725,0.9825,2.6420468977167832,66.1921892321089
jets_only_resid,3to4jets,3,q099_100,0,19426,1.066887940528649e-06,0.020725365132709533,0.995,2.7607910057100717,0.05721840164844161
jets_only_resid,3to4jets,4,q000_050,1244,17153,0.2956464449461004,5071.223470160459,0.25,0.2009510077248629,1019.0674667267206
jets_only_resid,3to4jets,4,q050_080,5826,17153,0.47287504725844864,8111.225685624169,0.65,0.8204771298843062,6655.075170384782
jets_only_resid,3to4jets,4,q080_090,5017,17153,0.1583562788854633,2716.285251722352,0.85,1.6578858532663747,4503.290892266581
jets_only_resid,3to4jets,4,q090_095,3282,17153,0.05885659697395433,1009.5672078942387,0.925,2.158304321936658,2178.9532680836596
jets_only_resid,3to4jets,4,q095_0975,1481,17153,0.013280302722885901,227.79703260566185,0.9625,2.4625877100601863,560.9701728828824
jets_only_resid,3to4jets,4,q0975_099,302,17153,0.000984542868403935,16.887863821732697,0.9825,2.6420468977167832,44.61852821927237
jets_only_resid,3to4jets,4,q099_100,1,17153,7.863447434933685e-07,0.01348817138514175,0.995,2.7607910057100717,0.0372380222435753
jets_only_resid,3to4jets,5,q000_050,1245,15552,0.2993127148137669,4654.911340783703,0.25,0.2009510077248629,935.4091248003779
jets_only_resid,3to4jets,5,q050_080,5444,15552,0.47128325593009307,7329.397196224807,0.65,0.8204771298843062,6013.602775340611
jets_only_resid,3to4jets,5,q080_090,4484,15552,0.1571738491809062,2444.3677024614535,0.85,1.6578858532663747,4052.482634092075
jets_only_resid,3to4jets,5,q090_095,2850,15552,0.057611169621891556,895.9689099596575,0.925,2.158304321936658,1933.7735706868052
jets_only_resid,3to4jets,5,q095_0975,1243,15552,0.013570537039128657,211.04899203252887,0.9625,2.4625877100601863,519.7266539998958
jets_only_resid,3to4jets,5,q0975_099,285,15552,0.0010478051039804744,16.295464977104338,0.9825,2.6420468977167832,43.053382689611006
jets_only_resid,3to4jets,5,q099_100,1,15552,6.683102330183769e-07,0.010393560743901797,0.995,2.7607910057100717,0.028694449019065364
jets_only_resid,3to4jets,6,q000_050,1247,13628,0.3062466216806952,4173.528960264514,0.25,0.2009510077248629,838.6748503340535
jets_only_resid,3to4jets,6,q050_080,5043,13628,0.45863348335790416,6250.257111201518,0.65,0.8204771298843062,5128.193015637596
jets_only_resid,3to4jets,6,q080_090,3654,13628,0.15782834048825842,2150.8846241739857,0.85,1.6578858532663747,3565.921190426214
jets_only_resid,3to4jets,6,q090_095,2318,13628,0.06055486052183064,825.241639191508,0.925,2.158304321936658,1781.122596509124
jets_only_resid,3to4jets,6,q095_0975,1077,13628,0.01545554229822028,210.62813044014595,0.9625,2.4625877100601863,518.6902454148573
jets_only_resid,3to4jets,6,q0975_099,288,13628,0.0012798981106140607,17.44245145144842,0.9825,2.6420468977167832,46.083774745874905
jets_only_resid,3to4jets,6,q099_100,1,13628,1.2535424772967582e-06,0.01708327688060022,0.995,2.7607910057100717,0.0471633571600159
jets_only_resid,3to4jets,7,q000_050,1326,11419,0.31781853341044614,3629.1698330138843,0.25,0.2009510077248629,729.2853351488125
jets_only_resid,3to4jets,7,q050_080,4481,11419,0.42785120854561903,4885.632950382424,0.65,0.8204771298843062,4008.550100797966
jets_only_resid,3to4jets,7,q080_090,2740,11419,0.16380853153981417,1870.529621653138,0.85,1.6578858532663747,3101.124597854442
jets_only_resid,3to4jets,7,q090_095,1705,11419,0.06728198889242157,768.2930311625619,0.925,2.158304321936658,1658.2101696719728
jets_only_resid,3to4jets,7,q095_0975,884,11419,0.021156458563252146,241.58560033377626,0.9625,2.4625877100601863,594.9257303094695
jets_only_resid,3to4jets,7,q0975_099,282,11419,0.0020751529084543285,23.696171061639976,0.9825,2.6420468977167832,62.606395241172116
jets_only_resid,3to4jets,7,q099_100,1,11419,8.126139992415526e-06,0.09279239257339289,0.995,2.7607910057100717,0.25618040281494114
jets_only_resid,3to4jets,8,q000_050,1477,7110,0.3515673702696781,2499.6440026174114,0.25,0.2009510077248629,502.30598127937867
jets_only_resid,3to4jets,8,q050_080,2973,7110,0.3881660429865918,2759.8605656346676,0.65,0.8204771298843062,2264.40247577281
jets_only_resid,3to4jets,8,q080_090,1149,7110,0.13321610203943812,947.1664855004051,0.85,1.6578858532663747,1570.2939169991523
jets_only_resid,3to4jets,8,q090_095,886,7110,0.08828842784400515,627.7307219708766,0.925,2.158304321936658,1354.8339302421616
jets_only_resid,3to4jets,8,q095_0975,456,7110,0.03227743770373586,229.49258207356198,0.9625,2.4625877100601863,565.1456121643323
jets_only_resid,3to4jets,8,q0975_099,169,7110,0.0064820878687557575,46.087644746853435,0.9825,2.6420468977167832,121.76571882649732
jets_only_resid,3to4jets,8,q099_100,0,7110,2.531287795186998e-06,0.017997456223779556,0.995,2.7607910057100717,0.04968721526827135
jets_only_resid,3to4jets,9,q000_050,1080,2870,0.3741362959502632,1073.7711693772553,0.25,0.2009510077248629,215.7753985522639
jets_only_resid,3to4jets,9,q050_080,1142,2870,0.35897735523348206,1030.2650095200936,0.65,0.8204771298843062,845.3088780312738
jets_only_resid,3to4jets,9,q080_090,343,2870,0.1359337359515842,390.1298221810467,0.85,1.6578858532663747,646.7907131312836
jets_only_resid,3to4jets,9,q090_095,154,2870,0.07149327017081132,205.18568539022849,0.925,2.158304321936658,442.8531515772655
jets_only_resid,3to4jets,9,q095_0975,73,2870,0.03295038689916396,94.56761040060056,0.9625,2.4625877100601863,232.8810351422788
jets_only_resid,3to4jets,9,q0975_099,46,2870,0.017473976702094916,50.15031313501241,0.9825,2.6420468977167832,132.4994792378848
jets_only_resid,3to4jets,9,q099_100,32,2870,0.009034979092600315,25.930389995762905,0.995,2.7607910057100717,71.58838747485666
jets_only_resid,5plusjets,0,q000_050,611,2225,0.3008148932661562,669.3131375171974,0.25,0.40585900969892885,271.64676717121273
jets_only_resid,5plusjets,0,q050_080,412,2225,0.20342997103194083,452.63168554606835,0.65,0.62023906057557,280.73985142983025
jets_only_resid,5plusjets,0,q080_090,237,2225,0.10716210830127912,238.43569097034603,0.85,0.7667452144818693,182.81942501319068
jets_only_resid,5plusjets,0,q090_095,193,2225,0.09651875865879236,214.754238015813,0.925,0.8302054105936745,178.29013034864974
jets_only_resid,5plusjets,0,q095_0975,186,2225,0.09479474961230135,210.9183178873705,0.9625,0.8638787716641563,182.20785737801168
jets_only_resid,5plusjets,0,q0975_099,282,2225,0.11189224244151412,248.96023943236892,0.9825,0.8823928861941871,219.68074422032387
jets_only_resid,5plusjets,0,q099_100,304,2225,0.08538727668801589,189.98669063083537,0.995,0.8941651633148006,169.8794802555594
jets_only_resid,5plusjets,1,q000_050,38,2032,0.03918659380775031,79.62715861734863,0.25,0.40585900969892885,32.317399741576644
jets_only_resid,5plusjets,1,q050_080,290,2032,0.2241056423821657,455.3826653205607,0.65,0.62023906057557,282.44611654082377
jets_only_resid,5plusjets,1,q080_090,339,2032,0.1768843344580713,359.42896761880087,0.85,0.7667452144818693,275.5904408678743
jets_only_resid,5plusjets,1,q090_095,314,2032,0.17078189178363987,347.0288041043562,0.925,0.8302054105936745,288.10519079928883
jets_only_resid,5plusjets,1,q095_0975,312,2032,0.1585105530350665,322.0934437672551,0.9625,0.8638787716641563,278.2496885627343
jets_only_resid,5plusjets,1,q0975_099,481,2032,0.1760430038609694,357.71938384548986,0.9825,0.8823928861941871,315.64903955902804
jets_only_resid,5plusjets,1,q099_100,258,2032,0.05448798067233691,110.71957672618859,0.995,0.8941651633148006,99.001588405518
jets_only_resid,5plusjets,2,q000_050,9,1985,0.00970384365946318,19.262129664034415,0.25,0.40585900969892885,7.817708870137369
jets_only_resid,5plusjets,2,q050_080,140,1985,0.14270639905769036,283.2722021295154,0.65,0.62023906057557,175.69648453598361
jets_only_resid,5plusjets,2,q080_090,249,1985,0.20362136619374951,404.1884118945928,0.85,0.7667452144818693,309.9095305692057
jets_only_resid,5plusjets,2,q090_095,362,1985,0.21075006496133114,418.3388789482423,0.925,0.8302054105936745,347.307200764523
jets_only_resid,5plusjets,2,q095_0975,394,1985,0.19649318922944028,390.03898062043896,0.9625,0.8638787716641563,336.9463954795245
jets_only_resid,5plusjets,2,q0975_099,582,1985,0.18476791705838885,366.7643153609019,0.9825,0.8823928861941871,323.63022278434124
jets_only_resid,5plusjets,2,q099_100,249,1985,0.05195721983993654,103.13508138227404,0.995,0.8941651633148006,92.2197968876663
jets_only_resid,5plusjets,3,q000_050,5,1980,0.004502945590134178,8.915832268465673,0.25,0.40585900969892885,3.618570855121232
jets_only_resid,5plusjets,3,q050_080,89,1980,0.11050265324852389,218.7952534320773,0.65,0.62023906057557,135.7053624471054
jets_only_resid,5plusjets,3,q080_090,205,1980,0.20121069267449546,398.397171495501,0.85,0.7667452144818693,305.469124707288
jets_only_resid,5plusjets,3,q090_095,360,1980,0.22750415688688222,450.45823063602677,0.925,0.8302054105936745,373.9728603204827
jets_only_resid,5plusjets,3,q095_0975,462,1980,0.2213135913564713,438.2009108858132,0.9625,0.8638787716641563,378.5524646381507
jets_only_resid,5plusjets,3,q0975_099,629,1980,0.18460823879445273,365.5243128130164,0.9825,0.8823928861941871,322.53605335722443
jets_only_resid,5plusjets,3,q099_100,230,1980,0.05035772144904025,99.7082884690997,0.995,0.8941651633148006,89.15567804281177
jets_only_resid,5plusjets,4,q000_050,9,2014,0.0035445346460281067,7.138692777100607,0.25,0.40585900969892885,2.8973027810589485
jets_only_resid,5plusjets,4,q050_080,81,2014,0.10032414217671673,202.05282234390748,0.65,0.62023906057557,125.32105271722772
jets_only_resid,5plusjets,4,q080_090,215,2014,0.20045036073019246,403.7070265106076,0.85,0.7667452144818693,309.5404306297135
jets_only_resid,5plusjets,4,q090_095,380,2014,0.24044358203965066,484.25337422785645,0.925,0.8302054105936745,402.02977138220984
jets_only_resid,5plusjets,4,q095_0975,505,2014,0.22477377883374938,452.69439057117125,0.9625,0.8638787716641563,391.0730740658772
jets_only_resid,5plusjets,4,q0975_099,601,2014,0.17942619620817774,361.36435916326997,0.9825,0.8823928861941871,318.86533984979064
jets_only_resid,5plusjets,4,q099_100,223,2014,0.05103740536548485,102.7893344060865,0.995,0.8941651633148006,91.91064198623798
jets_only_resid,5plusjets,5,q000_050,5,2039,0.0037575633758618614,7.6616717233823355,0.25,0.40585900969892885,3.1095584982902404
jets_only_resid,5plusjets,5,q050_080,94,2039,0.10508249842109173,214.26321428060604,0.65,0.62023906057557,132.89441474130513
jets_only_resid,5plusjets,5,q080_090,206,2039,0.20495084856542253,417.8947802248965,0.85,0.7667452144818693,320.4188228943919
jets_only_resid,5plusjets,5,q090_095,358,2039,0.23870820591025352,486.72603185100695,0.925,0.8302054105936745,404.0825851194951
jets_only_resid,5plusjets,5,q095_0975,456,2039,0.21723554774620346,442.9432818545089,0.9625,0.8638787716641563,382.6492982453633
jets_only_resid,5plusjets,5,q0975_099,616,2039,0.174000960443824,354.78795834495713,0.9825,0.8823928861941871,313.06237055094977
jets_only_resid,5plusjets,5,q099_100,304,2039,0.05626437553734278,114.72306172064192,0.995,0.8941651633148006,102.58136521941172
jets_only_resid,5plusjets,6,q000_050,5,2197,0.004743954658139391,10.422468383932243,0.25,0.40585900969892885,4.230052696921136
jets_only_resid,5plusjets,6,q050_080,87,2197,0.12259333894341312,269.3375656586786,0.65,0.62023906057557,167.05367870184972
jets_only_resid,5plusjets,6,q080_090,252,2197,0.21318451691405432,468.36638366017735,0.85,0.7667452144818693,359.11768329562017
jets_only_resid,5plusjets,6,q090_095,381,2197,0.22899983943436214,503.11264723729363,0.925,0.8302054105936745,417.6868418745079
jets_only_resid,5plusjets,6,q095_0975,522,2197,0.2043990214868176,449.06465020653826,0.9625,0.8638787716641563,387.9374184182183
jets_only_resid,5plusjets,6,q0975_099,631,2197,0.16990398491259617,373.2790548529738,0.9825,0.8823928861941871,329.3787825675538
jets_only_resid,5plusjets,6,q099_100,319,2197,0.05617534365061717,123.41723000040592,0.995,0.8941651633148006,110.35538761917327
jets_only_resid,5plusjets,7,q000_050,17,2109,0.009462204963083623,19.95579026714336,0.25,0.40585900969892885,8.099237275582327
jets_only_resid,5plusjets,7,q050_080,125,2109,0.15894166631902334,335.20797426682026,0.65,0.62023906057557,207.90907905669243
jets_only_resid,5plusjets,7,q080_090,323,2109,0.21838147313309944,460.5665268377067,0.85,0.7667452144818693,353.13718040334703
jets_only_resid,5plusjets,7,q090_095,398,2109,0.21103507148018094,445.0729657517016,0.925,0.8302054105936745,369.50198427603584
jets_only_resid,5plusjets,7,q095_0975,442,2109,0.18010439578782927,379.84017071653193,0.9625,0.8638787716641563,328.135860107301
jets_only_resid,5plusjets,7,q0975_099,556,2109,0.1714534167836705,361.59525599676107,0.9825,0.8823928861941871,319.06908157310795
jets_only_resid,5plusjets,7,q099_100,248,2109,0.05062177153311287,106.76131616333504,0.995,0.8941651633148006,95.46224970289153
jets_only_resid,5plusjets,8,q000_050,21,1582,0.02339224854251363,37.00653719425656,0.25,0.40585900969892885,15.019436538047545
jets_only_resid,5plusjets,8,q050_080,213,1582,0.24966498845597976,394.97001173736,0.65,0.62023906057557,244.97582903550202
jets_only_resid,5plusjets,8,q080_090,277,1582,0.1725057691450021,272.9041267873933,0.85,0.7667452144818693,209.24793322658712
jets_only_resid,5plusjets,8,q090_095,310,1582,0.1821325500827495,288.1336942309097,0.925,0.8302054105936745,239.21015192484467
jets_only_resid,5plusjets,8,q095_0975,255,1582,0.16170721151709816,255.8208086200493,0.9625,0.8638787716641563,220.99816591681937
jets_only_resid,5plusjets,8,q0975_099,381,1582,0.17518618389655868,277.14454292435585,0.9825,0.8823928861941871,244.55037312399114
jets_only_resid,5plusjets,8,q099_100,125,1582,0.0354110483600982,56.02027850567536,0.995,0.8941651633148006,50.09138147896782
jets_only_resid,5plusjets,9,q000_050,43,876,0.056836741928738284,49.788985929574736,0.25,0.40585900969892885,20.207308523291104
jets_only_resid,5plusjets,9,q050_080,335,876,0.3925844301302689,343.90396079411556,0.65,0.62023906057557,213.3026695711599
jets_only_resid,5plusjets,9,q080_090,227,876,0.22090412066940693,193.51200970640048,0.85,0.7667452144818693,148.3744073871516
jets_only_resid,5plusjets,9,q090_095,131,876,0.1428690397602083,125.15327882994247,0.925,0.8302054105936745,103.90292923815701
jets_only_resid,5plusjets,9,q095_0975,67,876,0.08569119380576927,75.06548577385388,0.9625,0.8638787716641563,64.84747964469008
jets_only_resid,5plusjets,9,q0975_099,42,876,0.05691837671809543,49.860498005051596,0.9825,0.8823928861941871,43.99654874175699
jets_only_resid,5plusjets,9,q099_100,31,876,0.04419609698751286,38.71578096106126,0.995,0.8941651633148006,34.61830260590739
jetcount_only_resid,0jet,0,q000_050,932422,1189337,0.7645033353273523,909252.1033282272,0.25,0.8499666162645638,772833.9335973308
jetcount_only_resid,0jet,0,q050_080,256915,1189337,0.2354966646726477,280084.8966717728,0.65,0.9169729031521373,256830.2608301819
jetcount_only_resid,0jet,0,q080_090,0,1189337,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,0,q090_095,0,1189337,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,0,q095_0975,0,1189337,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,0,q0975_099,0,1189337,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,0,q099_100,0,1189337,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,1,q000_050,1498400,1498400,1.0,1498400.0,0.25,0.8499666162645638,1273589.9778108224
jetcount_only_resid,0jet,1,q050_080,0,1498400,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,1,q080_090,0,1498400,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,1,q090_095,0,1498400,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,1,q095_0975,0,1498400,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,1,q0975_099,0,1498400,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,1,q099_100,0,1498400,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,2,q000_050,2048866,2048866,1.0,2048866.0,0.25,0.8499666162645638,1741467.7011995118
jetcount_only_resid,0jet,2,q050_080,0,2048866,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,2,q080_090,0,2048866,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,2,q090_095,0,2048866,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,2,q095_0975,0,2048866,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,2,q0975_099,0,2048866,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,2,q099_100,0,2048866,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,3,q000_050,1417354,1417354,1.0,1417354.0,0.25,0.8499666162645638,1204703.5834290446
jetcount_only_resid,0jet,3,q050_080,0,1417354,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,3,q080_090,0,1417354,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,3,q090_095,0,1417354,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,3,q095_0975,0,1417354,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,3,q0975_099,0,1417354,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,3,q099_100,0,1417354,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,4,q000_050,562969,562969,1.0,562969.0,0.25,0.8499666162645638,478504.85599184525
jetcount_only_resid,0jet,4,q050_080,0,562969,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,4,q080_090,0,562969,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,4,q090_095,0,562969,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,4,q095_0975,0,562969,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,4,q0975_099,0,562969,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,4,q099_100,0,562969,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,5,q000_050,237373,237373,1.0,237373.0,0.25,0.8499666162645638,201759.1256025683
jetcount_only_resid,0jet,5,q050_080,0,237373,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,5,q080_090,0,237373,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,5,q090_095,0,237373,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,5,q095_0975,0,237373,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,5,q0975_099,0,237373,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,5,q099_100,0,237373,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,6,q000_050,74817,74817,1.0,74817.0,0.25,0.8499666162645638,63591.95232906587
jetcount_only_resid,0jet,6,q050_080,0,74817,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,6,q080_090,0,74817,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,6,q090_095,0,74817,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,6,q095_0975,0,74817,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,6,q0975_099,0,74817,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,6,q099_100,0,74817,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,7,q000_050,17646,17646,1.0,17646.0,0.25,0.8499666162645638,14998.510910604493
jetcount_only_resid,0jet,7,q050_080,0,17646,0.0,0.0,0.65,0.9169729031521373,0.0
jetcount_only_resid,0jet,7,q080_090,0,17646,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,7,q090_095,0,17646,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,7,q095_0975,0,17646,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,7,q0975_099,0,17646,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,7,q099_100,0,17646,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,8,q000_050,2820,2875,0.9329106063036094,2682.117993122877,0.25,0.8499666162645638,2279.7107550369547
jetcount_only_resid,0jet,8,q050_080,55,2875,0.06708939369639061,192.882006877123,0.65,0.9169729031521373,176.86757381192598
jetcount_only_resid,0jet,8,q080_090,0,2875,0.0,0.0,0.85,0.9524316507525873,0.0
jetcount_only_resid,0jet,8,q090_095,0,2875,0.0,0.0,0.925,0.96607938102027,0.0
jetcount_only_resid,0jet,8,q095_0975,0,2875,0.0,0.0,0.9625,0.9729764081294744,0.0
jetcount_only_resid,0jet,8,q0975_099,0,2875,0.0,0.0,0.9825,0.9766749336518883,0.0
jetcount_only_resid,0jet,8,q099_100,0,2875,0.0,0.0,0.995,0.9789936480596596,0.0
jetcount_only_resid,0jet,9,q000_050,351,418,0.7586817749386198,317.12898192434307,0.25,0.8499666162645638,269.5490476856599
jetcount_only_resid,0jet,9,q050_080,41,418,0.18221343752038094,76.16521688351924,0.65,0.9169729031521373,69.84144004489282
jetcount_only_resid,0jet,9,q080_090,14,418,0.0354388099263743,14.813422549224457,0.85,0.9524316507525873,14.108772491853449
jetcount_only_resid,0jet,9,q090_095,5,418,0.014068606898753444,5.88067768367894,0.925,0.96607938102027,5.681201456628266
jetcount_only_resid,0jet,9,q095_0975,2,418,0.004882943826087971,2.041070519304772,0.9625,0.9729764081294744,1.985913462612118
jetcount_only_resid,0jet,9,q0975_099,2,418,0.003065769185885116,1.2814915196999785,0.9825,0.9766749336518883,1.251600644978434
jetcount_only_resid,0jet,9,q099_100,3,418,0.0016486577038986223,0.6891389202296241,0.995,0.9789936480596596,0.6746626255354944
jetcount_only_resid,1to2jets,0,q000_050,639356,894548,0.5784473611357878,517448.9300092967,0.25,8.723186622551909,4513803.584110896
jetcount_only_resid,1to2jets,0,q050_080,244119,894548,0.3377496312041896,302133.2570944454,0.65,0.6121116921677198,184939.2992602257
jetcount_only_resid,1to2jets,0,q080_090,11073,894548,0.08380300766002259,74965.81289625789,0.85,0.1621468181770456,12155.468033183948
jetcount_only_resid,1to2jets,0,q090_095,0,894548,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,0,q095_0975,0,894548,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,0,q0975_099,0,894548,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,0,q099_100,0,894548,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,1,q000_050,450137,513994,0.7082870582536123,364055.29822000716,0.25,8.723186622551909,3175722.307301912
jetcount_only_resid,1to2jets,1,q050_080,63857,513994,0.2917129417463876,149938.70177999276,0.65,0.6121116921677198,91779.23246798247
jetcount_only_resid,1to2jets,1,q080_090,0,513994,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,1,q090_095,0,513994,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,1,q095_0975,0,513994,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,1,q0975_099,0,513994,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,1,q099_100,0,513994,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,2,q000_050,338628,355907,0.788960528602486,280796.574853325,0.25,8.723186622551909,2449440.92541892
jetcount_only_resid,1to2jets,2,q050_080,17279,355907,0.21103947139751392,75110.42514667498,0.65,0.6121116921677198,45975.96943596807
jetcount_only_resid,1to2jets,2,q080_090,0,355907,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,2,q090_095,0,355907,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,2,q095_0975,0,355907,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,2,q0975_099,0,355907,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,2,q099_100,0,355907,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,3,q000_050,254804,265944,0.8329154865767108,221508.87616215678,0.25,8.723186622551909,1932263.2653142335
jetcount_only_resid,1to2jets,3,q050_080,11140,265944,0.16708451342328923,44435.12383784323,0.65,0.6121116921677198,27199.258844064403
jetcount_only_resid,1to2jets,3,q080_090,0,265944,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,3,q090_095,0,265944,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,3,q095_0975,0,265944,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,3,q0975_099,0,265944,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,3,q099_100,0,265944,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,4,q000_050,200498,208076,0.8513004979410256,177135.20240957683,0.25,8.723186622551909,1545183.4280422453
jetcount_only_resid,1to2jets,4,q050_080,7578,208076,0.14869950205897464,30940.797590423208,0.65,0.6121116921677198,18939.223970092855
jetcount_only_resid,1to2jets,4,q080_090,0,208076,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,4,q090_095,0,208076,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,4,q095_0975,0,208076,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,4,q0975_099,0,208076,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,4,q099_100,0,208076,0.0,0.0,0.995,0.06189275344949062,0.0
jetcount_only_resid,1to2jets,5,q000_050,151465,157436,0.8477487375546063,133466.170245647,0.25,8.723186622551909,1164250.3108500636
jetcount_only_resid,1to2jets,5,q050_080,5971,157436,0.15225126244539353,23969.829754352973,0.65,0.6121116921677198,14672.213051909157
jetcount_only_resid,1to2jets,5,q080_090,0,157436,0.0,0.0,0.85,0.1621468181770456,0.0
jetcount_only_resid,1to2jets,5,q090_095,0,157436,0.0,0.0,0.925,0.09852866292544375,0.0
jetcount_only_resid,1to2jets,5,q095_0975,0,157436,0.0,0.0,0.9625,0.07680503094448812,0.0
jetcount_only_resid,1to2jets,5,q0975_099,0,157436,0.0,0.0,0.9825,0.06725079830664775,0.0
jetcount_only_resid,1to2jets,5,q099_100,0,157436,0.0,0.0,0.995,0.06189275344949062,0.0
