remote_run_id,sample_validation_id,run_era,primary_dataset,record_id,file_index,xrootd_url,run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,missing_proxy_kind,missing_proxy_pt,log1p_missing_proxy,log1p_MET_pt,log1p_HT,jet_bin,missing_visible_residual_raw,observer_projection,physical_projection,algebraic_projection,ordinary_qcd_axis,leptonic_control_axis,missing_for_decile,missing_decile,B_OPQ
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436076366,211.776,0.175283,221.259,-0.0325878,0.634001,-9.48269,9,2,2,348.988,479.761,284.87,64.1179,0,1,1,204.147,2,0,0,0.793835,33,2227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MHT_pt,221.259,5.403843368512248,5.360239969152239,5.8578988681814055,1to2jets,0.4124784122274594,-0.7773182346825828,-0.39077956547572157,-0.4741287415679077,-0.33228200013796727,-0.31628486948608314,221.259,9,-0.4243363168943234
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435458234,234.868,2.2936,256.305,2.44261,0.373642,-21.4366,9,6,5,685.963,728.011,266.553,105.119,3,1,4,217.235,2,2,2,0.991645,31,2027,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,256.305,5.550262151667874,5.463272326512792,6.53228043342119,5plusjets,1.1987469182096708,-0.22241887268284805,0.5707780566717159,1.8766120345995996,3.2471808297471636,-3.2672308886299657,256.305,9,-0.22935334124640216
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436587213,228.637,-2.08301,242.372,-2.17691,0.175546,-13.7355,9,6,4,1380.67,1422.37,677.386,390.655,0,0,0,0.0,1,1,1,0.966981,24,1463,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MHT_pt,242.372,5.494591136959995,5.436499801287957,7.231048191443611,5plusjets,0.1389886575452212,-0.39767171949555924,0.5183838388893118,1.1394672853486478,2.584978776399363,0.6673638035618777,242.372,9,-0.2255476760868087
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436212747,223.747,1.66921,151.139,0.611661,0.267816,72.608,11,4,4,564.338,672.721,243.065,165.898,1,0,1,46.4023,0,0,0,0.217425,17,1435,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,151.139,5.024794576654166,5.414975325098014,6.33742378236665,3to4jets,0.1258953549564179,-0.4590804772142485,-0.012030893583258347,0.16873974883114545,0.7952473614567975,-0.31628486948608314,151.139,5,-0.27421593803783056
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436143250,221.275,-2.91847,248.817,-2.97901,0.289153,-27.5417,9,2,2,860.505,959.432,554.311,306.194,0,1,1,362.848,2,1,1,0.961655,35,2105,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,MHT_pt,248.817,5.520728649819434,5.403915354007203,6.75868085978167,1to2jets,-0.0373537299685047,-0.6139098260236919,0.13948163920895257,0.743134106177182,0.3299200532098334,-0.31628486948608314,248.817,9,-0.18505387780130533
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436899719,227.405,2.38423,216.454,2.40578,0.69556,10.9516,6,3,2,311.193,354.56,177.355,100.429,0,0,0,0.0,2,0,0,0.747493,23,1839,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,216.454,5.3819873339078015,5.431120368960806,5.743621586305302,3to4jets,0.5738875770066203,-0.1327009977276317,-0.041196411044760475,-0.6027329552992424,0.23148268065941513,0.6673638035618777,216.454,8,-0.09899613011566052
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436371499,428.666,-3.00691,469.997,-3.02126,1.0,-41.3317,5,1,1,469.997,514.788,469.997,11.727,0,0,0,0.0,2,0,0,0.610924,25,1557,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,MHT_pt,469.997,6.154851724569381,6.063008162679494,6.154851724569381,1to2jets,0.8068498328330982,5.183465385630294,3.331597212315935,2.3275114267039205,-0.8960466809353497,0.6673638035618777,469.997,9,3.6342352904397233
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436612602,204.707,0.386843,174.146,0.472804,0.540555,30.5614,5,3,2,322.161,363.658,150.433,135.677,2,1,3,87.3166,0,0,0,0.53058,36,2263,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,174.146,5.165619911814916,5.326452826220882,5.778150651049102,3to4jets,0.6903782511318761,-1.1717058606406983,-0.4984985015368383,0.906425135117089,0.23148268065941513,-2.283582215582005,174.146,7,-0.6938094895724604
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435244254,206.141,-2.34327,200.542,-2.48195,0.408294,5.5992,5,2,2,491.17,537.914,345.852,145.319,2,0,2,260.204,1,0,0,0.643138,17,1296,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,200.542,5.305997796391387,5.333399720801875,6.198824185266384,1to2jets,0.392840298189955,-1.215747427877,-0.33486123884998353,1.207387107419334,-0.33228200013796727,-1.2999335425340441,200.542,8,-0.5465957275429445
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435775029,219.831,0.455275,142.358,0.298722,0.373132,77.4732,15,4,3,381.522,559.671,124.182,105.484,0,1,1,41.2318,2,1,0,0.875567,48,2728,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,142.358,4.965344998236449,5.397397703098711,5.9467861679524585,3to4jets,0.210383283785263,-0.4689284315766318,0.004891252948216213,-0.42924210535913854,1.4574494148045982,-0.31628486948608314,142.358,5,-0.36019715187093154
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436805355,200.487,-1.75349,152.527,-2.22187,0.15248,47.9603,5,4,3,1000.31,1012.41,552.806,253.987,2,1,3,597.224,2,1,0,0.910089,33,1805,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MHT_pt,152.527,5.033876447324878,5.30572486317645,6.909064421680765,3to4jets,-0.0243975843026467,-1.602361302723974,-0.21267963963508507,0.27544255393352407,1.4574494148045982,-2.283582215582005,152.527,5,-0.8635731280136066
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435185345,229.76,-1.4117,47.0089,-1.79044,0.1771,182.751,8,2,2,265.437,376.228,154.732,110.705,0,1,1,97.4167,1,0,0,0.782437,27,1986,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,47.0089,3.871386410387012,5.441378209388689,5.5851378179109545,1to2jets,-0.9407868450312216,-0.019720470683925986,-0.17594008719104337,0.9028657832877597,-0.33228200013796727,-0.31628486948608314,47.0089,1,-0.05197160854274932
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435492257,316.388,-2.30745,347.129,-2.05408,0.316425,-30.7413,22,8,5,1097.04,1318.99,326.321,292.349,4,5,9,343.625,3,1,1,0.997253,45,2700,10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,347.129,5.8525731007412105,5.760125000194234,7.00128205127842,5plusjets,1.7087865566682598,2.1895058874382833,2.4550852261754676,5.771535199684424,3.712508137994128,-8.18547425386977,347.129,9,1.5128037136441252
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436749751,225.523,0.390385,176.346,0.440516,0.128445,49.1773,6,4,3,1372.93,1396.97,718.591,552.7,3,1,4,389.47,1,0,0,0.553928,25,1703,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,176.346,5.178102626694065,5.422846485021582,7.225430525341847,3to4jets,0.0513651823585181,-0.7209362173292133,0.3340597867959507,1.554315858083863,0.7952473614567975,-3.2672308886299657,176.346,7,-0.18549883958017122
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435407985,337.802,-2.11651,317.678,-2.11302,0.279757,20.1245,8,4,4,1135.55,1203.22,633.563,310.777,0,1,1,37.6581,2,2,0,0.949766,24,1642,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,317.678,5.764181188604434,5.825415865948197,7.035752637045492,3to4jets,0.3188733413267641,2.95431050049906,2.6838590103420104,3.063805966306573,2.119651468152399,-0.31628486948608314,317.678,9,2.114565252980673
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436002259,243.558,-0.027377,224.68,0.0465797,1.0,18.8775,7,2,2,224.68,301.083,146.669,78.0108,0,0,0,0.0,1,0,0,0.757206,27,1567,0,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,,,MHT_pt,224.68,5.419118066693741,5.499452499596899,5.419118066693741,1to2jets,0.6893312319869969,0.5160767219059881,0.0892690111632577,-1.0828442694005203,-0.33228200013796727,0.6673638035618777,224.68,9,0.2699632850255226
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436837378,323.072,1.20146,300.324,1.19141,0.351082,22.7486,8,4,3,855.424,905.637,497.323,192.447,1,1,2,82.3033,3,2,0,0.927234,27,1913,8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,300.324,5.708186097793052,5.780965713326851,6.75276558061057,3to4jets,0.6132185108670294,2.5692500409359056,2.44537015283724,2.398367819853907,2.119651468152399,-1.2999335425340441,300.324,9,1.8584294096858045
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,435293243,241.67,2.80824,246.85,2.8705,0.999903,-5.18024,4,2,2,246.874,267.727,146.738,100.136,0,2,2,116.605,0,0,0,0.528073,33,1822,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,246.85,5.512823724466583,5.491702495697971,5.512920552540344,1to2jets,0.7747750170745755,0.4285862715727006,0.33115579180267096,1.0215097724788502,-0.33228200013796727,-1.2999335425340441,246.85,9,0.3649078883227065
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,443,436663923,217.353,-1.73162,175.429,-1.80707,0.110422,41.924,14,5,4,1588.72,1738.16,683.602,602.073,0,1,1,519.05,2,0,0,0.843957,19,2274,7,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,,MHT_pt,175.429,5.172918529153612,5.38611301924639,7.37131317907781,5plusjets,-0.4080775940416146,-0.8603419032253767,0.41075237693976313,1.0891544888405873,1.35901204225418,-0.31628486948608314,175.429,7,-0.2716618976048615
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437276987,238.355,0.378635,67.5719,0.832902,0.231797,170.784,7,4,3,291.513,355.72,101.735,100.936,1,1,2,102.042,1,1,1,0.970699,18,1446,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,67.5719,4.227882829822991,5.4779478055305,5.67850911012873,3to4jets,-0.1864024295312596,0.2165379651738742,0.1849479886551315,-0.46628417971791714,1.4574494148045982,-1.2999335425340441,67.5719,1,-0.030696419178467493
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437812004,205.075,-0.181352,243.872,-0.134806,1.0,-38.7976,3,1,1,243.872,273.04,243.872,17.6975,0,0,0,0.0,0,0,0,0.529601,22,1505,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,,,MHT_pt,243.872,5.500735625041114,5.328240180199291,5.500735625041114,1to2jets,0.5824584917424707,-0.9831318130098565,-0.8301404281332052,-0.4561558548892531,-0.8960466809353497,0.6673638035618777,243.872,9,-0.6448014272565163
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437146980,226.789,2.64598,227.079,2.74227,0.417797,-0.289327,7,2,2,543.514,612.288,385.223,158.291,1,0,1,47.2316,1,0,0,0.5657,21,1580,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,227.079,5.429692060168288,5.428419761875275,6.299893653704552,1to2jets,0.285705947351861,-0.35586222157311553,0.05902938179241003,0.049475080500553,-0.33228200013796727,-0.31628486948608314,227.079,9,-0.046346853111896374
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,438229961,262.139,3.07686,216.448,-3.03803,0.510005,45.691,5,4,3,424.403,435.089,182.503,132.319,0,0,0,0.0,4,3,1,0.963318,23,1648,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,216.448,5.381959741484679,5.572682409672054,6.053036954927448,3to4jets,0.5806263801520153,0.9899162880684234,1.0060451846731657,4.396945722500078,2.7818535215002,0.6673638035618777,216.448,8,0.4780148330735471
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437427833,251.6,2.64777,224.167,2.52532,0.924481,27.4334,8,2,2,242.479,325.726,147.362,95.1166,0,0,0,0.0,0,0,0,0.526558,30,1893,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,224.167,5.4168423491159485,5.531807209916391,5.495030696503769,1to2jets,0.6371843424093013,0.7771509896764682,0.29480814018616863,-1.0580330457523976,-0.33228200013796727,0.6673638035618777,224.167,9,0.46630226726722124
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,438168200,427.266,-0.69886,412.802,-0.680094,0.575191,14.4644,15,3,3,717.678,887.499,511.241,111.803,2,0,2,114.492,1,0,0,0.552686,33,2051,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,412.802,6.025387598552542,6.0597444978606605,6.577413413180775,3to4jets,0.998385308581648,4.950004322473147,3.839491379832379,1.0854758360881605,0.23148268065941513,-1.2999335425340441,412.802,9,3.660913813679616
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,438139852,373.638,-1.01261,382.625,-1.25031,0.414051,-8.98662,8,4,3,924.1,987.768,510.881,307.202,1,0,1,36.5109,1,0,0,0.612311,23,1609,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,382.625,5.9496655129399,5.925960226402784,6.829901839777273,3to4jets,0.7272304320739691,3.8210513141306115,3.185687658581186,0.40356391806087677,0.7952473614567975,-0.31628486948608314,382.625,9,2.8556844889481243
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437950194,227.249,1.08354,219.055,0.943361,0.686855,8.19386,12,3,2,318.924,466.686,175.193,107.712,0,1,1,157.793,3,2,1,0.992536,57,3137,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MHT_pt,219.055,5.393877515107569,5.430437138304473,5.768083467586181,3to4jets,0.6464998587932858,-0.16738897558854923,0.15410887549188296,1.882722777995425,1.5558867873550164,-0.31628486948608314,219.055,8,-0.19261399727261602
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,438649203,315.545,-1.19287,256.344,-1.01903,0.857764,59.2007,15,2,2,298.852,504.706,224.385,74.4667,2,0,2,49.455,4,2,0,0.921201,35,2191,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,256.344,5.550413711274809,5.757465411572386,5.703289019593941,1to2jets,1.012911843382395,2.5138559260843776,1.9548799443197835,3.3978589558626253,0.9921221065576341,-1.2999335425340441,256.344,9,1.7411475742801321
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,438043629,240.139,-0.159823,198.201,-0.0663094,0.311166,41.9376,11,4,4,636.965,742.317,274.642,153.081,0,2,2,57.9119,3,1,0,0.947448,44,2522,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,198.201,5.294314365218218,5.485373530712,6.458283422905814,3to4jets,0.2300031008102623,0.1731480663392716,0.5284946706352434,0.4710957742430739,1.4574494148045982,-1.2999335425340441,198.201,8,0.1320379581202692
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,438002495,396.81,1.31636,387.421,1.29944,0.54949,9.38886,8,4,4,705.055,761.315,302.107,147.331,1,0,1,50.2928,1,0,0,0.835909,32,2146,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,387.421,5.962089802926713,5.985974504364344,6.559693138141627,3to4jets,0.9171696450566637,4.39662007807848,3.275314930282641,0.8841744007618104,0.7952473614567975,-0.31628486948608314,387.421,9,3.100515614324872
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437815169,272.424,3.08994,254.009,3.05454,0.408799,18.4149,10,5,3,621.354,692.31,210.914,178.738,0,1,1,41.8381,2,1,1,0.981229,29,1945,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MHT_pt,254.009,5.54129883865325,5.611023703904553,6.433509062677879,5plusjets,0.6014533931940527,1.2683735443871782,1.1929730563733854,0.6113937764532466,2.0212140956019806,-0.31628486948608314,254.009,9,0.7756372077950913
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437978361,218.088,2.77783,173.043,2.82713,0.333394,45.0452,7,3,3,519.035,597.266,214.819,203.038,2,2,4,68.8826,3,2,1,0.956387,27,1985,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,173.043,5.159302395120602,5.389473475589877,6.25389611700272,3to4jets,0.4483098854208345,-0.7594066656487922,0.010423843887582718,1.7628986604082553,1.5558867873550164,-3.2672308886299657,173.043,6,-0.4710780627327493
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,444,437418452,220.419,-2.72378,142.872,-0.0416009,0.704425,77.5464,11,2,2,202.821,336.28,138.148,64.6731,0,1,1,20.8614,0,0,0,0.5375,27,1955,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,,,MHT_pt,142.872,4.968924015391116,5.400056834117265,5.317242157678376,1to2jets,0.3327461191498839,-0.31517319846601827,-0.46256729556269266,-0.43555345764315156,-0.33228200013796727,-0.31628486948608314,142.872,5,-0.30210732564375287
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,445,440023965,227.757,0.94963,240.248,0.85113,0.34364,-12.4909,11,4,4,699.128,808.62,422.568,150.186,1,1,2,297.46,2,0,0,0.72748,33,2194,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,MHT_pt,240.248,5.485825450029291,5.432660304780323,6.551263175469932,3to4jets,0.4731244609057841,-0.35470276086227936,0.25266192323029063,-0.17765622918589188,0.7952473614567975,-1.2999335425340441,240.248,9,-0.10131360160215687
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,445,439967759,275.639,0.914999,219.35,1.1219,0.894193,56.2883,9,3,2,245.305,330.984,158.02,53.9595,0,0,0,0.0,1,0,0,0.55657,25,2172,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,219.35,5.395217191287996,5.622713407122201,5.506570605367051,3to4jets,0.7428492312261827,1.5658081296762336,1.0563067367462051,-0.15596753257484083,0.23148268065941513,0.6673638035618777,219.35,8,1.0543710009353064
remote_30540_HTMHT_0,Run2016H_remote_mht_aware,Run2016H,HTMHT,30540,0,root://eospublic.cern.ch//eos/opendata/cms/Run2016H/HTMHT/MINIAOD/UL2016_MiniAODv2-v1/140000/759CCD71-FF61-3448-B0F6-8827DB58072A.root,283884,445,438883943,217.886,-0.0353393,133.762,-0.214139,0.576061,84.1246,5,4,2,232.2,244.784,83.9557,71.714,0,0,0,0.0,3,2,2,0.997608,19,1479,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,MHT_pt,133.762,4.903510259627391,5.3885510463391775,5.451896454476337,3to4jets,0.4720433843345963,-0.44662076988153815,-0.1409579421712501,2.108699985647295,2.119651468152399,0.6673638035618777,133.762,4,-0.5192822204570391
