comparison,bootstrap_delta_auc
standard_plus_trace_axis_vs_standard_CMS_like,0.00042883488467793107
standard_plus_trace_axis_vs_standard_CMS_like,0.0005344013626467081
standard_plus_trace_axis_vs_standard_CMS_like,0.0003884729120926522
standard_plus_trace_axis_vs_standard_CMS_like,0.00023455572883279707
standard_plus_trace_axis_vs_standard_CMS_like,0.00043547664823162524
standard_plus_trace_axis_vs_standard_CMS_like,0.00026682851379844497
standard_plus_trace_axis_vs_standard_CMS_like,0.0005977226776120448
standard_plus_trace_axis_vs_standard_CMS_like,0.0007624131732295591
standard_plus_trace_axis_vs_standard_CMS_like,0.0004395396292441456
standard_plus_trace_axis_vs_standard_CMS_like,0.00045477743798116865
standard_plus_trace_axis_vs_standard_CMS_like,0.0004828913893466513
standard_plus_trace_axis_vs_standard_CMS_like,0.00048580080042937013
standard_plus_trace_axis_vs_standard_CMS_like,0.0004294474243405899
standard_plus_trace_axis_vs_standard_CMS_like,0.0003991236414685462
standard_plus_trace_axis_vs_standard_CMS_like,0.0005229643310438181
standard_plus_trace_axis_vs_standard_CMS_like,0.00039696311913239857
standard_plus_trace_axis_vs_standard_CMS_like,0.000546180805222618
standard_plus_trace_axis_vs_standard_CMS_like,0.0004332438296679175
standard_plus_trace_axis_vs_standard_CMS_like,0.00027207667840056793
standard_plus_trace_axis_vs_standard_CMS_like,0.00043293832245350217
standard_plus_trace_axis_vs_standard_CMS_like,0.0006322570486343437
standard_plus_trace_axis_vs_standard_CMS_like,0.0005975211307823747
standard_plus_trace_axis_vs_standard_CMS_like,0.000630225338250634
standard_plus_trace_axis_vs_standard_CMS_like,0.0005896052809732932
standard_plus_trace_axis_vs_standard_CMS_like,0.00043972971531458516
standard_plus_trace_axis_vs_standard_CMS_like,0.0006310793365374989
standard_plus_trace_axis_vs_standard_CMS_like,0.0005210402724489249
standard_plus_trace_axis_vs_standard_CMS_like,0.0005499993223418986
standard_plus_trace_axis_vs_standard_CMS_like,0.0003203387616568243
standard_plus_trace_axis_vs_standard_CMS_like,0.00027680577274025175
standard_plus_trace_axis_vs_standard_CMS_like,0.0005134769249621751
standard_plus_trace_axis_vs_standard_CMS_like,0.0004723835692258538
standard_plus_trace_axis_vs_standard_CMS_like,0.000237115775875818
standard_plus_trace_axis_vs_standard_CMS_like,0.0002969716907111897
standard_plus_trace_axis_vs_standard_CMS_like,0.0004036105387053013
standard_plus_trace_axis_vs_standard_CMS_like,0.00034288786701741625
standard_plus_trace_axis_vs_standard_CMS_like,0.000472580406004508
standard_plus_trace_axis_vs_standard_CMS_like,7.518513071314015e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0004412641796566197
standard_plus_trace_axis_vs_standard_CMS_like,0.00024437752057493434
standard_plus_trace_axis_vs_standard_CMS_like,0.0005931779434263929
standard_plus_trace_axis_vs_standard_CMS_like,0.0001207245047204486
standard_plus_trace_axis_vs_standard_CMS_like,0.00047945681984573607
standard_plus_trace_axis_vs_standard_CMS_like,0.00048214769903820454
standard_plus_trace_axis_vs_standard_CMS_like,-3.315145486548765e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00048383647385896733
standard_plus_trace_axis_vs_standard_CMS_like,0.00041267690405055735
standard_plus_trace_axis_vs_standard_CMS_like,0.00044857560931454987
standard_plus_trace_axis_vs_standard_CMS_like,0.0003370634673254269
standard_plus_trace_axis_vs_standard_CMS_like,0.00040827589624670146
standard_plus_trace_axis_vs_standard_CMS_like,0.0006007511661082487
standard_plus_trace_axis_vs_standard_CMS_like,0.0002083379950204023
standard_plus_trace_axis_vs_standard_CMS_like,0.00031849159425534346
standard_plus_trace_axis_vs_standard_CMS_like,0.0003281854168987186
standard_plus_trace_axis_vs_standard_CMS_like,0.0006387590275139798
standard_plus_trace_axis_vs_standard_CMS_like,0.0003558312143427944
standard_plus_trace_axis_vs_standard_CMS_like,0.0005369842117229906
standard_plus_trace_axis_vs_standard_CMS_like,0.0006124560188038863
standard_plus_trace_axis_vs_standard_CMS_like,0.0006619840709023439
standard_plus_trace_axis_vs_standard_CMS_like,0.0006163031509421879
standard_plus_trace_axis_vs_standard_CMS_like,0.00015946164990110478
standard_plus_trace_axis_vs_standard_CMS_like,0.00041601561568738177
standard_plus_trace_axis_vs_standard_CMS_like,0.0006101134983365064
standard_plus_trace_axis_vs_standard_CMS_like,0.00023926839158716628
standard_plus_trace_axis_vs_standard_CMS_like,0.0005397841120367008
standard_plus_trace_axis_vs_standard_CMS_like,0.0004723034580014218
standard_plus_trace_axis_vs_standard_CMS_like,0.0004939530567308337
standard_plus_trace_axis_vs_standard_CMS_like,0.000580536775781404
standard_plus_trace_axis_vs_standard_CMS_like,0.00030995904330954893
standard_plus_trace_axis_vs_standard_CMS_like,0.0005622307459853815
standard_plus_trace_axis_vs_standard_CMS_like,0.00030666663142009387
standard_plus_trace_axis_vs_standard_CMS_like,0.00029439092626581953
standard_plus_trace_axis_vs_standard_CMS_like,0.0005270834053709983
standard_plus_trace_axis_vs_standard_CMS_like,0.0005657282569798694
standard_plus_trace_axis_vs_standard_CMS_like,0.00038699179824719376
standard_plus_trace_axis_vs_standard_CMS_like,0.0003704562781360332
standard_plus_trace_axis_vs_standard_CMS_like,0.00047689091034097686
standard_plus_trace_axis_vs_standard_CMS_like,0.0003898265487569663
standard_plus_trace_axis_vs_standard_CMS_like,0.00032272477792594234
standard_plus_trace_axis_vs_standard_CMS_like,0.0006110791677248484
standard_plus_trace_axis_vs_standard_CMS_like,0.0003866184809918627
standard_plus_trace_axis_vs_standard_CMS_like,0.0005173231081042617
standard_plus_trace_axis_vs_standard_CMS_like,0.0004559139339256335
standard_plus_trace_axis_vs_standard_CMS_like,0.0005642794706349763
standard_plus_trace_axis_vs_standard_CMS_like,0.000368062197285135
standard_plus_trace_axis_vs_standard_CMS_like,0.00042249995175613897
standard_plus_trace_axis_vs_standard_CMS_like,0.0002899312908233309
standard_plus_trace_axis_vs_standard_CMS_like,0.0006688105778613895
standard_plus_trace_axis_vs_standard_CMS_like,0.0005099527358700673
standard_plus_trace_axis_vs_standard_CMS_like,0.0005833751325109438
standard_plus_trace_axis_vs_standard_CMS_like,0.0003279057830497534
standard_plus_trace_axis_vs_standard_CMS_like,0.00030967680606530656
standard_plus_trace_axis_vs_standard_CMS_like,0.00046637173065422477
standard_plus_trace_axis_vs_standard_CMS_like,0.0005510413884775023
standard_plus_trace_axis_vs_standard_CMS_like,0.0005393277949736763
standard_plus_trace_axis_vs_standard_CMS_like,0.0005158571125170042
standard_plus_trace_axis_vs_standard_CMS_like,0.00025181677632490906
standard_plus_trace_axis_vs_standard_CMS_like,0.0005164534888131289
standard_plus_trace_axis_vs_standard_CMS_like,0.0006586441535615384
standard_plus_trace_axis_vs_standard_CMS_like,0.0005568779601812235
standard_plus_trace_axis_vs_standard_CMS_like,0.00042469191533689443
standard_plus_trace_axis_vs_standard_CMS_like,0.000641915047371322
standard_plus_trace_axis_vs_standard_CMS_like,0.00040697804342271215
standard_plus_trace_axis_vs_standard_CMS_like,0.00035016812868560176
standard_plus_trace_axis_vs_standard_CMS_like,0.0007615611643451148
standard_plus_trace_axis_vs_standard_CMS_like,0.00046935604545783605
standard_plus_trace_axis_vs_standard_CMS_like,0.000709220071171246
standard_plus_trace_axis_vs_standard_CMS_like,0.0002471556541950859
standard_plus_trace_axis_vs_standard_CMS_like,0.0002992701956527899
standard_plus_trace_axis_vs_standard_CMS_like,0.0005675330626017105
standard_plus_trace_axis_vs_standard_CMS_like,0.0007038364202250902
standard_plus_trace_axis_vs_standard_CMS_like,0.00034587959296428217
standard_plus_trace_axis_vs_standard_CMS_like,0.000420474584838737
standard_plus_trace_axis_vs_standard_CMS_like,0.0003765134962877559
standard_plus_trace_axis_vs_standard_CMS_like,0.00038189318647186
standard_plus_trace_axis_vs_standard_CMS_like,0.0003762707594855419
standard_plus_trace_axis_vs_standard_CMS_like,5.702978828758809e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00041312489265177277
standard_plus_trace_axis_vs_standard_CMS_like,0.00042979730122816306
standard_plus_trace_axis_vs_standard_CMS_like,0.0006477692988444694
standard_plus_trace_axis_vs_standard_CMS_like,0.0002791982231832302
standard_plus_trace_axis_vs_standard_CMS_like,0.0004620749944392877
standard_plus_trace_axis_vs_standard_CMS_like,0.0003548315365289323
standard_plus_trace_axis_vs_standard_CMS_like,0.0002740173555514369
standard_plus_trace_axis_vs_standard_CMS_like,0.00042158632829014664
standard_plus_trace_axis_vs_standard_CMS_like,0.0003883902611840906
standard_plus_trace_axis_vs_standard_CMS_like,0.00028105071434880724
standard_plus_trace_axis_vs_standard_CMS_like,0.0003018266773089362
standard_plus_trace_axis_vs_standard_CMS_like,0.0003549424274462698
standard_plus_trace_axis_vs_standard_CMS_like,0.00029512650904950366
standard_plus_trace_axis_vs_standard_CMS_like,0.0005175740372507232
standard_plus_trace_axis_vs_standard_CMS_like,0.0004939192349182608
standard_plus_trace_axis_vs_standard_CMS_like,0.0005005210134273463
standard_plus_trace_axis_vs_standard_CMS_like,0.0005241465032014281
standard_plus_trace_axis_vs_standard_CMS_like,0.00029098835867102935
standard_plus_trace_axis_vs_standard_CMS_like,0.00032421651242908744
standard_plus_trace_axis_vs_standard_CMS_like,0.0004970660615273292
standard_plus_trace_axis_vs_standard_CMS_like,0.0004461235242473327
standard_plus_trace_axis_vs_standard_CMS_like,0.0004355180992420271
standard_plus_trace_axis_vs_standard_CMS_like,0.0004660046625245551
standard_plus_trace_axis_vs_standard_CMS_like,0.0005194616541691621
standard_plus_trace_axis_vs_standard_CMS_like,0.0003948159952085195
standard_plus_trace_axis_vs_standard_CMS_like,0.0003864656165442071
standard_plus_trace_axis_vs_standard_CMS_like,0.00036508204509155817
standard_plus_trace_axis_vs_standard_CMS_like,0.00034329437805480367
standard_plus_trace_axis_vs_standard_CMS_like,0.00035530696619945346
standard_plus_trace_axis_vs_standard_CMS_like,0.0005055324436523678
standard_plus_trace_axis_vs_standard_CMS_like,0.00029794128462878877
standard_plus_trace_axis_vs_standard_CMS_like,0.00029462237704602767
standard_plus_trace_axis_vs_standard_CMS_like,0.00010344787401528333
standard_plus_trace_axis_vs_standard_CMS_like,0.00017468266202080862
standard_plus_trace_axis_vs_standard_CMS_like,0.00042145171390284286
standard_plus_trace_axis_vs_standard_CMS_like,0.00022701001288161216
standard_plus_trace_axis_vs_standard_CMS_like,0.0003631902930306685
standard_plus_trace_axis_vs_standard_CMS_like,0.0005183545794460453
standard_plus_trace_axis_vs_standard_CMS_like,0.0006537799851268344
standard_plus_trace_axis_vs_standard_CMS_like,0.0005567983707736035
standard_plus_trace_axis_vs_standard_CMS_like,0.0005573396170103218
standard_plus_trace_axis_vs_standard_CMS_like,0.0004423835869448167
standard_plus_trace_axis_vs_standard_CMS_like,0.000266497454876391
standard_plus_trace_axis_vs_standard_CMS_like,0.0006254067155994081
standard_plus_trace_axis_vs_standard_CMS_like,0.0003808397667977026
standard_plus_trace_axis_vs_standard_CMS_like,0.0004973112917442402
standard_plus_trace_axis_vs_standard_CMS_like,0.0003420819373415318
standard_plus_trace_axis_vs_standard_CMS_like,0.0004334865641169028
standard_plus_trace_axis_vs_standard_CMS_like,0.0005657942163376228
standard_plus_trace_axis_vs_standard_CMS_like,0.0004037665856038153
standard_plus_trace_axis_vs_standard_CMS_like,0.0004518614812067945
standard_plus_trace_axis_vs_standard_CMS_like,0.0004510228122105442
standard_plus_trace_axis_vs_standard_CMS_like,0.0004258926289392173
standard_plus_trace_axis_vs_standard_CMS_like,0.0006460325216569585
standard_plus_trace_axis_vs_standard_CMS_like,0.0002715015424059608
standard_plus_trace_axis_vs_standard_CMS_like,0.00023754080441262815
standard_plus_trace_axis_vs_standard_CMS_like,0.0005196892753482896
standard_plus_trace_axis_vs_standard_CMS_like,0.00021645421623150973
standard_plus_trace_axis_vs_standard_CMS_like,0.0003967294374841446
standard_plus_trace_axis_vs_standard_CMS_like,0.00035139481032742115
standard_plus_trace_axis_vs_standard_CMS_like,0.00045946093786120024
standard_plus_trace_axis_vs_standard_CMS_like,0.0006802904266510756
standard_plus_trace_axis_vs_standard_CMS_like,0.00047276126737128
standard_plus_trace_axis_vs_standard_CMS_like,0.000605227203860248
standard_plus_trace_axis_vs_standard_CMS_like,0.0005303142121091398
standard_plus_trace_axis_vs_standard_CMS_like,0.00037825992759221716
standard_plus_trace_axis_vs_standard_CMS_like,0.00022075430792267703
standard_plus_trace_axis_vs_standard_CMS_like,0.00034164521214175014
standard_plus_trace_axis_vs_standard_CMS_like,0.0003094257533772238
standard_plus_trace_axis_vs_standard_CMS_like,0.00047340892948888325
standard_plus_trace_axis_vs_standard_CMS_like,0.0002974823500601076
standard_plus_trace_axis_vs_standard_CMS_like,0.00031317125020358105
standard_plus_trace_axis_vs_standard_CMS_like,0.0006166163891424548
standard_plus_trace_axis_vs_standard_CMS_like,0.0006456808319503793
standard_plus_trace_axis_vs_standard_CMS_like,0.0005603152933448818
standard_plus_trace_axis_vs_standard_CMS_like,0.0005690760561526398
standard_plus_trace_axis_vs_standard_CMS_like,0.0006476586373546089
standard_plus_trace_axis_vs_standard_CMS_like,0.00047664438031258527
standard_plus_trace_axis_vs_standard_CMS_like,0.0003402430597208017
standard_plus_trace_axis_vs_standard_CMS_like,0.00018608962379018656
standard_plus_trace_axis_vs_standard_CMS_like,0.0005072766874854029
standard_plus_trace_axis_vs_standard_CMS_like,0.00028438425930832345
standard_plus_trace_axis_vs_standard_CMS_like,0.00039201450809966953
standard_plus_trace_axis_vs_standard_CMS_like,0.00022032693354279154
standard_plus_trace_axis_vs_standard_CMS_like,0.00033439017373093627
standard_plus_trace_axis_vs_standard_CMS_like,0.00046395875549753995
standard_plus_trace_axis_vs_standard_CMS_like,0.0002745828404336903
standard_plus_trace_axis_vs_standard_CMS_like,0.0002381643627317187
standard_plus_trace_axis_vs_standard_CMS_like,0.0004708389578939043
standard_plus_trace_axis_vs_standard_CMS_like,0.0003429025424683818
standard_plus_trace_axis_vs_standard_CMS_like,0.00045136164096981624
standard_plus_trace_axis_vs_standard_CMS_like,0.00048034968141197343
standard_plus_trace_axis_vs_standard_CMS_like,0.0003848582647478782
standard_plus_trace_axis_vs_standard_CMS_like,0.0003600718446687967
standard_plus_trace_axis_vs_standard_CMS_like,0.0006390342665230087
standard_plus_trace_axis_vs_standard_CMS_like,0.00045175135975228375
standard_plus_trace_axis_vs_standard_CMS_like,0.000694657690193945
standard_plus_trace_axis_vs_standard_CMS_like,0.00038848612354591694
standard_plus_trace_axis_vs_standard_CMS_like,0.00038399702452895923
standard_plus_trace_axis_vs_standard_CMS_like,0.0002540621676394572
standard_plus_trace_axis_vs_standard_CMS_like,0.0007079956000737297
standard_plus_trace_axis_vs_standard_CMS_like,0.00031651779739161334
standard_plus_trace_axis_vs_standard_CMS_like,0.00025480325670013126
standard_plus_trace_axis_vs_standard_CMS_like,0.0004958431686712395
standard_plus_trace_axis_vs_standard_CMS_like,0.00046567102797512305
standard_plus_trace_axis_vs_standard_CMS_like,0.0005172524067551532
standard_plus_trace_axis_vs_standard_CMS_like,0.00033827314035950184
standard_plus_trace_axis_vs_standard_CMS_like,0.00026126978436791237
standard_plus_trace_axis_vs_standard_CMS_like,0.0003915698121399469
standard_plus_trace_axis_vs_standard_CMS_like,3.2626564846482964e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.0004321703118431719
standard_plus_trace_axis_vs_standard_CMS_like,0.0002433267722811161
standard_plus_trace_axis_vs_standard_CMS_like,0.000370009040994268
standard_plus_trace_axis_vs_standard_CMS_like,0.00035965779989066693
standard_plus_trace_axis_vs_standard_CMS_like,0.00023130231742274354
standard_plus_trace_axis_vs_standard_CMS_like,0.0004509293891686861
standard_plus_trace_axis_vs_standard_CMS_like,0.00045292238295435716
standard_plus_trace_axis_vs_standard_CMS_like,0.0004280559687290797
standard_plus_trace_axis_vs_standard_CMS_like,0.0005223208404824264
standard_plus_trace_axis_vs_standard_CMS_like,0.0001149765257542068
standard_plus_trace_axis_vs_standard_CMS_like,0.000630955965475577
standard_plus_trace_axis_vs_standard_CMS_like,0.0005778584336304515
standard_plus_trace_axis_vs_standard_CMS_like,0.0005126045607619645
standard_plus_trace_axis_vs_standard_CMS_like,0.0005126069570339231
standard_plus_trace_axis_vs_standard_CMS_like,0.0002892804278881167
standard_plus_trace_axis_vs_standard_CMS_like,0.00031643490686839026
standard_plus_trace_axis_vs_standard_CMS_like,0.00029947633259175266
standard_plus_trace_axis_vs_standard_CMS_like,0.00045808648689982245
standard_plus_trace_axis_vs_standard_CMS_like,0.000713441523644609
standard_plus_trace_axis_vs_standard_CMS_like,0.0003440169420131367
standard_plus_trace_axis_vs_standard_CMS_like,0.00046151856084630793
standard_plus_trace_axis_vs_standard_CMS_like,0.0005395874744367202
standard_plus_trace_axis_vs_standard_CMS_like,0.0004104945870715415
standard_plus_trace_axis_vs_standard_CMS_like,0.0005443123996579091
standard_plus_trace_axis_vs_standard_CMS_like,0.000617898064577127
standard_plus_trace_axis_vs_standard_CMS_like,0.0007117525372506428
standard_plus_trace_axis_vs_standard_CMS_like,0.0004503413126940581
standard_plus_trace_axis_vs_standard_CMS_like,0.0007103144721586352
standard_plus_trace_axis_vs_standard_CMS_like,0.0003244125422194877
standard_plus_trace_axis_vs_standard_CMS_like,0.0006678700890986322
standard_plus_trace_axis_vs_standard_CMS_like,0.0002243339794476551
standard_plus_trace_axis_vs_standard_CMS_like,0.00034096891910440075
standard_plus_trace_axis_vs_standard_CMS_like,0.0005748564246191856
standard_plus_trace_axis_vs_standard_CMS_like,0.0003508527695992303
standard_plus_trace_axis_vs_standard_CMS_like,0.0002858556709700588
standard_plus_trace_axis_vs_standard_CMS_like,0.0006033051967113678
standard_plus_trace_axis_vs_standard_CMS_like,0.0005090459407709469
standard_plus_trace_axis_vs_standard_CMS_like,0.00044785814149972403
standard_plus_trace_axis_vs_standard_CMS_like,0.0005935154183132063
standard_plus_trace_axis_vs_standard_CMS_like,0.0005111378002671252
standard_plus_trace_axis_vs_standard_CMS_like,0.0005564543774538855
standard_plus_trace_axis_vs_standard_CMS_like,0.0004159887925868633
standard_plus_trace_axis_vs_standard_CMS_like,0.0003311297388450818
standard_plus_trace_axis_vs_standard_CMS_like,0.00047990672639475207
standard_plus_trace_axis_vs_standard_CMS_like,0.0005976340069728803
standard_plus_trace_axis_vs_standard_CMS_like,0.0006083308498062712
standard_plus_trace_axis_vs_standard_CMS_like,0.0003641070922593137
standard_plus_trace_axis_vs_standard_CMS_like,0.0004303946739320219
standard_plus_trace_axis_vs_standard_CMS_like,0.0004007552568154882
standard_plus_trace_axis_vs_standard_CMS_like,0.0005464536266412967
standard_plus_trace_axis_vs_standard_CMS_like,0.0005244487106604856
standard_plus_trace_axis_vs_standard_CMS_like,0.0003741670317553014
standard_plus_trace_axis_vs_standard_CMS_like,0.0002795155027573992
standard_plus_trace_axis_vs_standard_CMS_like,0.0005020984530150763
standard_plus_trace_axis_vs_standard_CMS_like,0.00044723727930695567
standard_plus_trace_axis_vs_standard_CMS_like,0.0003132783260701988
standard_plus_trace_axis_vs_standard_CMS_like,0.000604334540605489
standard_plus_trace_axis_vs_standard_CMS_like,0.0004972580395254944
standard_plus_trace_axis_vs_standard_CMS_like,0.00040920857071069516
standard_plus_trace_axis_vs_standard_CMS_like,0.0003231184479886018
standard_plus_trace_axis_vs_standard_CMS_like,0.00046304600398572315
standard_plus_trace_axis_vs_standard_CMS_like,0.0005942530529260415
standard_plus_trace_axis_vs_standard_CMS_like,0.0007361567887881337
standard_plus_trace_axis_vs_standard_CMS_like,0.0002947942779251145
standard_plus_trace_axis_vs_standard_CMS_like,0.0005562271747870939
standard_plus_trace_axis_vs_standard_CMS_like,0.0003346510876166553
standard_plus_trace_axis_vs_standard_CMS_like,0.00046301422515893087
standard_plus_trace_axis_vs_standard_CMS_like,0.0005082469464449124
standard_plus_trace_axis_vs_standard_CMS_like,0.0005790691042161233
standard_plus_trace_axis_vs_standard_CMS_like,0.0003986523117494034
standard_plus_trace_axis_vs_standard_CMS_like,0.00030157732543989457
standard_plus_trace_axis_vs_standard_CMS_like,0.0002777221192210577
standard_plus_trace_axis_vs_standard_CMS_like,0.0004146161217871702
standard_plus_trace_axis_vs_standard_CMS_like,0.0004593720790847522
standard_plus_trace_axis_vs_standard_CMS_like,0.0004550143883089719
standard_plus_trace_axis_vs_standard_CMS_like,0.00032810639726743585
standard_plus_trace_axis_vs_standard_CMS_like,0.00032006882157320504
standard_plus_trace_axis_vs_standard_CMS_like,0.0003990695710258674
standard_plus_trace_axis_vs_standard_CMS_like,0.00046188214716647025
standard_plus_trace_axis_vs_standard_CMS_like,0.0002995847914050165
standard_plus_trace_axis_vs_standard_CMS_like,0.00031154999056193233
standard_plus_trace_axis_vs_standard_CMS_like,0.0006181167217920169
standard_plus_trace_axis_vs_standard_CMS_like,0.0003448053574882648
standard_plus_trace_axis_vs_standard_CMS_like,0.0006247377182926339
standard_plus_trace_axis_vs_standard_CMS_like,0.000524441201395276
standard_plus_trace_axis_vs_standard_CMS_like,0.00038897933071646573
standard_plus_trace_axis_vs_standard_CMS_like,0.00042342325072330933
standard_plus_trace_axis_vs_standard_CMS_like,0.00017994620070382883
standard_plus_trace_axis_vs_standard_CMS_like,0.0004194296968071942
standard_plus_trace_axis_vs_standard_CMS_like,0.0004442420260141189
standard_plus_trace_axis_vs_standard_CMS_like,0.00016076762131400635
standard_plus_trace_axis_vs_standard_CMS_like,0.00040094462169937284
standard_plus_trace_axis_vs_standard_CMS_like,0.00048160313857359416
standard_plus_trace_axis_vs_standard_CMS_like,0.0003762142058362228
standard_plus_trace_axis_vs_standard_CMS_like,0.00046493676805137163
standard_plus_trace_axis_vs_standard_CMS_like,0.0003810619605418841
standard_plus_trace_axis_vs_standard_CMS_like,0.00033760375558977707
standard_plus_trace_axis_vs_standard_CMS_like,0.0002956916665459719
standard_plus_trace_axis_vs_standard_CMS_like,0.00024324896002259067
standard_plus_trace_axis_vs_standard_CMS_like,8.520140278001076e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00019831351623655902
standard_plus_trace_axis_vs_standard_CMS_like,0.0005582136514402647
standard_plus_trace_axis_vs_standard_CMS_like,0.0007974044663330293
standard_plus_trace_axis_vs_standard_CMS_like,9.718409634629221e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00031282284942735217
standard_plus_trace_axis_vs_standard_CMS_like,0.0004044687557237525
standard_plus_trace_axis_vs_standard_CMS_like,0.00037830953167605763
standard_plus_trace_axis_vs_standard_CMS_like,0.00032353032384879743
standard_plus_trace_axis_vs_standard_CMS_like,0.0005175414800734357
standard_plus_trace_axis_vs_standard_CMS_like,0.0007007026361839364
standard_plus_trace_axis_vs_standard_CMS_like,0.0005162380721311921
standard_plus_trace_axis_vs_standard_CMS_like,0.0003258052539202305
standard_plus_trace_axis_vs_standard_CMS_like,0.0006037515507142377
standard_plus_trace_axis_vs_standard_CMS_like,0.00029750270950013036
standard_plus_trace_axis_vs_standard_CMS_like,0.0002508723710230587
standard_plus_trace_axis_vs_standard_CMS_like,0.0005304948903810391
standard_plus_trace_axis_vs_standard_CMS_like,0.000268488663709876
standard_plus_trace_axis_vs_standard_CMS_like,0.0002607848009500424
standard_plus_trace_axis_vs_standard_CMS_like,0.00034999417589920423
standard_plus_trace_axis_vs_standard_CMS_like,0.0003032952759891572
standard_plus_trace_axis_vs_standard_CMS_like,0.0005524543734730658
standard_plus_trace_axis_vs_standard_CMS_like,0.00046911905694424494
standard_plus_trace_axis_vs_standard_CMS_like,0.00039644761135004813
standard_plus_trace_axis_vs_standard_CMS_like,0.00024348548491770483
standard_plus_trace_axis_vs_standard_CMS_like,0.00046387305455486416
standard_plus_trace_axis_vs_standard_CMS_like,0.0004937079326409188
standard_plus_trace_axis_vs_standard_CMS_like,0.0004221575607771255
standard_plus_trace_axis_vs_standard_CMS_like,0.0001057352134354872
standard_plus_trace_axis_vs_standard_CMS_like,0.0002320119028335066
standard_plus_trace_axis_vs_standard_CMS_like,0.0004189362221028725
standard_plus_trace_axis_vs_standard_CMS_like,0.00019527961283249962
standard_plus_trace_axis_vs_standard_CMS_like,0.0003159183139093136
standard_plus_trace_axis_vs_standard_CMS_like,0.0006584663494557663
standard_plus_trace_axis_vs_standard_CMS_like,0.00041511663858107006
standard_plus_trace_axis_vs_standard_CMS_like,0.0005938673540435424
standard_plus_trace_axis_vs_standard_CMS_like,0.00029719011382123295
standard_plus_trace_axis_vs_standard_CMS_like,0.00011498127242948186
standard_plus_trace_axis_vs_standard_CMS_like,0.0006021800545132905
standard_plus_trace_axis_vs_standard_CMS_like,0.00041620728435276533
standard_plus_trace_axis_vs_standard_CMS_like,0.0005869214964161484
standard_plus_trace_axis_vs_standard_CMS_like,0.00044449956825765025
standard_plus_trace_axis_vs_standard_CMS_like,0.0005408513932196879
standard_plus_trace_axis_vs_standard_CMS_like,0.00033897220779299797
standard_plus_trace_axis_vs_standard_CMS_like,0.00024805401063598964
standard_plus_trace_axis_vs_standard_CMS_like,0.0004563800078645208
standard_plus_trace_axis_vs_standard_CMS_like,0.0006375459604677225
standard_plus_trace_axis_vs_standard_CMS_like,0.00038542463619894995
standard_plus_trace_axis_vs_standard_CMS_like,0.00034941756730288986
standard_plus_trace_axis_vs_standard_CMS_like,0.00037619341788508454
standard_plus_trace_axis_vs_standard_CMS_like,0.0002744301969208607
standard_plus_trace_axis_vs_standard_CMS_like,0.0006466657863996028
standard_plus_trace_axis_vs_standard_CMS_like,0.000505272338941043
standard_plus_trace_axis_vs_standard_CMS_like,0.0004908985814906508
standard_plus_trace_axis_vs_standard_CMS_like,0.0005178187442922422
standard_plus_trace_axis_vs_standard_CMS_like,0.0005788368081099948
standard_plus_trace_axis_vs_standard_CMS_like,0.0005153742221613022
standard_plus_trace_axis_vs_standard_CMS_like,0.0005411095607930072
standard_plus_trace_axis_vs_standard_CMS_like,0.00040936601264340844
standard_plus_trace_axis_vs_standard_CMS_like,0.00019837160184266178
standard_plus_trace_axis_vs_standard_CMS_like,0.0001852276592362312
standard_plus_trace_axis_vs_standard_CMS_like,0.00038849094860804456
standard_plus_trace_axis_vs_standard_CMS_like,0.0004886852385430629
standard_plus_trace_axis_vs_standard_CMS_like,0.0005482006772642434
standard_plus_trace_axis_vs_standard_CMS_like,0.0001513748394533776
standard_plus_trace_axis_vs_standard_CMS_like,0.0002857225775086958
standard_plus_trace_axis_vs_standard_CMS_like,0.0002443479170141094
standard_plus_trace_axis_vs_standard_CMS_like,0.0002921044911420312
standard_plus_trace_axis_vs_standard_CMS_like,0.0006439661901377347
standard_plus_trace_axis_vs_standard_CMS_like,0.00023390373014897659
standard_plus_trace_axis_vs_standard_CMS_like,0.0006166210405916805
standard_plus_trace_axis_vs_standard_CMS_like,0.00043453093740430937
standard_plus_trace_axis_vs_standard_CMS_like,0.0007341666420753734
standard_plus_trace_axis_vs_standard_CMS_like,0.000133763496976691
standard_plus_trace_axis_vs_standard_CMS_like,0.0004712766700758486
standard_plus_trace_axis_vs_standard_CMS_like,0.00033628851090627965
standard_plus_trace_axis_vs_standard_CMS_like,0.00028176723272987925
standard_plus_trace_axis_vs_standard_CMS_like,0.0004902049784403228
standard_plus_trace_axis_vs_standard_CMS_like,0.0004930120305958186
standard_plus_trace_axis_vs_standard_CMS_like,2.8093693861919178e-05
standard_plus_trace_axis_vs_standard_CMS_like,0.00031283331354170496
standard_plus_trace_axis_vs_standard_CMS_like,0.00031700528594946764
standard_plus_trace_axis_vs_standard_CMS_like,0.0004007157271722628
standard_plus_trace_axis_vs_standard_CMS_like,0.00047247734161415256
standard_plus_trace_axis_vs_standard_CMS_like,0.0006629951915813059
