event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status,N_PF_muon_proxy,N_PF_electron_proxy,N_PF_photon_proxy,N_PF_charged_hadron_proxy,N_PF_neutral_hadron_proxy,N_isolated_charged_hadron,packed_pt_word_sum,N_primary_vertices,N_good_primary_vertices,leading_pv_ndof,pv_abs_z_max,S_reco_proxy,B_event_reco,B_event_reco_z,enhanced_reco_proxy_available
125995,ED10716D-8AF9-DA43-A815-110D277A790B.root,5771,uproot_edm_partial_jets,0,1,,,39,39,39,75454.28051757812,4547.08740234375,4245.8505859375,-1.732843279838562,18034.16180896759,,,,,,,0,3468,1.0,1,1,1,,39.0,75454.28051757812,1,3.6888794541139363,0,1,25.20218054089741,96.12082510955301,27.518239840328704,68.85755699108503,26.81066019448701,partial_jet_level_real_miniaod,1,14,1537,961,187,3,59763141,24,23,135.32432556152344,5.959376335144043,4.611947170267115,101.01571104662759,22.518976300883057,1
108987,A070E244-088C-F241-BAF7-17B1707FD096.root,11335,uproot_edm_partial_jets,0,1,,,42,42,39,74724.15174865723,4377.7587890625,4313.888671875,-1.7174729108810425,18342.661549413417,,,,,,,0,3221,1.0,1,1,1,,42.0,74724.15174865723,1,3.7612001156935624,0,1,27.18963844403816,97.96057179447209,28.044937259575278,70.69730367600411,27.52699149302096,partial_jet_level_real_miniaod,3,6,1578,716,179,0,56171045,31,27,89.91292572021484,7.580589294433594,4.627029520340985,100.94103839187976,22.502329863163936,1
74882,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,28569,uproot_edm_partial_jets,0,1,,,43,43,40,74838.41567993164,4361.150390625,4265.38525390625,-1.7560938596725464,18381.126446008682,,,,,,,0,3117,1.0,1,1,1,,43.0,74838.41567993164,1,3.784189633918261,0,1,27.852124411751742,99.4839534463474,28.48106316274852,71.48454885785722,27.83351649888406,partial_jet_level_real_miniaod,0,8,1555,659,151,0,54639565,25,23,63.26441192626953,7.1048150062561035,4.58670066970443,100.93628039139067,22.501269183600893,1
40591,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,16822,uproot_edm_partial_jets,0,1,,,41,41,40,75836.44076538086,4814.2392578125,4248.5849609375,1.7412347793579102,18347.644532442093,,,,,,,0,3170,1.0,1,1,1,,41.0,75836.44076538086,1,3.7376696182833684,0,1,26.527152476324574,98.51594651877838,28.203934384779917,70.51654193028821,27.45660935992875,partial_jet_level_real_miniaod,3,7,1529,721,156,1,55220996,25,23,14.822492599487305,6.823096752166748,4.581901559048737,100.82797949977723,22.47712615489438,1
80577,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,34264,uproot_edm_partial_jets,0,1,,,43,43,39,75689.25046920776,4870.89990234375,4369.2158203125,-1.742233157157898,18178.16967201233,,,,,,,0,3084,1.0,1,1,1,,43.0,75689.25046920776,1,3.784189633918261,0,1,27.852124411751742,99.16963397576026,28.391077266682355,71.90636585729229,27.997756892100096,partial_jet_level_real_miniaod,1,6,1555,645,126,2,53974861,24,19,53.504573822021484,6.9248199462890625,4.562680134367139,100.61404887264403,22.42943556624702,1
46308,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,22539,uproot_edm_partial_jets,0,1,,,42,42,42,75179.72855377197,4682.87548828125,4229.3740234375,-1.6905360221862793,18288.005143642426,,,,,,,0,3008,1.0,1,1,1,,42.0,75179.72855377197,1,3.7612001156935624,0,1,27.18963844403816,100.39484178683716,28.74183957402867,70.92316425830259,27.61493349369516,partial_jet_level_real_miniaod,2,2,1552,569,128,0,52931501,22,20,79.7707290649414,5.317070960998535,4.533459338434091,100.56470051468362,22.418434559652262,1
40592,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,16823,uproot_edm_partial_jets,0,1,,,40,40,40,74956.317237854,4544.90869140625,4294.8623046875,-1.714120864868164,18389.104404211044,,,,,,,0,3342,1.0,1,1,1,,40.0,74956.317237854,1,3.713572066704308,0,1,25.86466650861099,97.34572959566181,27.8689153093732,69.34632500717163,27.000968909548277,partial_jet_level_real_miniaod,1,6,1566,839,166,0,58125987,27,25,87.62232971191406,5.937841892242432,4.599353300666526,100.38595410432369,22.37858742956667,1
69180,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,22867,uproot_edm_partial_jets,0,1,,,42,42,39,74524.03750991821,4350.60546875,4286.474609375,-1.741690993309021,18216.96247891035,,,,,,,0,3194,1.0,1,1,1,,42.0,74524.03750991821,1,3.7612001156935624,0,1,27.18963844403816,97.8613614791523,28.016534535727526,70.59809336068432,27.48836255862279,partial_jet_level_real_miniaod,2,1,1590,699,153,1,55848645,26,23,59.57488250732422,9.135902404785156,4.594513605799563,100.27182334060191,22.353144773797354,1
103260,A070E244-088C-F241-BAF7-17B1707FD096.root,5608,uproot_edm_partial_jets,0,1,,,38,38,38,75788.40291595459,6391.77734375,6164.53173828125,-1.6805157661437988,18266.3390583992,,,,,,,0,3308,1.0,1,1,1,,38.0,75788.40291595459,1,3.6635616461296463,0,1,24.539694573183827,94.8128412335192,27.143779737983994,68.28570958507342,26.588003348156242,partial_jet_level_real_miniaod,4,16,1449,915,160,1,56962946,33,32,44.69921875,8.991995811462402,4.654721964817339,100.14311736345641,22.32445293151765,1
120223,A070E244-088C-F241-BAF7-17B1707FD096.root,22571,uproot_edm_partial_jets,0,1,,,40,40,37,75017.55933380127,4489.88671875,4352.783203125,-1.7103750705718994,18082.387734532356,,,,,,,0,3473,1.0,1,1,1,,40.0,75017.55933380127,1,3.713572066704308,0,1,25.86466650861099,95.16768208132068,27.245366418537532,69.37668690289709,27.012790741526157,partial_jet_level_real_miniaod,2,12,1576,906,196,1,60058621,30,27,59.861610412597656,6.950562953948975,4.6417913694437365,99.91871205088482,22.274427268546678,1
69182,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,22869,uproot_edm_partial_jets,0,1,,,39,39,39,74806.37482452393,4568.01220703125,4177.4873046875,-1.7147401571273804,18331.49133348465,,,,,,,0,3385,1.0,1,1,1,,39.0,74806.37482452393,1,3.6888794541139363,0,1,25.20218054089741,95.79961394281929,27.426280934280033,68.53634582435132,26.685592100028078,partial_jet_level_real_miniaod,2,11,1583,868,150,1,58768326,31,26,46.8592529296875,7.035961627960205,4.613634264400221,99.90745666460354,22.27191815610962,1
57687,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,11374,uproot_edm_partial_jets,0,1,,,42,42,41,75457.96282958984,4441.080078125,4422.9765625,-1.7109413146972656,17972.081710338593,,,,,,,0,3052,1.0,1,1,1,,42.0,75457.96282958984,1,3.7612001156935624,0,1,27.18963844403816,99.79664507767657,28.570583027951223,71.06110401916419,27.66864228351249,partial_jet_level_real_miniaod,2,4,1561,593,153,0,53586501,21,19,62.742393493652344,8.451409339904785,4.527424837363238,99.90452812332957,22.271265309628003,1
120219,A070E244-088C-F241-BAF7-17B1707FD096.root,22567,uproot_edm_partial_jets,0,1,,,40,40,40,74773.56971740723,4468.35791015625,4250.2685546875,-1.7302900552749634,18382.496658086777,,,,,,,0,3119,1.0,1,1,1,,40.0,74773.56971740723,1,3.713572066704308,0,1,25.86466650861099,97.25512915042773,27.842977488107618,69.25572456193755,26.965692349403188,partial_jet_level_real_miniaod,0,3,1569,656,157,1,54633848,25,24,83.61774444580078,8.967387199401855,4.576667825515379,99.60804745291013,22.20517221260705,1
57685,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,11372,uproot_edm_partial_jets,0,1,,,43,43,41,74382.1819190979,4421.373046875,4416.32666015625,-1.7422218322753906,18161.835044063773,,,,,,,0,2842,1.0,1,1,1,,43.0,74382.1819190979,1,3.784189633918261,0,1,27.852124411751742,99.99390363618753,28.62705578832833,71.25836257767514,27.745447683148964,partial_jet_level_real_miniaod,2,0,1568,463,133,2,50416483,20,16,35.734825134277344,6.862951755523682,4.504465481866459,99.52753319190619,22.18722353198455,1
35200,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,11431,uproot_edm_partial_jets,0,1,,,39,39,39,75081.28909301758,4428.25048828125,4257.966796875,-1.7435522079467773,18270.442806720734,,,,,,,0,3227,1.0,1,1,1,,39.0,75081.28909301758,1,3.6888794541139363,0,1,25.20218054089741,95.93590774897234,27.46530021696093,68.67263963050436,26.738660014183903,partial_jet_level_real_miniaod,0,7,1568,726,173,2,56285272,25,23,68.29827880859375,6.499903202056885,4.577490616881349,99.1325864982897,22.09917984906124,1
35198,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,11429,uproot_edm_partial_jets,0,1,,,42,42,40,75212.05462265015,4473.365234375,4249.03125,-1.731314778327942,18297.657415628433,,,,,,,0,2817,1.0,1,1,1,,42.0,75212.05462265015,1,3.7612001156935624,0,1,27.18963844403816,98.93859509013589,28.324933603643597,70.9391905016457,27.621173537391766,partial_jet_level_real_miniaod,3,1,1570,389,143,3,49974195,20,16,66.25366973876953,6.1877827644348145,4.501696777511816,98.96199144724494,22.061149864698198,1
35199,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,11430,uproot_edm_partial_jets,0,1,,,42,42,39,74581.54787826538,4534.76318359375,4336.888671875,-1.7479785680770874,18325.068671499157,,,,,,,0,3002,1.0,1,1,1,,42.0,74581.54787826538,1,3.7612001156935624,0,1,27.18963844403816,97.88987330226811,28.024697128858534,70.62660518380012,27.49946403875782,partial_jet_level_real_miniaod,3,5,1567,586,122,1,52906442,24,21,31.772037506103516,10.971290588378906,4.554087395758775,98.89461933096551,22.046130903052354,1
131703,ED10716D-8AF9-DA43-A815-110D277A790B.root,11479,uproot_edm_partial_jets,0,1,,,42,42,42,75393.1724281311,4572.9267578125,4461.3681640625,-1.7077113389968872,18397.77019906044,,,,,,,0,2775,1.0,1,1,1,,42.0,75393.1724281311,1,3.7612001156935624,0,1,27.18963844403816,100.50066051423849,28.772134207027392,71.0289829857039,27.656135506466782,partial_jet_level_real_miniaod,1,3,1524,408,127,1,49215776,20,15,64.42125701904297,8.137275695800781,4.4630304188269685,98.85656033982382,22.037646584022422,1
5661,0438B51F-9A50-8642-9963-CDB942DD12D9.root,5661,uproot_edm_partial_jets,0,1,,,43,43,42,74551.68255615234,4419.31396484375,4332.30615234375,-1.7186760902404785,18132.156168495083,,,,,,,0,2774,1.0,1,1,1,,43.0,74551.68255615234,1,3.784189633918261,0,1,27.852124411751742,100.81407316530158,28.861860491535637,71.342395636767,27.778167138948223,partial_jet_level_real_miniaod,2,3,1548,406,126,0,49241391,20,16,51.84836959838867,8.00635814666748,4.474377895738068,98.8287096687152,22.031437959679135,1
108955,A070E244-088C-F241-BAF7-17B1707FD096.root,11303,uproot_edm_partial_jets,0,1,,,42,42,41,75252.81246376038,4553.560546875,4344.1650390625,-1.7182484865188599,18483.17365193367,,,,,,,0,2940,1.0,1,1,1,,42.0,75252.81246376038,1,3.7612001156935624,0,1,27.18963844403816,99.69493800970301,28.541465513752158,70.95939695119063,27.62904120328291,partial_jet_level_real_miniaod,1,6,1560,504,140,0,52084021,23,17,89.88270568847656,13.345051765441895,4.493120682179469,98.751990411955,22.01433528221536,1
86227,9C668317-D15E-6349-802E-07E191108980.root,5648,uproot_edm_partial_jets,0,1,,,41,41,40,75301.52099990845,4679.8564453125,4622.12451171875,1.7207564115524292,18170.888065338135,,,,,,,0,2993,1.0,1,1,1,,41.0,75301.52099990845,1,3.7376696182833684,0,1,26.527152476324574,98.25075020422472,28.128011859350686,70.25134561573454,27.353351437559393,partial_jet_level_real_miniaod,1,8,1541,557,138,1,52587881,23,19,40.317962646484375,8.219077110290527,4.521027417875663,98.69329911951236,22.00125149742693,1
