record_id,process_family,file_index,xrootd_url,status,lumi_entries,num_events_total,num_events_passed,sum_weights_total,sum_weights_passed
68072,TTAssoc,63,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/BD6D6223-C34D-0546-A878-06F6D2E4CC9E.root,0,44,25527,25527,15779.1,15779.1
68072,TTAssoc,64,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/E3EF557F-632C-9043-B577-552EAA2DB822.root,0,44,24923,24923,15405.8,15405.8
68072,TTAssoc,65,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/F2460D1A-E1E9-234E-AC8C-EDB01A9514A6.root,0,59,33434,33434,20666.7,20666.7
68072,TTAssoc,66,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/25A610A5-A2D6-D247-999E-E330E4BB0137.root,0,43,24534,24534,15165.3,15165.3
68072,TTAssoc,67,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/33162A49-58A0-6E4E-A258-27CBC866AD6D.root,0,43,24518,24518,15155.4,15155.4
68072,TTAssoc,68,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/39FB0C11-5A06-9446-BD2D-F12761C9F216.root,0,44,25355,25355,15672.8,15672.8
68072,TTAssoc,69,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/3E2C90F2-4898-CD4C-98DD-B79B1C49666B.root,0,23,13117,13117,8108.07,8108.07
68072,TTAssoc,70,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/5AF13FAC-2625-8242-B4E8-FB0662F66880.root,0,57,32544,32544,20116.6,20116.6
68072,TTAssoc,71,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/67217844-13F5-1441-A978-B277CE405385.root,0,33,19149,19149,11836.7,11836.7
68072,TTAssoc,72,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/7245E851-DCBF-B348-B798-163A75CAD909.root,0,44,25049,25049,15483.6,15483.6
68072,TTAssoc,73,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/8BAC2738-F32D-784D-ABC9-22063DAEB66F.root,0,43,24623,24623,15220.3,15220.3
68072,TTAssoc,74,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/1E002240-7C8D-8C40-BE2E-3F7A9272542E.root,0,9,5307,5307,3280.44,3280.44
68072,TTAssoc,75,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/24B55CC5-65CF-844C-A36E-E50C943F0BDC.root,0,25,13725,13725,8483.89,8483.89
68072,TTAssoc,76,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/B825B49E-E04B-134F-966B-4F1D3122960F.root,0,43,24582,24582,15195.0,15195.0
68082,TTAssoc,0,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/B7703353-7812-2641-9ED3-919644D9B61A.root,0,2,1116,1116,1381.25,1381.25
68082,TTAssoc,1,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/32F20C62-14A0-754F-ABDE-39D3FBCEA1A6.root,0,1,72,72,89.1128,89.1128
68082,TTAssoc,2,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/140000/8FF5715C-45CB-5C4B-9F63-B7E4E414A2FE.root,0,1,551,551,681.961,681.961
68082,TTAssoc,3,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/0B129C39-34B5-3244-83BC-0CE77212BDAF.root,0,45,25489,25489,31547.2,31547.2
68082,TTAssoc,4,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/0E73A408-1130-3149-9624-4D23606C8C52.root,0,45,25327,25327,31346.7,31346.7
68082,TTAssoc,5,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/43D1C3B5-0AFE-CE45-BA8F-A8A0E2EE1B02.root,0,44,24617,24617,30467.9,30467.9
68082,TTAssoc,6,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/6B667CFC-D719-1942-825C-1414CA6BC7F8.root,0,2,1147,1147,1419.62,1419.62
68082,TTAssoc,7,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/9B9147ED-893A-8B4B-9188-5D3268B2AAD9.root,0,14,7934,7934,9819.74,9819.74
68082,TTAssoc,8,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/9BDFEF0A-A908-9848-91C7-EDACE75633F2.root,0,44,25001,25001,30943.2,30943.2
68082,TTAssoc,9,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/A643A016-5926-D447-A3E7-0636F5816108.root,0,45,25002,25002,30944.4,30944.4
68082,TTAssoc,10,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/D27E2B1A-18D7-564B-9CEC-4AE1F8F1584A.root,0,6,3315,3315,4102.9,4102.9
68082,TTAssoc,11,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/280000/F5F90ADC-1962-D54E-A96C-B1322FFCE443.root,0,44,24880,24880,30793.4,30793.4
68082,TTAssoc,12,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/0766EB58-44B1-F449-824F-C0EF63222896.root,0,1,580,580,717.853,717.853
68082,TTAssoc,13,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/70000/CEF497B7-ED9B-4041-8B46-29C0BD04E579.root,0,7,3920,3920,4851.7,4851.7
69548,WJets,10,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/73C8841B-062C-2C4F-BBDC-3137CC4C62A5.root,0,102,91340,91340,83914.5,83914.5
69548,WJets,11,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/74A33469-2AE3-1C43-9D69-658415402266.root,0,108,96555,96555,2597380.0,2597380.0
69548,WJets,12,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/36568CE6-CA03-BB43-B5BF-81F03798A984.root,0,103,93048,93048,85477.7,85477.7
69548,WJets,13,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/7A4D8AE1-008C-B648-B3E9-D6FE3EBB9CF8.root,0,96,85643,85643,78635.7,78635.7
69548,WJets,14,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/86976096-153F-9A4E-922B-F4FACA183E83.root,0,102,91566,91566,84107.6,84107.6
69548,WJets,15,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/87F17604-7681-3B4C-847A-5092038733FA.root,0,51,45586,45586,41823.4,41823.4
69548,WJets,16,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/8811BDD2-AA31-F94D-A512-D1653F49DE77.root,0,51,45719,45719,41946.0,41946.0
69548,WJets,17,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/8D5B68E3-FA19-7D4D-AE44-4DE7EBB31A64.root,0,1,879,879,808.243,808.243
69548,WJets,18,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/96EB9897-9FCD-E34D-BA42-CE7A29F8EA34.root,0,74,66122,66122,60748.5,60748.5
69548,WJets,19,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/9E957B0D-D731-C94B-8EB1-A99305364001.root,0,103,92107,92107,84605.5,84605.5
69548,WJets,20,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/AB18FE22-16AC-AE42-BAD5-B40CBAE05159.root,0,51,45792,45792,42062.0,42062.0
69548,WJets,21,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/B32E3E52-C7CB-1349-946F-324D2ADF5F7D.root,0,59,52944,52944,48588.3,48588.3
69548,WJets,22,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/B6BA5A13-F6CB-9848-88BD-BED458FF67AB.root,0,106,95134,95134,87439.6,87439.6
69548,WJets,23,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/382A5CF9-D0CC-E24A-8EB2-EA29F712D11A.root,0,103,91795,91795,84293.9,84293.9
69548,WJets,24,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/BA471FBE-4016-A246-B8D8-4033CFF19A87.root,0,3,2726,2726,2502.69,2502.69
69548,WJets,25,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/C311A9B0-4FF5-C447-8487-FE8A4EDFAB77.root,0,8,7219,7219,6622.2,6622.2
69548,WJets,26,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/C3FF9D3E-50A9-BB4F-BFF3-11E9C2C81982.root,0,52,46059,46059,42291.5,42291.5
69548,WJets,27,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/CE2E9D84-9D9E-ED45-8681-07E14B5AA63D.root,0,89,79659,79659,73158.6,73158.6
69548,WJets,28,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/CE7FB0A5-7FEE-464A-AA8E-D99231B896AB.root,0,51,45856,45856,42100.8,42100.8
69548,WJets,29,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/D26285B5-6C03-CA4B-8260-4A28BCD0E1BE.root,0,4,3574,3574,3263.91,3263.91
69548,WJets,30,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/D4EC78BA-8A4D-E044-839A-D6248275B765.root,0,89,80280,80280,73703.6,73703.6
69548,WJets,31,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/D638C9AA-425E-C641-849C-41B94332EB4B.root,0,102,91943,91943,84473.0,84473.0
69548,WJets,32,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/DC737CDD-BEDE-134B-A066-AC96FF868A4D.root,0,77,69435,69435,63769.9,63769.9
69548,WJets,33,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/E37BBC67-7C9F-4B47-8D4D-2D8BC1FDD135.root,0,2,1791,1791,1649.41,1649.41
69548,WJets,34,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/3B611A91-9750-ED46-A2EF-F4056015489F.root,0,51,45813,45813,42090.1,42090.1
69548,WJets,35,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/E50B43C4-2B7E-3745-B47C-27F8587C0BD7.root,0,2,1848,1848,1694.95,1694.95
69548,WJets,36,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/EC8585DC-2BDF-C84E-9AD0-5ECDA6290CB4.root,0,75,67467,67467,61904.8,61904.8
69548,WJets,37,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/4BFEAADE-C756-E44A-B469-FB8814AFBDCC.root,0,102,91396,91396,83917.2,83917.2
69548,WJets,38,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/4F86EA77-2284-774D-9531-7A1D3BEFB913.root,0,27,24410,24410,22437.5,22437.5
69548,WJets,39,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/53B77958-67B4-604F-984D-A8DCFB9ED6E3.root,0,83,74373,74373,68317.1,68317.1
69548,WJets,40,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/5AF79568-CBBC-DF49-9DCF-CC55AF547107.root,0,84,75520,75520,69354.0,69354.0
69548,WJets,41,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/120000/5B211B46-3E6F-D849-84BE-AD06E6BDDA3F.root,0,80,71785,71785,65942.6,65942.6
69548,WJets,42,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/01691C46-09CD-004A-A16D-6A13788BB444.root,0,66,59010,59010,54236.3,54236.3
69548,WJets,43,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/097031B3-1AFD-2546-8C06-B6CD98396F3C.root,0,102,91472,91472,84004.2,84004.2
69548,WJets,44,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/30680389-6087-D34C-8428-F9C58F4C2FDE.root,0,102,91854,91854,84358.8,84358.8
69548,WJets,45,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/359D4FC1-F65E-4F4D-9F10-7E7E21127BDA.root,0,74,66476,66476,61048.0,61048.0
69548,WJets,46,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/35DE6E7F-6647-8442-8C4C-AF1A98E6D2EF.root,0,6,5365,5365,4918.31,4918.31
69548,WJets,47,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/36906372-50C1-C74A-9B62-34FC1CB513D1.root,0,102,91205,91205,83753.0,83753.0
69548,WJets,48,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/418789F6-4E0E-CF4A-A3C2-86D6E5D5974E.root,0,77,69150,69150,63535.9,63535.9
69548,WJets,49,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/44B47EA2-FA65-0345-9597-0D056F86592D.root,0,102,91510,91510,84009.2,84009.2
69548,WJets,50,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/4ADB8D5F-3A08-2742-A5DA-57DA17DDEAF1.root,0,102,91354,91354,83873.8,83873.8
69548,WJets,51,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/4FB1B15A-46BF-D149-BA55-0CF4CB54458A.root,0,94,83765,83765,76991.5,76991.5
69548,WJets,52,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/54747658-4CDB-CE4B-8B1A-CF5278811148.root,0,102,91490,91490,84079.8,84079.8
69548,WJets,53,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/5716746F-B72D-7348-A621-C445B41B32B7.root,0,102,91647,91647,84157.1,84157.1
69548,WJets,54,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/1075971E-27EA-644E-A4FE-84B39A264605.root,0,94,84156,84156,77283.5,77283.5
69548,WJets,55,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/5C47749D-CF02-BE4D-BF2E-9FB5F59D0CA1.root,0,35,31440,31440,28898.8,28898.8
69548,WJets,56,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/635A4244-A128-3048-8FFA-C6C32AE0929E.root,0,102,91815,91815,84293.4,84293.4
69548,WJets,57,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/6C448D74-8B1D-DA47-96C5-1016B0C6CBD3.root,0,103,92381,92381,84857.9,84857.9
69548,WJets,58,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/6E2B3B7A-46AF-F143-BC17-2088837C7A11.root,0,103,92337,92337,84852.9,84852.9
69548,WJets,59,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/75132214-7443-0A46-889B-3E00C6F5A43F.root,0,102,91423,91423,83932.1,83932.1
69548,WJets,60,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/76C6904B-905D-B24F-95F1-4FD2BF51A35B.root,0,51,45945,45945,42208.8,42208.8
69548,WJets,61,root://eospublic.cern.ch//eos/opendata/cms/mc/RunIISummer20UL16MiniAODv2/W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_v17-v1/130000/7A917F0A-04B7-1C41-B7D3-DF13E080D545.root,0,102,91576,91576,84117.5,84117.5
