run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
280330,42,80603986,32.4137,3.12637,10.2363,1.66045,0.0122044,22.1774,14,5,4,838.742,987.229,365.867,218.662,1,0,1,48.6282,5,2,1,0.98967,28,2077,5,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81212821,40.4656,0.368791,33.9188,0.854389,0.0459147,6.54688,18,6,5,738.734,909.249,284.649,123.802,0,2,2,29.6435,4,0,0,0.824672,40,2754,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81072853,21.1424,-2.70516,43.287,2.62145,0.0555387,-22.1446,9,4,3,779.401,864.486,395.183,194.342,0,0,0,0,0,0,0,0.53273,22,1743,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81660375,7.83515,-0.595651,10.0327,-2.66285,0.0160414,-2.19755,8,3,3,625.426,701.081,313.069,252.529,0,0,0,0,0,0,0,0.529957,23,2076,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81332055,115.32,-2.31104,99.9756,-2.17666,0.0854769,15.3448,2,2,2,1169.62,1169.62,634.687,534.934,6,1,7,665.891,0,0,0,0.489266,14,1297,5,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,80542931,52.9985,2.63499,30.1221,0.531999,0.0287623,22.8765,9,3,3,1047.28,1126.59,527.503,420.627,0,2,2,419.364,5,0,0,0.700667,48,2890,2,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81620049,25.9474,-1.29216,84.7494,2.91284,0.100954,-58.802,8,6,5,839.486,867.766,308.584,290.826,0,1,1,23.8162,0,0,0,0.280324,18,1636,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81824534,90.3407,-2.79129,53.8629,-2.93652,0.0681249,36.4778,15,8,6,790.65,895.159,282.827,102.645,0,0,0,0,3,1,1,0.98832,23,1988,4,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80619537,35.4747,-1.39654,32.3766,1.16593,0.0315594,3.09802,11,6,6,1025.89,1117,349.163,211.58,0,1,1,31.9761,3,1,0,0.84911,25,1839,7,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81316503,156.078,-0.312093,179.999,-0.403395,0.410011,-23.9208,6,2,2,439.009,500.278,309.48,129.529,0,0,0,0,2,1,0,0.904303,16,1451,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81244503,42.1313,-0.0846559,29.2359,-0.376777,0.0194097,12.8954,12,7,6,1506.25,1588.16,672.688,258.91,3,1,4,314.953,1,1,0,0.899437,25,1937,7,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,80651223,20.4067,-3.05877,45.2945,-1.49774,0.145562,-24.8878,9,4,3,311.169,394.801,145.282,75.895,0,2,2,75.0399,0,0,0,0.525469,22,1839,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81201302,108.019,1.95425,210.177,-0.945158,0.749873,-102.158,9,3,1,280.284,356.828,193.486,48.3269,0,0,0,0,1,0,0,0.657126,18,1554,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82262865,57.3144,1.33211,18.8315,0.591532,0.0524344,38.4829,13,4,4,359.143,494.57,147.241,88.4102,0,1,1,15.1303,2,0,0,0.557586,25,1878,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81077463,30.602,-1.21967,46.4775,-1.14902,0.0578971,-15.8755,10,7,5,802.76,850.299,292.231,163.944,0,1,1,36.6464,0,0,0,0.526193,31,2235,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80784856,82.5237,-1.7508,118.996,-1.73096,0.104248,-36.4727,7,5,5,1141.47,1165.23,579.729,375.23,0,0,0,0,1,0,0,0.738073,15,1283,5,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81530195,38.0785,1.83521,24.9187,2.50976,0.0296897,13.1598,13,5,3,839.304,960.994,360.778,293.609,0,0,0,0,1,0,0,0.705121,20,1640,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80762961,96.2834,2.35525,103.872,-1.62026,0.20648,-7.58846,23,8,5,503.06,744.81,144.183,77.6698,0,1,1,19.3364,3,0,0,0.556249,44,2839,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82221398,17.7229,1.23042,45.5874,2.48997,0.0632345,-27.8644,8,5,4,720.925,774.283,343.3,216.053,1,2,3,305.318,1,0,0,0.586004,23,1807,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82183381,17.6987,0.312451,54.1078,1.65901,0.0442364,-36.4091,9,3,3,1223.15,1320.56,610.602,531.355,3,0,3,58.93,1,0,0,0.828869,25,1888,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81682260,78.3134,3.01147,61.3855,2.46272,0.078928,16.9278,16,3,3,777.741,975.177,356.542,353.99,8,0,8,322.29,5,1,0,0.855859,48,2950,5,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,82139606,29.1102,1.85648,108.19,2.95106,0.181578,-79.0801,8,6,6,595.835,646.746,192.773,133.933,0,0,0,0,0,0,0,0.485169,13,1474,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82110231,35.3971,1.10782,68.1176,1.13091,0.129131,-32.7205,7,2,2,527.506,625.987,295.496,232.01,1,0,1,34.2623,1,0,0,0.720958,30,2280,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82075090,74.2546,0.469922,35.3947,-0.383687,1,38.86,11,1,0,35.3947,197.798,35.3947,24.1003,0,0,0,0,2,1,0,0.923745,26,1905,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81869614,18.4414,-1.78006,0,0,0,18.4414,9,0,0,0,134.532,24.4225,19.8864,0,0,0,0,0,0,0,0.530014,20,1720,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81756715,13.9651,-2.3803,29.2272,2.11617,0.0349203,-15.2621,4,4,4,836.969,836.969,394.327,289.689,0,0,0,0,0,0,0,0.17555,21,1501,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81323563,77.8791,-0.376967,57.6417,2.38665,0.0651505,20.2373,5,3,3,884.748,918.726,409.691,405.386,1,0,1,41.9398,3,1,1,0.975553,18,1723,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81503277,67.6809,-1.08562,24.2874,-0.83815,0.0286663,43.3935,9,5,5,847.246,907.355,402.248,178.356,0,3,3,48.8619,0,0,0,0.344063,21,1698,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81048814,31.4466,2.86035,70.049,-3.1367,0.0821335,-38.6024,7,5,4,852.868,881.783,306.505,203.126,0,1,1,191.947,0,0,0,0.526254,27,1732,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80982570,60.1751,1.36803,213.276,-1.97968,1,-153.101,4,1,1,213.276,257.138,213.276,18.9186,1,0,1,1730.09,0,0,0,0.354359,16,1388,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82270932,31.787,-2.09199,42.2837,-1.71336,0.0420928,-10.4967,10,6,3,1004.53,1062.55,409.756,375.587,6,0,6,355.466,0,0,0,0.53653,26,1966,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,80510831,26.593,0.257066,43.6418,2.17566,0.502269,-17.0488,7,2,0,86.8894,164.525,44.6767,42.2127,0,0,0,0,1,0,0,0.552308,24,1780,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82059696,36.302,2.10342,59.8867,-2.71148,0.0808023,-23.5847,15,4,3,741.15,897.29,313.352,303.035,0,1,1,17.9131,0,0,0,0.533933,23,2272,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80710126,8.28786,0.140816,48.407,0.589377,0.0618323,-40.1191,9,3,3,782.875,904.753,336.299,300.592,0,1,1,41.0624,2,1,1,0.979701,26,1868,8,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80389296,96.7736,-0.227727,128.822,-1.35228,0.127132,-32.0481,9,5,3,1013.29,1099.04,389.984,373.199,4,0,4,215.812,1,1,1,0.978954,19,1738,5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81025772,39.9614,0.285201,36.0736,1.8264,0.058595,3.8878,9,7,4,615.642,658.484,249.561,120.749,0,0,0,0,2,0,0,0.828379,28,1864,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81441067,59.0587,0.464481,147.487,2.2444,0.243938,-88.4284,7,3,2,604.609,662.896,307.962,247.489,1,0,1,61.1155,2,1,0,0.879327,25,1824,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81845422,73.2512,-2.11575,115.898,-2.37126,0.0947278,-42.6468,11,2,2,1223.48,1346.45,669.075,554.41,0,1,1,329.49,3,1,1,0.976723,35,2606,4,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81342576,16.4363,-0.42175,44.7373,0.670083,0.0528547,-28.301,5,2,2,846.421,908.905,442.464,403.957,0,0,0,0,3,1,0,0.855724,20,1655,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81531498,36.2958,2.21831,57.4451,-2.89621,0.0454991,-21.1493,10,6,4,1262.56,1341.91,544.826,271.977,0,1,1,20.0057,0,0,0,0.529111,38,2015,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,80355311,41.8203,0.378974,43.4131,-0.011216,0.0665147,-1.59278,8,2,2,652.684,733.219,342.241,310.443,0,0,0,0,2,0,0,0.78293,22,1990,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81574126,69.2729,2.0285,66.9134,-2.91483,0.0859965,2.35945,12,4,4,778.095,889.371,354.102,203.606,0,1,1,266.632,3,0,0,0.840462,33,2324,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80787885,127.784,1.55883,108.388,1.30224,0.224941,19.3952,16,6,4,481.853,619.887,187.629,81.7886,0,0,0,0,1,0,0,0.678161,25,1962,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80642153,20.3828,-2.2859,36.839,-1.41219,0.0351597,-16.4563,13,9,5,1047.76,1108.52,356.546,166.86,0,1,1,81.7058,1,1,1,0.99582,24,1848,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81612141,33.8538,3.01514,51.611,2.73644,0.0619118,-17.7571,8,5,4,833.621,896.412,263.504,215.364,2,2,4,277.653,1,0,0,0.760005,24,1900,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80351279,29.79,1.55806,97.5861,-1.38383,1,-67.7961,4,1,1,97.5861,134.638,97.5861,15.2753,0,0,0,0,0,0,0,0.527391,23,1813,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81338541,61.3128,0.0679222,31.5719,-0.860066,0.0287609,29.741,12,6,4,1097.73,1191.22,438.264,396.604,0,0,0,0,3,0,0,0.557403,24,2019,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81339120,55.1131,-0.558824,106.359,-0.592495,0.153274,-51.2455,7,3,3,693.912,744.968,386.907,248.064,1,0,1,115.182,2,0,0,0.737615,26,1750,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80670384,30.266,-2.69482,136.936,1.58148,0.999179,-106.67,10,2,2,137.048,257.077,77.0549,59.9935,0,1,1,13.4857,1,0,0,0.552417,16,1346,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81935850,71.3749,0.117097,36.6643,-0.185163,0.0426339,34.7106,7,5,3,859.98,895.438,394.83,224.086,1,0,1,15.5373,2,0,0,0.778024,26,2274,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82025134,24.5128,2.36712,28.2433,-1.04309,0.0314662,-3.73051,8,2,2,897.577,980.116,461.883,435.694,0,1,1,375.908,1,0,0,0.788903,22,1565,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80993517,49.3919,0.781614,48.5671,2.16086,0.0982777,0.82475,18,6,4,494.182,696.634,137.928,113.752,2,0,2,77.0576,6,4,2,0.998319,30,2111,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81018281,38.7859,0.431361,42.6493,-1.24474,0.0410449,-3.86336,10,5,4,1039.09,1119.81,323.988,318.035,2,2,4,268.102,2,1,0,0.8486,35,2577,8,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81534955,31.4105,3.10926,69.321,2.60135,0.150739,-37.9105,14,7,5,459.874,560.608,109.911,94.9631,0,0,0,0,2,2,2,0.991159,26,1827,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82146671,82.6285,-2.33781,126.779,-1.92158,0.144619,-44.1503,12,4,3,876.639,994.575,436.892,267.592,4,0,4,188.784,1,0,0,0.841125,27,2208,4,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80924971,73.2619,1.38097,71.8154,3.05332,0.164618,1.44642,13,6,3,436.255,544.841,149.478,123.977,3,4,7,143.151,3,0,0,0.634835,35,2388,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81106411,88.8021,0.0604888,80.1002,-0.139968,0.0681255,8.70194,12,7,4,1175.77,1253.2,518.189,357.7,0,1,1,13.2685,1,0,0,0.602185,24,2096,6,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,82141482,9.68277,2.80028,49.7615,1.09052,0.0627783,-40.0787,12,5,2,792.654,890.796,350.889,333.232,0,0,0,0,5,1,0,0.934161,24,1956,11,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81955434,18.379,-2.11162,6.05593,2.01131,0.0107952,12.3231,20,7,5,560.982,781.973,156.893,97.5127,0,1,1,24.799,5,0,0,0.779307,26,2255,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81718125,31.8718,-1.72539,53.4581,-0.982058,0.0808433,-21.5863,8,4,2,661.256,729.179,321.977,266.703,0,0,0,0,1,0,0,0.551469,23,1567,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81737134,20.405,-0.46531,149.569,-0.627841,1,-129.164,2,1,1,149.569,160.138,149.569,10.5688,0,0,0,0,0,0,0,0.526312,26,1611,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81835631,59.7996,-2.15299,62.2361,2.38477,1,-2.43649,3,1,1,62.2361,94.9236,62.2361,21.5182,0,0,0,0,0,0,0,0.528613,23,2019,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80353583,34.3106,2.48256,81.0816,2.31947,0.151759,-46.771,16,5,4,534.278,709.164,270.738,88.0928,2,1,3,49.4508,0,0,0,0.542083,19,1839,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81404206,19.8881,-2.83645,87.2073,-2.76447,0.121991,-67.3193,12,3,3,714.869,834.713,367.671,219.471,0,0,0,0,1,0,0,0.694958,28,2051,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82202544,32.7302,-0.539394,48.0771,0.0128316,0.0730161,-15.3469,12,5,5,658.445,781.124,274.736,138.836,1,1,2,199.804,3,0,0,0.644406,28,2210,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80906543,28.5961,1.06819,111.711,0.315355,0.169585,-83.115,12,5,3,658.732,763.752,367.101,153.567,0,1,1,29.6115,1,1,1,0.989602,25,2144,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82204841,57.9742,-2.10145,67.5671,-1.58809,0.0873047,-9.59294,7,6,4,773.923,791.834,349.746,205.107,0,0,0,0,0,0,0,0.488878,27,1799,6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81255023,12.4285,1.08772,266.948,1.05351,0.550763,-254.519,11,2,2,484.687,640.833,353.397,131.29,0,0,0,0,3,0,0,0.819012,22,1822,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81772845,51.4004,1.56501,23.1758,0.40444,0.0499289,28.2246,6,3,3,464.177,501.68,224.584,133.489,1,0,1,42.9776,0,0,0,0.534731,25,1811,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80387030,26.1812,0.696503,58.7695,-1.11071,0.0753551,-32.5882,15,5,5,779.9,936.392,279.618,275.813,3,0,3,52.5752,4,2,2,0.989021,20,1683,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81772843,43.7249,-0.270237,29.2922,0.619665,0.0575874,14.4327,19,7,2,508.656,668.276,161.964,140.985,0,0,0,0,3,0,0,0.770469,24,1974,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82182379,16.4289,2.6505,53.5913,2.61017,0.0508144,-37.1625,13,6,6,1054.65,1165.44,310.265,258.259,0,0,0,0,2,0,0,0.846551,28,1787,6,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81581651,61.3861,0.672229,37.414,0.346621,0.0527304,23.9722,9,6,5,709.533,763.842,216.417,158.478,1,1,2,58.7205,2,1,1,0.998155,24,1676,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80735509,44.2458,1.54238,65.1129,0.360732,0.137783,-20.867,5,3,3,472.576,497.68,212.105,201.879,0,1,1,11.2378,2,0,0,0.670752,15,1474,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,82073556,19.0172,-0.0451681,12.8995,-2.22812,0.0151485,6.11772,4,4,4,851.538,851.538,368.06,352.568,1,1,2,208.645,0,0,0,0.143799,14,1148,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80712470,33.6586,-1.76449,280.389,-1.89453,0.982331,-246.73,4,2,2,285.432,312.586,193.423,92.009,0,0,0,0,0,0,0,0.526202,24,1741,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81644436,9.99744,-2.8536,79.0241,-2.80893,0.0660363,-69.0267,11,5,3,1196.68,1304.74,488.895,451.608,0,2,2,145.545,1,0,0,0.609999,22,1704,4,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
280330,42,81199185,6.90761,0.790466,24.6728,3.13462,0.0425123,-17.7652,13,5,5,580.368,722.374,161.01,145.332,0,1,1,17.734,2,0,0,0.808364,28,2006,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81877719,32.3401,-1.5649,34.7326,1.54281,0.0458662,-2.39254,12,4,2,757.26,894.026,368.304,314.547,0,1,1,95.2273,4,1,0,0.860656,23,1752,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81005653,16.5956,2.54855,28.1057,-2.95152,0.0564508,-11.5101,8,6,5,497.88,524.901,132.925,100.191,0,2,2,25.1367,2,1,0,0.941527,31,1932,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81660565,17.9024,2.00589,23.105,-0.12534,0.051143,-5.20257,11,7,5,451.773,505.814,108.801,81.5441,0,3,3,37.9897,5,1,1,0.991052,26,2027,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81644440,107.087,1.19038,181.15,-0.905427,0.519726,-74.063,8,3,2,348.548,410.714,257.7,56.0336,0,0,0,0,1,0,0,0.713643,34,2222,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80608785,63.8256,2.24571,84.2449,1.68656,0.106257,-20.4194,11,5,3,792.843,875.912,356.101,290.618,0,0,0,0,0,0,0,0.531846,32,2057,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81855250,50.5677,-1.77596,118.525,-1.62567,0.254429,-67.9577,5,3,3,465.848,498.641,231.473,167.529,0,1,1,155.72,1,1,1,0.97926,20,1862,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80798870,14.9561,-1.1559,53.7194,-1.92275,0.092829,-38.7633,10,3,3,578.692,673.855,265.207,240.388,0,0,0,0,5,0,0,0.700093,24,1948,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81863317,52.1936,0.53901,14.9571,0.617937,0.0311365,37.2365,10,7,3,480.371,536.004,170.342,81.7434,0,2,2,48.5795,2,1,1,0.99219,26,2300,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81752151,15.5269,-1.17431,79.6474,-0.0754071,0.117094,-64.1205,10,7,4,680.201,747.759,228.36,133.006,0,1,1,18.6177,3,1,0,0.932416,26,1928,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80757393,30.7544,0.331974,33.3818,-2.89081,0.0688655,-2.62739,10,5,3,484.739,550.956,198.847,151.979,0,0,0,0,3,0,0,0.673477,31,1782,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81897302,41.7565,-0.28792,232.915,1.42457,0.565071,-191.158,14,6,5,412.187,555.343,96.4118,92.2434,0,1,1,205.702,2,0,0,0.657217,20,1740,8,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81707224,21.2814,1.82373,34.4038,-1.55538,0.0448455,-13.1224,14,7,4,767.163,886.063,224.046,199.441,0,0,0,0,0,0,0,0.526724,19,1971,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81070163,57.6593,-2.16789,39.3303,0.368155,1,18.3289,5,1,0,39.3303,125.825,39.3303,29.5193,0,0,0,0,0,0,0,0.323236,23,1778,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80778133,48.3343,-0.127789,26.9971,0.629168,0.0382507,21.3372,6,3,2,705.793,741.493,348.541,318.741,0,1,1,20.0468,0,0,0,0.531795,26,1835,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81401937,59.6763,1.36266,88.8664,1.46924,0.140373,-29.1901,10,2,2,633.071,764.481,353.839,279.233,1,0,1,10.7331,3,0,0,0.768786,33,2076,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,81066135,48.2958,1.36349,22.7576,-0.470206,0.0415172,25.5382,8,6,4,548.148,573.082,144.931,140.146,0,1,1,41.3826,3,1,1,0.998649,17,1802,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80513171,35.7161,-3.09832,77.9801,-2.76149,0.233641,-42.2639,9,5,4,333.76,400.506,100.488,78.2678,0,1,1,12.6435,2,1,1,0.961388,22,1371,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80504535,35.3253,-0.0383416,209.456,2.60435,1,-174.131,3,1,1,209.456,239.555,209.456,17.129,0,0,0,0,0,0,0,0.526646,21,1536,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80649684,39.8005,1.3475,39.8231,1.51181,0.155511,-0.0225424,3,2,2,256.079,276.934,147.061,109.018,1,0,1,17.5761,0,0,0,0.291279,24,1531,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
280330,42,80601876,75.8904,-1.50727,128.911,-1.33255,0.204367,-53.0207,3,3,2,630.783,630.783,376.12,213.255,0,1,1,271.939,0,0,0,0.245043,21,1551,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
