analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z
CMS-PAS-SUS-16-052-agg,CMS,13,35.9,ar5,48.0,38.8,6.5360538553472765,,,,,,,13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar5/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,9.200000000000003,1.407577141132841,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-PAS-SUS-16-052-agg,CMS,13,35.9,ar6,495.0,506.0,37.90778284204973,,,,,,,13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar6/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-11.0,-0.2901778784012158,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-PAS-SUS-16-052-agg,CMS,13,35.9,ar7,39.0,32.6,3.608323710533743,,,,,,,13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar7/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,6.399999999999999,1.7736767855158182,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-PAS-SUS-16-052-agg,CMS,13,35.9,ar8,39.0,39.0,4.125530268947253,,,,,,,13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar8/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-PAS-SUS-16-052-agg,CMS,13,35.9,ar9,16.0,23.1,4.075536774462966,,,,,,,13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-PAS-SUS-16-052-agg/ar9/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-7.100000000000001,-1.742101812082304,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-033-eff,CMS,13,35.9,SR10_Njet9_Nb3_HT750_MHT750,0.0,0.0,1.3,750.0,750.0,9.0,,3.0,high_MET high_multiplicity high_MET high_multiplicity,13TeV/CMS/CMS-SUS-16-033-eff/SR10_Njet9_Nb3_HT750_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR10_Njet9_Nb3_HT750_MHT750/dataInfo.txt,,750.0,750.0,9.0,3.0,,,,750.0,750.0,9.0,3.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,750.0,750.0,9.0,,3.0,0.0,0.0,-0.5278270997527634,-0.3415765288088205,-0.08162166489530813,0.0,1.3210640974589771,2,2.370038804002085,1.4002216699311836
CMS-SUS-16-033-eff,CMS,13,35.9,SR11_Njet7_Nb1_HT300_MHT300,890.0,969.0,80.0,300.0,300.0,7.0,,1.0,high_multiplicity high_multiplicity,13TeV/CMS/CMS-SUS-16-033-eff/SR11_Njet7_Nb1_HT300_MHT300/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR11_Njet7_Nb1_HT300_MHT300/dataInfo.txt,,300.0,300.0,7.0,1.0,,,,300.0,300.0,7.0,1.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,300.0,300.0,7.0,,1.0,-79.0,-0.9875,-0.5299574113782097,-0.3417981840662014,-0.17407464077198415,0.0,-0.40756232793947156,1,-0.45339256415586693,-0.4323836917740048
CMS-SUS-16-033-eff,CMS,13,35.9,SR12_Njet5_Nb1_HT750_MHT750,48.0,42.2,9.7,750.0,750.0,5.0,,1.0,high_MET high_multiplicity high_MET high_multiplicity,13TeV/CMS/CMS-SUS-16-033-eff/SR12_Njet5_Nb1_HT750_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR12_Njet5_Nb1_HT750_MHT750/dataInfo.txt,,750.0,750.0,5.0,1.0,,,,750.0,750.0,5.0,1.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,750.0,750.0,5.0,,1.0,5.799999999999997,0.5979381443298967,-0.5278270997527634,-0.3415765288088205,-0.26652761664866015,0.0,-0.40756232793947156,2,0.4565064268502843,0.15820469239341553
CMS-SUS-16-033-eff,CMS,13,35.9,SR1_Njet2_Nb0_HT500_MHT500,7838.0,7584.0,433.0,500.0,500.0,2.0,,0.0,,13TeV/CMS/CMS-SUS-16-033-eff/SR1_Njet2_Nb0_HT500_MHT500/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR1_Njet2_Nb0_HT500_MHT500/dataInfo.txt,,500.0,500.0,2.0,0.0,,,,500.0,500.0,2.0,0.0,0,0,0,0,0,0,,500.0,500.0,2.0,,0.0,254.0,0.5866050808314087,-0.5290106062113448,-0.34169967061847656,-0.40520708046367415,0.0,-1.271875540638696,0,-2.547792897932191,-1.791796682832375
CMS-SUS-16-033-eff,CMS,13,35.9,SR2_Njet3_Nb0_HT1500_MHT750,71.0,55.2,11.5,750.0,1500.0,3.0,,0.0,high_MET high_MET,13TeV/CMS/CMS-SUS-16-033-eff/SR2_Njet3_Nb0_HT1500_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR2_Njet3_Nb0_HT1500_MHT750/dataInfo.txt,,750.0,1500.0,3.0,0.0,,,,750.0,1500.0,3.0,0.0,0,0,0,0,1,0,high_MET high_MET,750.0,1500.0,3.0,,0.0,15.799999999999997,1.3739130434782607,-0.5278270997527634,-0.3412071033798524,-0.35898059252533615,0.0,-1.271875540638696,1,-1.499890336296648,-1.1116342837545503
CMS-SUS-16-033-eff,CMS,13,35.9,SR3_Njet5_Nb0_HT500_MHT_500,819.0,806.0,57.0,500.0,500.0,5.0,,0.0,,13TeV/CMS/CMS-SUS-16-033-eff/SR3_Njet5_Nb0_HT500_MHT_500/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR3_Njet5_Nb0_HT500_MHT_500/dataInfo.txt,,500.0,500.0,5.0,0.0,,,,500.0,500.0,5.0,0.0,0,0,0,0,0,0,,500.0,500.0,5.0,,0.0,13.0,0.22807017543859648,-0.5290106062113448,-0.34169967061847656,-0.26652761664866015,0.0,-1.271875540638696,0,-2.4091134341171774,-1.701783965749189
CMS-SUS-16-033-eff,CMS,13,35.9,SR4_Njet5_Nb0_HT1500_MHT750,25.0,23.0,6.5,750.0,1500.0,5.0,,0.0,high_MET high_MET,13TeV/CMS/CMS-SUS-16-033-eff/SR4_Njet5_Nb0_HT1500_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR4_Njet5_Nb0_HT1500_MHT750/dataInfo.txt,,750.0,1500.0,5.0,0.0,,,,750.0,1500.0,5.0,0.0,0,0,0,0,1,0,high_MET high_MET,750.0,1500.0,5.0,,0.0,2.0,0.3076923076923077,-0.5278270997527634,-0.3412071033798524,-0.26652761664866015,0.0,-1.271875540638696,1,-1.407437360419972,-1.0516258056990926
CMS-SUS-16-033-eff,CMS,13,35.9,SR5_Njet9_Nb0_HT1500_MHT750,1.0,0.6,1.3,750.0,1500.0,9.0,,0.0,high_MET high_multiplicity high_MET high_multiplicity,13TeV/CMS/CMS-SUS-16-033-eff/SR5_Njet9_Nb0_HT1500_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR5_Njet9_Nb0_HT1500_MHT750/dataInfo.txt,,750.0,1500.0,9.0,0.0,,,,750.0,1500.0,9.0,0.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,750.0,1500.0,9.0,,0.0,0.4,0.3076923076923077,-0.5278270997527634,-0.3412071033798524,-0.08162166489530813,0.0,-1.271875540638696,2,-0.2225314086666197,-0.2825385791460072
CMS-SUS-16-033-eff,CMS,13,35.9,SR6_Njet2_Nb2_HT500_MHT500,216.0,196.0,28.0,500.0,500.0,2.0,,2.0,,13TeV/CMS/CMS-SUS-16-033-eff/SR6_Njet2_Nb2_HT500_MHT500/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR6_Njet2_Nb2_HT500_MHT500/dataInfo.txt,,500.0,500.0,2.0,2.0,,,,500.0,500.0,2.0,2.0,0,0,0,0,0,0,,500.0,500.0,2.0,,2.0,20.0,0.7142857142857143,-0.5290106062113448,-0.34169967061847656,-0.40520708046367415,0.0,0.4567508847597528,0,-0.8191664725337426,-0.6697966614055223
CMS-SUS-16-033-eff,CMS,13,35.9,SR7_Njet3_Nb1_HT750_MHT750,123.0,113.0,18.0,750.0,750.0,3.0,,1.0,high_MET high_MET,13TeV/CMS/CMS-SUS-16-033-eff/SR7_Njet3_Nb1_HT750_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR7_Njet3_Nb1_HT750_MHT750/dataInfo.txt,,750.0,750.0,3.0,1.0,,,,750.0,750.0,3.0,1.0,0,0,0,0,1,0,high_MET high_MET,750.0,750.0,3.0,,1.0,10.0,0.5555555555555556,-0.5278270997527634,-0.3415765288088205,-0.35898059252533615,0.0,-0.40756232793947156,1,-0.6359465490263916,-0.5508740561042121
CMS-SUS-16-033-eff,CMS,13,35.9,SR8_Njet5_Nb3_HT500_MHT500,17.0,19.5,8.4,500.0,500.0,5.0,,3.0,high_multiplicity high_multiplicity,13TeV/CMS/CMS-SUS-16-033-eff/SR8_Njet5_Nb3_HT500_MHT500/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR8_Njet5_Nb3_HT500_MHT500/dataInfo.txt,,500.0,500.0,5.0,3.0,,,,500.0,500.0,5.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,500.0,500.0,5.0,,3.0,-2.5,-0.2976190476190476,-0.5290106062113448,-0.34169967061847656,-0.26652761664866015,0.0,1.3210640974589771,1,1.1838262039804957,0.6302863368332607
CMS-SUS-16-033-eff,CMS,13,35.9,SR9_NJet5_Nb2_HT1500_MHT750,6.0,4.4,3.4,750.0,1500.0,5.0,,2.0,high_MET high_multiplicity high_MET high_multiplicity,13TeV/CMS/CMS-SUS-16-033-eff/SR9_NJet5_Nb2_HT1500_MHT750/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-033-eff/SR9_NJet5_Nb2_HT1500_MHT750/dataInfo.txt,,750.0,1500.0,5.0,2.0,,,,750.0,1500.0,5.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,750.0,1500.0,5.0,,2.0,1.5999999999999996,0.47058823529411753,-0.5278270997527634,-0.3412071033798524,-0.26652761664866015,0.0,0.4567508847597528,2,1.3211890649784768,0.7194444861699305
CMS-SUS-16-039-agg,CMS,13,35.9,AR1,186.0,185.0,22.0,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR1/dataInfo.txt,AR1,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR10,182.0,206.9,25.0054,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR10/dataInfo.txt,AR10,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-24.900000000000006,-0.9957849104593409,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR11,210.0,237.8,16.51121,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR11/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR11/dataInfo.txt,AR11,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-27.80000000000001,-1.6837045861569209,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR2,5.0,4.0,1.0,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR2/dataInfo.txt,AR2,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR3,3.0,0.8,0.44227,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR3/dataInfo.txt,AR3,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,2.2,4.974336943496055,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR4,4.0,3.1,1.2,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR4/dataInfo.txt,AR4,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.8999999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR5,1.0,0.9,0.52631,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR5/dataInfo.txt,AR5,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.09999999999999998,0.19000209002299023,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR6,5.0,3.6,1.3,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR6/dataInfo.txt,AR6,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1.4,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR7,3.0,4.1,1.6,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR7/dataInfo.txt,AR7,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-1.0999999999999996,-0.6874999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR8,1.0,1.0,0.51274,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR8/dataInfo.txt,AR8,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-039-agg,CMS,13,35.9,AR9,162.0,141.5,9.90959,,,,,,,13TeV/CMS/CMS-SUS-16-039-agg/AR9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-039-agg/AR9/dataInfo.txt,AR9,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,20.5,2.068703145135167,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_highMET_M_10to20,1.0,1.5,0.6,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_10to20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_10to20/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,-0.5,-0.8333333333333334,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_highMET_M_20to30,2.0,1.5,0.8,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_20to30/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_20to30/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,0.5,0.625,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_highMET_M_30to50,0.0,1.2,0.6,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_30to50/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_30to50/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,-1.2,-2.0,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_highMET_M_4to9,2.0,1.4,0.7,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_4to9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_highMET_M_4to9/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,0.6000000000000001,0.8571428571428573,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_lowMET_M_10to20,15.0,12.0,2.3,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_10to20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_10to20/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,3.0,1.3043478260869565,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_lowMET_M_20to30,19.0,17.0,2.4,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_20to30/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_20to30/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,2.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_lowMET_M_30to50,18.0,11.0,2.0,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_30to50/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_30to50/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,7.0,3.5,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_lowMET_M_4to9,2.0,3.5,1.0,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_4to9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_lowMET_M_4to9/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_medMET_M_10to20,0.0,3.5,0.9,,,,,,,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_10to20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_10to20/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-3.5,-3.888888888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_medMET_M_20to30,3.0,2.0,0.7,,,,,,,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_20to30/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_20to30/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_medMET_M_30to50,1.0,0.51,0.51,,,,,,,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_30to50/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_30to50/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0.49,0.9607843137254901,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-048-ma5,CMS,13,35.9,Ewkino_medMET_M_4to9,1.0,1.6,0.7,,,,,,,13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_4to9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/Ewkino_medMET_M_4to9/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-0.6000000000000001,-0.8571428571428573,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
CMS-SUS-16-048-ma5,CMS,13,35.9,stop_highMET_PT_12to20,11.0,10.0,1.9,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/stop_highMET_PT_12to20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/stop_highMET_PT_12to20/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,1.0,0.5263157894736842,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,stop_highMET_PT_20to30,9.0,10.0,2.5,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/stop_highMET_PT_20to30/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/stop_highMET_PT_20to30/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,-1.0,-0.4,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,stop_highMET_PT_5to12,4.0,4.7,1.3,13.0,,,,,high_MET high_MET,13TeV/CMS/CMS-SUS-16-048-ma5/stop_highMET_PT_5to12/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/stop_highMET_PT_5to12/dataInfo.txt,,13.0,,,,,,,13.0,,,,0,0,0,0,1,0,high_MET high_MET,13.0,,,,,-0.7000000000000002,-0.5384615384615385,-0.5313160767926611,0.0,0.0,0.0,0.0,1,0.46868392320733887,0.16610874324719752
CMS-SUS-16-048-ma5,CMS,13,35.9,stop_lowMET_PT_12to20,51.0,37.0,6.8,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/stop_lowMET_PT_12to20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/stop_lowMET_PT_12to20/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,14.0,2.058823529411765,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
CMS-SUS-16-048-ma5,CMS,13,35.9,stop_lowMET_PT_20to30,67.0,54.0,6.5,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/stop_lowMET_PT_20to30/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/stop_lowMET_PT_20to30/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
CMS-SUS-16-048-ma5,CMS,13,35.9,stop_lowMET_PT_5to12,16.0,14.0,2.3,,,,,,compressed compressed,13TeV/CMS/CMS-SUS-16-048-ma5/stop_lowMET_PT_5to12/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-048-ma5/stop_lowMET_PT_5to12/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,2.0,0.8695652173913044,0.0,0.0,0.0,0.0,0.0,1,1.0,0.510970212901283
