analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,MET_imputed,MET_enriched_complete,HT_or_meff_imputed,HT_or_meff_enriched_complete,N_jets_imputed,N_jets_enriched_complete,N_leptons_imputed,N_leptons_enriched_complete,N_btags_imputed,N_btags_enriched_complete,category_imputed,category_enriched_complete,metadata_imputation_count,metadata_verified_fraction
CMS-SUS-16-050-agg,CMS,13,35.9,ar35,0.0,0.3,2.00998,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar35/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar35/dataInfo.txt,Ntops>=3_Nbjets=1_HT>=300_pTmiss=250-350,250.0,300.0,1.0,1.0,,,,250.0,300.0,1.0,1.0,0,0,0,0,0,0,,250.0,300.0,1.0,,1.0,0,250.0,0,300.0,0,1.0,1,2.0,0,1.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar36,1.0,0.6,1.61245,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar36/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar36/dataInfo.txt,Ntops>=3_Nbjets=1_HT>=300_pTmiss>=350,350.0,300.0,1.0,1.0,,,,350.0,300.0,1.0,1.0,0,0,0,0,0,0,,350.0,300.0,1.0,,1.0,0,350.0,0,300.0,0,1.0,1,2.0,0,1.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar37,1.0,1.7,1.4543,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar37/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar37/dataInfo.txt,Ntops>=3_Nbjets=2_HT>=300_pTmiss=250-400,250.0,300.0,2.0,2.0,,,,250.0,300.0,2.0,2.0,0,0,0,0,0,0,,250.0,300.0,2.0,,2.0,0,250.0,0,300.0,0,2.0,1,2.0,0,2.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar38,0.0,0.5,1.58114,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar38/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar38/dataInfo.txt,Ntops>=3_Nbjets>=3_HT>=300_pTmiss=250-350,250.0,300.0,3.0,3.0,,,,250.0,300.0,3.0,3.0,0,0,0,0,0,0,,250.0,300.0,3.0,,3.0,0,250.0,0,300.0,0,3.0,1,2.0,0,3.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar39,0.0,0.0,1.60312,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar39/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar39/dataInfo.txt,Ntops>=3_Nbjets>=3_HT>=300_pTmiss>=350,350.0,300.0,3.0,3.0,,,,350.0,300.0,3.0,3.0,0,0,0,0,0,0,,350.0,300.0,3.0,,3.0,0,350.0,0,300.0,0,3.0,1,2.0,0,3.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar4,3.0,3.1,3.25115,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar4/dataInfo.txt,Ntops=1_Nbjets=1_MT2=550-750_pTmiss=250-400;Ntops=1_Nbjets>=3_HT=300-1000_pTmiss>=550,550.0,550.0,3.0,3.0,,550.0,750.0,550.0,550.0,3.0,3.0,0,0,0,0,0,0,,550.0,550.0,3.0,,3.0,0,550.0,0,550.0,0,3.0,1,2.0,0,3.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar5,0.0,0.1,1.70294,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar5/dataInfo.txt,Ntops=1_Nbjets=1_MT2>=750_pTmiss=250-600,250.0,750.0,1.0,1.0,,,,250.0,750.0,1.0,1.0,0,0,0,0,0,0,,250.0,750.0,1.0,,1.0,0,250.0,0,750.0,0,1.0,1,2.0,0,1.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar6,1.0,1.9,2.37697,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar6/dataInfo.txt,Ntops=1_Nbjets=1_MT2>=750_pTmiss=600-750,600.0,750.0,1.0,1.0,,,,600.0,750.0,1.0,1.0,0,0,0,0,0,0,,600.0,750.0,1.0,,1.0,0,600.0,0,750.0,0,1.0,1,2.0,0,1.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar7,2.0,2.1,2.74591,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar7/dataInfo.txt,Ntops=1_Nbjets=2_MT2=200-350_pTmiss=600-750,600.0,200.0,2.0,2.0,,200.0,350.0,600.0,200.0,2.0,2.0,0,0,0,0,0,0,,600.0,200.0,2.0,,2.0,0,600.0,0,200.0,0,2.0,1,2.0,0,2.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar8,1.0,3.0,2.5632,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar8/dataInfo.txt,Ntops=1_Nbjets=2_MT2=200-650_pTmiss>=750,750.0,200.0,2.0,2.0,,200.0,650.0,750.0,200.0,2.0,2.0,0,0,0,0,0,0,,750.0,200.0,2.0,,2.0,0,750.0,0,200.0,0,2.0,1,2.0,0,2.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-16-050-agg,CMS,13,35.9,ar9,22.0,15.0,5.38516,,,,,,,13TeV/CMS/CMS-SUS-16-050-agg/ar9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-16-050-agg/ar9/dataInfo.txt,Ntops=1_Nbjets>=3_HT=300-1000_pTmiss=350-450,350.0,300.0,3.0,3.0,,,,350.0,300.0,3.0,3.0,0,0,0,0,0,0,,350.0,300.0,3.0,,3.0,0,350.0,0,300.0,0,3.0,1,2.0,0,3.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-19-006-agg,CMS,13,137.0,SR100_Njet67_Nb2_HT1700_MHT850,1.0,1.7,1.23693,850.0,1700.0,67.0,,2.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR26/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR26/dataInfo.txt,SR100_Njet67_Nb2_HT1700_MHT850,850.0,1700.0,67.0,2.0,,,,850.0,1700.0,67.0,2.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,1700.0,67.0,,2.0,0,850.0,0,1700.0,0,67.0,1,2.0,0,2.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR105_Njet67_Nb3_HT6001200_MHT350600,115.0,158.0,13.66382,350600.0,6001200.0,67.0,,3.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR27/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR27/dataInfo.txt,SR105_Njet67_Nb3_HT6001200_MHT350600,350600.0,6001200.0,67.0,3.0,,,,350600.0,6001200.0,67.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,350600.0,6001200.0,67.0,,3.0,0,350600.0,0,6001200.0,0,67.0,1,2.0,0,3.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR108_Njet67_Nb3_HT1200_MHT600850,2.0,3.0,2.03961,600850.0,1200.0,67.0,,3.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR28/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR28/dataInfo.txt,SR108_Njet67_Nb3_HT1200_MHT600850,600850.0,600850.0,67.0,3.0,,,,600850.0,600850.0,67.0,3.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,67.0,,3.0,0,600850.0,0,1200.0,0,67.0,1,2.0,0,3.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR110_Njet67_Nb3_HT1700_MHT850,1.0,0.2,1.90263,850.0,1700.0,67.0,,3.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR29/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR29/dataInfo.txt,SR110_Njet67_Nb3_HT1700_MHT850,850.0,1700.0,67.0,3.0,,,,850.0,1700.0,67.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,1700.0,67.0,,3.0,0,850.0,0,1700.0,0,67.0,1,2.0,0,3.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR116_Njet89_Nb0_HT1200_MHT600850;SR124_Njet89_Nb1_HT1200_MHT600850;SR132_Njet89_Nb2_HT1200_MHT600850,46.0,46.8,6.65582,600850.0,1200.0,89.0,,0.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR30/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR30/dataInfo.txt,SR116_Njet89_Nb0_HT1200_MHT600850;SR124_Njet89_Nb1_HT1200_MHT600850;SR132_Njet89_Nb2_HT1200_MHT600850,600850.0,600850.0,89.0,2.0,,,,600850.0,600850.0,89.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,89.0,,0.0,0,600850.0,0,1200.0,0,89.0,1,2.0,0,0.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR117_Njet89_Nb0_HT8501700_MHT850;SR125_Njet89_Nb1_HT8501700_MHT850,4.0,7.4,2.44008,850.0,8501700.0,89.0,,0.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR31/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR31/dataInfo.txt,SR117_Njet89_Nb0_HT8501700_MHT850;SR125_Njet89_Nb1_HT8501700_MHT850,850.0,8501700.0,89.0,1.0,,,,850.0,8501700.0,89.0,1.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,8501700.0,89.0,,0.0,0,850.0,0,8501700.0,0,89.0,1,2.0,0,0.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR118_Njet89_Nb0_HT1700_MHT850;SR126_Njet89_Nb1_HT1700_MHT850,3.0,6.1,2.2025,850.0,1700.0,89.0,,0.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR32/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR32/dataInfo.txt,SR118_Njet89_Nb0_HT1700_MHT850;SR126_Njet89_Nb1_HT1700_MHT850,850.0,1700.0,89.0,1.0,,,,850.0,1700.0,89.0,1.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,1700.0,89.0,,0.0,0,850.0,0,1700.0,0,89.0,1,2.0,0,0.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR121_Njet89_Nb1_HT6001200_MHT350600;SR122_Njet89_Nb1_HT1200_MHT350600;SR123_Njet89_Nb1_HT6001200_MHT600850,321.0,382.0,35.0,350600.0,6001200.0,89.0,,1.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR33/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR33/dataInfo.txt,SR121_Njet89_Nb1_HT6001200_MHT350600;SR122_Njet89_Nb1_HT1200_MHT350600;SR123_Njet89_Nb1_HT6001200_MHT600850,600850.0,6001200.0,89.0,1.0,,,,600850.0,6001200.0,89.0,1.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,350600.0,6001200.0,89.0,,1.0,0,350600.0,0,6001200.0,0,89.0,1,2.0,0,1.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR137_Njet89_Nb3_HT6001200_MHT350600;SR138_Njet89_Nb3_HT1200_MHT350600;SR139_Njet89_Nb3_HT6001200_MHT600850;SR142_Njet89_Nb3_HT1700_MHT850,61.0,73.5,9.44934,350600.0,6001200.0,89.0,,3.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR34/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR34/dataInfo.txt,SR137_Njet89_Nb3_HT6001200_MHT350600;SR138_Njet89_Nb3_HT1200_MHT350600;SR139_Njet89_Nb3_HT6001200_MHT600850;SR142_Njet89_Nb3_HT1700_MHT850,600850.0,6001200.0,89.0,3.0,,,,600850.0,6001200.0,89.0,3.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,350600.0,6001200.0,89.0,,3.0,0,350600.0,0,6001200.0,0,89.0,1,2.0,0,3.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR140_Njet89_Nb3_HT1200_MHT600850,2.0,3.6,2.2561,600850.0,1200.0,89.0,,3.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR35/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR35/dataInfo.txt,SR140_Njet89_Nb3_HT1200_MHT600850,600850.0,600850.0,89.0,3.0,,,,600850.0,600850.0,89.0,3.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,89.0,,3.0,0,600850.0,0,1200.0,0,89.0,1,2.0,0,3.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR167_Njet10_Nb3_HT6001200_MHT300350,13.0,7.2,2.06349,300350.0,6001200.0,10.0,,3.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR36/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR36/dataInfo.txt,SR167_Njet10_Nb3_HT6001200_MHT300350,300350.0,6001200.0,10.0,3.0,,,,300350.0,6001200.0,10.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,300350.0,6001200.0,10.0,,3.0,0,300350.0,0,6001200.0,0,10.0,1,2.0,0,3.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR169_Njet10_Nb3_HT6001200_MHT350600,3.0,2.2,1.7088,350600.0,6001200.0,10.0,,3.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR37/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR37/dataInfo.txt,SR169_Njet10_Nb3_HT6001200_MHT350600,350600.0,6001200.0,10.0,3.0,,,,350600.0,6001200.0,10.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,350600.0,6001200.0,10.0,,3.0,0,350600.0,0,6001200.0,0,10.0,1,2.0,0,3.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR170_Njet10_Nb3_HT1200_MHT350600,9.0,5.7,2.07702,350600.0,1200.0,10.0,,3.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR38/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR38/dataInfo.txt,SR170_Njet10_Nb3_HT1200_MHT350600,350600.0,350600.0,10.0,3.0,,,,350600.0,350600.0,10.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,350600.0,1200.0,10.0,,3.0,0,350600.0,0,1200.0,0,10.0,1,2.0,0,3.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR172_Njet10_Nb3_HT1200_MHT600850,1.0,0.2,1.41421,600850.0,1200.0,10.0,,3.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR39/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR39/dataInfo.txt,SR172_Njet10_Nb3_HT1200_MHT600850,600850.0,600850.0,10.0,3.0,,,,600850.0,600850.0,10.0,3.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,1200.0,10.0,,3.0,0,600850.0,0,1200.0,0,10.0,1,2.0,0,3.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR174_Njet10_Nb3_HT1700_MHT850,0.0,0.1,1.30384,850.0,1700.0,10.0,,3.0,high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR40/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR40/dataInfo.txt,SR174_Njet10_Nb3_HT1700_MHT850,850.0,1700.0,10.0,3.0,,,,850.0,1700.0,10.0,3.0,0,0,0,0,0,1,high_multiplicity high_multiplicity,850.0,1700.0,10.0,,3.0,0,850.0,0,1700.0,0,10.0,1,2.0,0,3.0,0,high_multiplicity high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR22_Njet23_Nb2_HT6001200_MHT300350;SR25_Njet23_Nb2_HT6001200_MHT350600;SR43_Njet45_Nb1_HT1200_MHT300350;SR46_Njet45_Nb1_HT1200_MHT350600;SR53_Njet45_Nb2_HT1200_MHT300350;SR54_Njet45_Nb2_HT350600_MHT350600;SR61_Njet45_Nb3_HT300600_MHT300350;SR64_Njet45_Nb3_HT350600_MHT350600;SR66_Njet45_Nb3_HT1200_MHT350600;SR68_Njet45_Nb3_HT1200_MHT600850;SR69_Njet45_Nb3_HT8501700_MHT850,2668.0,2717.4,284.21823,300350.0,6001200.0,23.0,,2.0,high_MET,13TeV/CMS/CMS-SUS-19-006-agg/AR3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR3/dataInfo.txt,SR22_Njet23_Nb2_HT6001200_MHT300350;SR25_Njet23_Nb2_HT6001200_MHT350600;SR43_Njet45_Nb1_HT1200_MHT300350;SR46_Njet45_Nb1_HT1200_MHT350600;SR53_Njet45_Nb2_HT1200_MHT300350;SR54_Njet45_Nb2_HT350600_MHT350600;SR61_Njet45_Nb3_HT300600_MHT300350;SR64_Njet45_Nb3_HT350600_MHT350600;SR66_Njet45_Nb3_HT1200_MHT350600;SR68_Njet45_Nb3_HT1200_MHT600850;SR69_Njet45_Nb3_HT8501700_MHT850,600850.0,8501700.0,45.0,3.0,,,,600850.0,8501700.0,45.0,3.0,0,0,0,0,1,0,high_MET high_MET,300350.0,6001200.0,23.0,,2.0,0,300350.0,0,6001200.0,0,23.0,1,2.0,0,2.0,0,high_MET high_MET,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR27_Njet23_Nb2_HT6001200_MHT600850;SR129_Njet89_Nb2_HT6001200_MHT350600;SR130_Njet89_Nb2_HT1200_MHT350600;SR131_Njet89_Nb2_HT6001200_MHT600850;SR161_Njet10_Nb2_HT6001200_MHT350600;SR162_Njet10_Nb2_HT1200_MHT350600;SR164_Njet10_Nb2_HT1200_MHT600850;SR166_Njet10_Nb2_HT1700_MHT850,312.0,363.7,29.32917,600850.0,6001200.0,23.0,,2.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR4/dataInfo.txt,SR27_Njet23_Nb2_HT6001200_MHT600850;SR129_Njet89_Nb2_HT6001200_MHT350600;SR130_Njet89_Nb2_HT1200_MHT350600;SR131_Njet89_Nb2_HT6001200_MHT600850;SR161_Njet10_Nb2_HT6001200_MHT350600;SR162_Njet10_Nb2_HT1200_MHT350600;SR164_Njet10_Nb2_HT1200_MHT600850;SR166_Njet10_Nb2_HT1700_MHT850,600850.0,6001200.0,89.0,2.0,,,,600850.0,6001200.0,89.0,2.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,600850.0,6001200.0,23.0,,2.0,0,600850.0,0,6001200.0,0,23.0,1,2.0,0,2.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR33_Njet45_Nb0_HT1200_MHT300350;SR36_Njet45_Nb0_HT1200_MHT350600;SR70_Njet45_Nb3_HT1700_MHT850;SR73_Njet67_Nb0_HT1200_MHT300350;SR76_Njet67_Nb0_HT1200_MHT350600;SR83_Njet67_Nb1_HT1200_MHT300350;SR86_Njet67_Nb1_HT1200_MHT350600;SR91_Njet67_Nb2_HT300600_MHT300350;SR92_Njet67_Nb2_HT6001200_MHT300350;SR93_Njet67_Nb2_HT1200_MHT300350;SR96_Njet67_Nb2_HT1200_MHT350600;SR102_Njet67_Nb3_HT6001200_MHT300350;SR106_Njet67_Nb3_HT1200_MHT350600;SR107_Njet67_Nb3_HT6001200_MHT600850;SR112_Njet89_Nb0_HT1200_MHT300350;SR113_Njet89_Nb0_HT6001200_MHT350600;SR114_Njet89_Nb0_HT1200_MHT350600;SR120_Njet89_Nb1_HT1200_MHT300350;SR128_Njet89_Nb2_HT1200_MHT300350;SR135_Njet89_Nb3_HT6001200_MHT300350;SR160_Njet10_Nb2_HT1200_MHT300350;SR168_Njet10_Nb3_HT1200_MHT300350,5547.0,5672.5,510.0,300350.0,1200.0,45.0,,0.0,high_MET high_multiplicity,13TeV/CMS/CMS-SUS-19-006-agg/AR5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR5/dataInfo.txt,SR33_Njet45_Nb0_HT1200_MHT300350;SR36_Njet45_Nb0_HT1200_MHT350600;SR70_Njet45_Nb3_HT1700_MHT850;SR73_Njet67_Nb0_HT1200_MHT300350;SR76_Njet67_Nb0_HT1200_MHT350600;SR83_Njet67_Nb1_HT1200_MHT300350;SR86_Njet67_Nb1_HT1200_MHT350600;SR91_Njet67_Nb2_HT300600_MHT300350;SR92_Njet67_Nb2_HT6001200_MHT300350;SR93_Njet67_Nb2_HT1200_MHT300350;SR96_Njet67_Nb2_HT1200_MHT350600;SR102_Njet67_Nb3_HT6001200_MHT300350;SR106_Njet67_Nb3_HT1200_MHT350600;SR107_Njet67_Nb3_HT6001200_MHT600850;SR112_Njet89_Nb0_HT1200_MHT300350;SR113_Njet89_Nb0_HT6001200_MHT350600;SR114_Njet89_Nb0_HT1200_MHT350600;SR120_Njet89_Nb1_HT1200_MHT300350;SR128_Njet89_Nb2_HT1200_MHT300350;SR135_Njet89_Nb3_HT6001200_MHT300350;SR160_Njet10_Nb2_HT1200_MHT300350;SR168_Njet10_Nb3_HT1200_MHT300350,600850.0,6001200.0,89.0,3.0,,,,600850.0,6001200.0,89.0,3.0,0,0,0,0,1,1,high_MET high_multiplicity high_MET high_multiplicity,300350.0,1200.0,45.0,,0.0,0,300350.0,0,1200.0,0,45.0,1,2.0,0,0.0,0,high_MET high_multiplicity high_MET high_multiplicity,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR38_Njet45_Nb0_HT1200_MHT600850,291.0,299.0,18.62257,600850.0,1200.0,45.0,,0.0,high_MET,13TeV/CMS/CMS-SUS-19-006-agg/AR6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR6/dataInfo.txt,SR38_Njet45_Nb0_HT1200_MHT600850,600850.0,600850.0,45.0,0.0,,,,600850.0,600850.0,45.0,0.0,0,0,0,0,1,0,high_MET high_MET,600850.0,1200.0,45.0,,0.0,0,600850.0,0,1200.0,0,45.0,1,2.0,0,0.0,0,high_MET high_MET,1,0.8333333333333334
CMS-SUS-19-006-agg,CMS,13,137.0,SR39_Njet45_Nb0_HT8501700_MHT850;SR49_Njet45_Nb1_HT8501700_MHT850,433.0,475.0,44.23799,850.0,8501700.0,45.0,,0.0,,13TeV/CMS/CMS-SUS-19-006-agg/AR7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR7/dataInfo.txt,SR39_Njet45_Nb0_HT8501700_MHT850;SR49_Njet45_Nb1_HT8501700_MHT850,850.0,8501700.0,45.0,1.0,,,,850.0,8501700.0,45.0,1.0,0,0,0,0,0,0,,850.0,8501700.0,45.0,,0.0,0,850.0,0,8501700.0,0,45.0,1,2.0,0,0.0,1,uncategorized,2,0.6666666666666667
CMS-SUS-19-006-agg,CMS,13,137.0,SR40_Njet45_Nb0_HT1700_MHT850;SR50_Njet45_Nb1_HT1700_MHT850;SR60_Njet45_Nb2_HT1700_MHT850,66.0,55.5,8.1719,850.0,1700.0,45.0,,0.0,,13TeV/CMS/CMS-SUS-19-006-agg/AR8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/CMS/CMS-SUS-19-006-agg/AR8/dataInfo.txt,SR40_Njet45_Nb0_HT1700_MHT850;SR50_Njet45_Nb1_HT1700_MHT850;SR60_Njet45_Nb2_HT1700_MHT850,850.0,1700.0,45.0,2.0,,,,850.0,1700.0,45.0,2.0,0,0,0,0,0,0,,850.0,1700.0,45.0,,0.0,0,850.0,0,1700.0,0,45.0,1,2.0,0,0.0,1,uncategorized,2,0.6666666666666667
