row_id,analysis,signal_region,HT_or_meff,MET,N_btags,N_jets,N_leptons,is_compressed,is_disappearing_track,is_displaced,is_high_MET,is_high_multiplicity,is_long_lived,is_reconstruction_difficult
277,ATLAS-SUSY-2018-22-multibin-eff,MB-C-4-1600-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,ATLAS-SUSY-2018-22-multibin-eff,MB-C-4-1600-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,ATLAS-SUSY-2018-22-multibin-eff,MB-C-4-2200-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,ATLAS-SUSY-2018-22-multibin-eff,MB-C-4-2200-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,ATLAS-SUSY-2018-22-multibin-eff,MB-C-4-2800-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,ATLAS-SUSY-2018-22-multibin-eff,MB-C-4-2800-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,ATLAS-SUSY-2018-22-multibin-eff,MB-C-5-1600-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,ATLAS-SUSY-2018-22-multibin-eff,MB-C-5-1600-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,ATLAS-SUSY-2018-22-multibin-eff,MB-C-5-2200-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,ATLAS-SUSY-2018-22-multibin-eff,MB-C-5-2200-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,ATLAS-SUSY-2018-22-multibin-eff,MB-C-5-2800-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,ATLAS-SUSY-2018-22-multibin-eff,MB-C-5-2800-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-1000-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-1000-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-1000-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-1600-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-1600-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-1600-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-2200-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-2200-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-2200-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-2800-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-2800-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-2800-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-3400-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-3400-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-3400-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-4000-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-4000-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,ATLAS-SUSY-2018-22-multibin-eff,MB-GGd-4-4000-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-1000-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-1000-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-1000-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-1600-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-1600-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-1600-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-2200-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-2200-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-2800-16,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-2800-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-3400-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-3400-28,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-4000-22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,ATLAS-SUSY-2018-22-multibin-eff,MB-SSd-2-4000-28,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
